Date,price,Open,High,Low,Close,Volume,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,ppo_histogram,stock_ticker,MRI,MRI_Signal,avg_buy_price,rate_vs,shares_vs,Close_vs
2024-08-12,10015.0,9895.0,10035.0,9895.0,10015.0,378022,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,28.362797847809375,9975.0,11383.5,11083.75,10512.5,10882.625,12934.349999999999,-2.1269,457480.KS,0.4348,Hold,0.0,38.92976994079584,34,485.3066101074219
2024-08-13,9955.0,9870.0,9985.0,9870.0,9955.0,355981,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,33.66788321167883,9913.0,11221.25,11081.5,10507.6667,10875.8333,12934.349999999999,-1.7974,457480.KS,0.4022,Hold,0.0,42.20922769820768,34,493.3674621582031
2024-08-14,10300.0,10250.0,10360.0,10250.0,10300.0,396681,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,41.71428571428571,9974.0,11077.75,11086.9167,10505.9167,10870.5833,12934.349999999999,-1.2636,457480.KS,0.3786,Hold,0.0,42.84980324408108,34,494.9419860839844
2024-08-16,10620.0,10655.0,10690.0,10605.0,10620.0,511505,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,43.38575393154486,10156.0,10966.75,11091.0,10509.25,10864.4167,12934.349999999999,-0.6384,457480.KS,0.3662,Hold,0.0,46.737655056981716,34,504.4982604980469
2024-08-19,10450.0,10620.0,10620.0,10425.0,10450.0,753661,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,42.75296262534184,10268.0,10841.75,11094.3333,10510.4583,10857.6875,12934.349999999999,-0.2836,457480.KS,0.3638,Hold,0.0,48.71173869496916,34,509.35052490234375
2024-08-20,10760.0,10675.0,10805.0,10675.0,10760.0,628761,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,41.30841121495327,10417.0,10757.75,11107.9167,10512.5,10851.375,12934.349999999999,0.1743,457480.KS,0.3764,Hold,0.0,48.36931373169458,34,508.50885009765625
2024-08-21,10745.0,10695.0,10765.0,10620.0,10745.0,319717,13769.650000000003,0,13769.650000000003,0.0,0,-19.00205882352939,17000,,43.037974683544306,10575.0,10653.5,11116.9167,10515.9583,10846.8125,12934.349999999999,0.4758,457480.KS,0.3809,Hold,0.0,49.09450226251057,34,510.2913513183594
2024-08-22,10900.0,10805.0,10930.0,10805.0,10900.0,394477,13715.150000000005,0,2815.150000000005,10900.0,1,-19.322647058823495,17000,cash_20%_Buy 90% of cash (1 shares - Safe - MRI:0.40),43.20388349514563,10695.0,10611.25,11129.25,10518.3333,10841.375,12934.349999999999,0.7647,457480.KS,0.3992,Hold,10954.499999999998,47.414484442331634,34,506.1618957519531
2024-08-23,10530.0,10495.0,10550.0,10395.0,10530.0,356665,13345.150000000005,0,2815.150000000005,10530.0,1,-21.499117647058796,17000,,48.74041621029573,10677.0,10579.25,11135.6667,10516.75,10834.5625,12934.349999999999,0.7134,457480.KS,0.3784,Hold,10954.499999999998,49.642419450845246,34,511.63812255859375
2024-08-26,10820.0,10760.0,10840.0,10735.0,10820.0,437399,13635.150000000005,0,2815.150000000005,10820.0,1,-19.79323529411762,17000,,68.24966078697422,10751.0,10553.5,11147.1667,10516.875,10826.1875,12934.349999999999,0.8459,457480.KS,0.3831,Hold,10954.499999999998,49.13078093338397,34,510.3805236816406
2024-08-28,10440.0,10450.0,10455.0,10355.0,10440.0,354515,13255.150000000005,0,2815.150000000005,10440.0,1,-22.028529411764673,17000,,52.671755725190835,10687.0,10513.25,11149.5833,10511.7083,10816.25,12934.349999999999,0.683,457480.KS,0.3978,Hold,10954.499999999998,48.22023844039516,34,508.1424255371094
2024-08-29,10180.0,10115.0,10340.0,10085.0,10180.0,542499,12944.250000000005,0,12944.250000000005,0.0,0,-23.857352941176437,17000,cash_100%_Sell 100% of holdings (1 shares - Trailing Stop Loss at 10347.48),52.83307810107197,10574.0,10437.75,11149.3333,10509.1667,10805.2708,12934.349999999999,0.4121,457480.KS,0.3825,Hold,0.0,48.252482009272036,34,508.2216796875
2024-08-30,10450.0,10250.0,10460.0,10250.0,10450.0,488542,12944.250000000005,0,12944.250000000005,0.0,0,-23.857352941176437,17000,,61.38461538461539,10484.0,10387.25,11153.9167,10512.0,10797.0625,12934.349999999999,0.4063,457480.KS,0.3786,Hold,0.0,50.198394427474476,34,513.0046997070312
2024-09-03,10665.0,10685.0,10695.0,10610.0,10665.0,398483,13870.825000000006,0,3205.825000000006,10665.0,1,-22.93986111111108,18000,,60.15625,10484.0,10342.5,11169.5833,10522.8333,10780.7083,12934.349999999999,0.6145,457480.KS,0.4293,Hold,10738.425,45.08344285162347,36,502.6266174316406
2024-09-04,10255.0,10275.0,10490.0,10210.0,10255.0,735664,13409.550000000007,0,13409.550000000007,0.0,0,-25.502499999999962,18000,cash_100%_Sell 100% of holdings (1 shares - Trailing Stop Loss at 10347.48),54.22535211267606,10447.0,10381.5,11169.4167,10525.875,10771.375,12934.349999999999,0.3976,457480.KS,0.4319,Hold,0.0,44.577976998207156,36,501.3788146972656
2024-09-05,10590.0,10520.0,10635.0,10520.0,10590.0,615266,13409.550000000007,0,13409.550000000007,0.0,0,-25.502499999999962,18000,,54.09604519774011,10529.0,10397.75,11177.5,10530.4583,10764.1458,12934.349999999999,0.4622,457480.KS,0.4148,Hold,0.0,44.076541223743455,36,500.1409606933594
2024-09-06,10790.0,10940.0,10940.0,10785.0,10790.0,949108,13409.550000000007,0,13409.550000000007,0.0,0,-25.502499999999962,18000,,52.48538011695907,10597.0,10437.5,11191.25,10536.0417,10758.25,12934.349999999999,0.6174,457480.KS,0.444,Hold,0.0,40.7029077388222,36,491.812744140625
2024-09-09,10250.0,10180.0,10270.0,10155.0,10250.0,1172518,13409.550000000007,0,13409.550000000007,0.0,0,-25.502499999999962,18000,,47.361477572559366,10510.0,10464.5,11187.9167,10540.2083,10747.0208,12934.349999999999,0.3729,457480.KS,0.4104,Hold,0.0,42.94531289639638,36,497.348388671875
2024-09-10,10245.0,10360.0,10380.0,10240.0,10245.0,561995,13409.550000000007,0,13409.550000000007,0.0,0,-25.502499999999962,18000,,42.61119081779053,10426.0,10482.25,11183.9167,10547.375,10736.9792,12934.349999999999,0.2119,457480.KS,0.4061,Hold,0.0,43.775682231506316,36,499.3982543945313
2024-09-11,10635.0,10540.0,10655.0,10540.0,10635.0,861212,13409.550000000007,0,13409.550000000007,0.0,0,-25.502499999999962,18000,,48.575129533678755,10502.0,10513.25,11189.5,10555.9167,10727.9583,12934.349999999999,0.3518,457480.KS,0.3873,Hold,0.0,45.84562226187902,36,504.5081481933594
2024-09-12,10825.0,10695.0,10830.0,10695.0,10825.0,489732,13355.425000000008,0,2530.4250000000084,10825.0,1,-25.8031944444444,18000,cash_19%_Buy 90% of cash (1 shares - Safe - MRI:0.39),49.0372272143774,10549.0,10556.75,11194.4167,10562.7917,10719.3333,12934.349999999999,0.5506,457480.KS,0.3852,Hold,10879.124999999998,47.602637787567595,36,508.8455505371094
2024-09-13,10780.0,10865.0,10890.0,10765.0,10780.0,406162,13310.425000000008,0,2530.4250000000084,10780.0,1,-26.053194444444394,18000,,53.50140056022409,10547.0,10580.75,11197.9167,10570.25,10711.2708,12934.349999999999,0.6322,457480.KS,0.3844,Hold,10879.124999999998,48.69778083742194,36,511.5490417480469
2024-09-19,10935.0,10780.0,10935.0,10770.0,10935.0,798040,13465.425000000008,0,2530.4250000000084,10935.0,1,-25.192083333333283,18000,,51.67394468704512,10684.0,10596.5,11203.5,10577.4167,10704.9375,12934.349999999999,0.7549,457480.KS,0.3991,Hold,10879.124999999998,52.043327391728745,36,519.8079223632812
2024-09-20,11470.0,11370.0,11500.0,11340.0,11470.0,1566787,14000.425000000008,0,2530.4250000000084,11470.0,1,-22.21986111111106,18000,,64.34540389972145,10929.0,10647.5,11223.8333,10590.0,10700.875,12934.349999999999,1.1201,457480.KS,0.4006,Hold,10879.124999999998,51.6301577636501,36,518.7879638671875
2024-09-23,11305.0,11410.0,11410.0,11205.0,11305.0,889764,13835.425000000008,0,2530.4250000000084,11305.0,1,-23.136527777777726,18000,,66.09442060085837,11063.0,10674.75,11240.6667,10602.1667,10696.8542,12934.349999999999,1.1965,457480.KS,0.4013,Hold,10879.124999999998,52.14763968069192,36,520.0654296875
2024-09-24,11695.0,11630.0,11695.0,11590.0,11695.0,816885,14225.425000000008,0,2530.4250000000084,11695.0,1,-20.969861111111065,18000,,67.21991701244814,11237.0,10722.25,11265.8333,10616.7083,10695.6667,12934.349999999999,1.4119,457480.KS,0.397,Hold,10879.124999999998,52.75336301970804,36,521.5607299804688
2024-09-25,11875.0,11800.0,11930.0,11785.0,11875.0,1146251,14405.425000000008,0,2530.4250000000084,11875.0,1,-19.969861111111065,18000,,66.71348314606742,11456.0,10771.0,11289.5,10631.2083,10696.3958,12934.349999999999,1.5731,457480.KS,0.4008,Hold,10879.124999999998,52.324122524640536,36,520.5010986328125
2024-09-26,12235.0,11940.0,12235.0,11940.0,12235.0,662641,14765.425000000008,0,2530.4250000000084,12235.0,1,-17.96986111111106,18000,,70.12820512820512,11716.0,10856.25,11315.1667,10648.1667,10698.3125,12934.349999999999,1.788,457480.KS,0.4011,Hold,10879.124999999998,53.162552017655635,36,522.5708618164062
2024-09-27,12030.0,12050.0,12100.0,11900.0,12030.0,842433,14560.425000000008,0,2530.4250000000084,12030.0,1,-19.10874999999995,18000,,74.01894451962112,11828.0,10916.75,11335.9167,10664.5833,10699.7708,12934.349999999999,1.699,457480.KS,0.4164,Hold,10879.124999999998,52.88850664887914,36,521.8943481445312
2024-09-30,12280.0,12210.0,12360.0,12190.0,12280.0,1200102,14810.425000000008,0,2530.4250000000084,12280.0,1,-17.71986111111107,18000,,73.40720221606648,12023.0,11008.75,11360.25,10682.25,10702.125,12934.349999999999,1.6783,457480.KS,0.4145,Hold,10879.124999999998,53.8099854376106,36,524.1691284179688
2024-10-02,12035.0,12100.0,12115.0,12020.0,12035.0,957623,15565.425000000008,0,3530.4250000000084,12035.0,1,-18.076710526315743,19000,"Monthly invest 5.3% of total investment ($1,000.00)",67.03146374829001,12091.0,11101.5,11376.0833,10698.125,10701.0,12934.349999999999,1.4227,457480.KS,0.4238,Hold,10879.124999999998,50.92768548745337,38,519.3612670898438
2024-10-04,11675.0,11485.0,11700.0,11430.0,11675.0,1293976,15205.425000000008,0,3530.4250000000084,11675.0,1,-19.971447368421014,19000,,70.50359712230215,12051.0,11162.75,11365.8333,10715.0417,10698.9792,12934.349999999999,0.971,457480.KS,0.4382,Hold,10879.124999999998,52.45831180047856,38,523.1559448242188
2024-10-07,12155.0,12020.0,12175.0,12000.0,12155.0,747197,15685.425000000008,0,3530.4250000000084,12155.0,1,-17.445131578947326,19000,,74.17721518987341,12035.0,11236.25,11353.9167,10734.7917,10699.1042,12934.349999999999,0.8804,457480.KS,0.4783,Hold,10879.124999999998,50.55906186612982,38,518.4473876953125
2024-10-08,11995.0,11785.0,12015.0,11785.0,11995.0,1681176,15525.425000000008,0,3530.4250000000084,11995.0,1,-18.287236842105216,19000,,68.27956989247312,12028.0,11302.75,11336.6667,10753.0,10698.0208,12934.349999999999,0.6666,457480.KS,0.4664,Hold,10879.124999999998,52.53842275110885,38,523.3545532226562
2024-10-10,11905.0,11900.0,11995.0,11870.0,11905.0,1480531,15435.425000000008,0,3530.4250000000084,11905.0,1,-18.76092105263153,19000,,64.91712707182322,11953.0,11385.25,11319.25,10769.9583,10695.8125,12934.349999999999,0.425,457480.KS,0.4644,Hold,10879.124999999998,53.624278187033205,38,526.0465698242188
2024-10-11,11510.0,11880.0,12455.0,11500.0,11510.0,3084249,15040.425000000008,0,3530.4250000000084,11510.0,1,-20.839868421052586,19000,,59.19395465994962,11848.0,11431.25,11292.25,10782.7083,10692.6875,12934.349999999999,0.0126,457480.KS,0.4598,Hold,10879.124999999998,54.88645649585673,38,529.1757202148438
2024-10-14,11240.0,10970.0,11240.0,10955.0,11240.0,1109009,14770.425000000008,0,3530.4250000000084,11240.0,1,-22.26092105263153,19000,,53.733170134638925,11761.0,11453.75,11254.75,10793.7083,10690.0,12934.349999999999,-0.4179,457480.KS,0.451,Hold,10879.124999999998,56.63343653787354,38,533.5067749023438
2024-10-15,11180.0,11290.0,11290.0,11090.0,11180.0,1543185,14710.425000000008,0,3530.4250000000084,11180.0,1,-22.576710526315747,19000,,45.983379501385045,11566.0,11500.25,11215.1667,10802.5417,10686.3958,12934.349999999999,-0.7221,457480.KS,0.4582,Hold,10879.124999999998,54.994633360352516,38,529.4439086914062
2024-10-16,11055.0,11180.0,11190.0,11045.0,11055.0,679984,14585.425000000008,0,3530.4250000000084,11055.0,1,-23.23460526315785,19000,,46.498599439775916,11378.0,11540.75,11193.5,10811.8333,10682.7917,12934.349999999999,-0.966,457480.KS,0.446,Hold,10879.124999999998,55.89215174270546,38,531.6690063476562
2024-10-17,11125.0,11120.0,11125.0,11055.0,11125.0,729142,14655.425000000008,0,3530.4250000000084,11125.0,1,-22.866184210526274,19000,,41.230769230769226,11222.0,11565.25,11154.0,10826.1667,10682.7917,12934.349999999999,-1.0491,457480.KS,0.4443,Hold,10879.124999999998,55.9242305898693,38,531.74853515625
2024-10-18,11140.0,11120.0,11140.0,11070.0,11140.0,432460,14670.425000000008,0,3530.4250000000084,11140.0,1,-22.78723684210522,19000,,38.0875202593193,11148.0,11581.0,11119.6667,10842.875,10684.9583,12934.349999999999,-1.0548,457480.KS,0.4319,Hold,10879.124999999998,56.74963926896594,38,533.7948608398438
2024-10-21,11135.0,11130.0,11155.0,11095.0,11135.0,505848,14665.425000000008,0,3530.4250000000084,11135.0,1,-22.813552631578904,19000,,29.853479853479854,11127.0,11598.75,11085.75,10860.75,10688.2292,12934.349999999999,-1.0204,457480.KS,0.4437,Hold,10879.124999999998,56.41708280888192,38,532.9703979492188
2024-10-22,11045.0,11100.0,11100.0,11025.0,11045.0,433243,14575.425000000008,0,3530.4250000000084,11045.0,1,-23.28723684210522,19000,,31.166347992351817,11100.0,11604.25,11055.8333,10880.9167,10690.9167,12934.349999999999,-1.0081,457480.KS,0.4432,Hold,10879.124999999998,56.26880123062565,38,532.602783203125
2024-10-23,11080.0,11040.0,11105.0,11010.0,11080.0,447091,14610.425000000008,0,3530.4250000000084,11080.0,1,-23.103026315789432,19000,,25.0,11105.0,11584.75,11024.6667,10902.5417,10693.3958,12934.349999999999,-0.9378,457480.KS,0.4573,Hold,10879.124999999998,54.30948039291554,38,527.7453002929688
2024-10-24,11815.0,11990.0,12040.0,11805.0,11815.0,1980979,15345.425000000008,0,3530.4250000000084,11815.0,1,-19.234605263157857,19000,,46.19377162629758,11243.0,11610.25,11014.25,10932.375,10700.4375,12934.349999999999,-0.4371,457480.KS,0.4554,Hold,10879.124999999998,54.790293812033205,38,528.9373168945312
2024-10-25,12525.0,12560.0,12595.0,12235.0,12525.0,2110393,16055.425000000008,0,3530.4250000000084,12525.0,1,-15.497763157894695,19000,,63.117283950617285,11520.0,11651.75,11009.1667,10959.9167,10710.0833,12934.349999999999,0.2864,457480.KS,0.4705,Hold,10879.124999999998,54.70616992810461,38,528.728759765625
2024-10-28,12960.0,12695.0,12975.0,12695.0,12960.0,1463436,16490.42500000001,0,3530.4250000000084,12960.0,1,-13.208289473684154,19000,,62.59780907668232,11885.0,11706.0,11029.4167,10992.5,10721.3542,12934.349999999999,0.9467,457480.KS,0.4688,Hold,10879.124999999998,55.371282848272664,38,530.377685546875
2024-10-29,12660.0,12680.0,12690.0,12560.0,12660.0,775209,16190.425000000008,0,3530.4250000000084,12660.0,1,-14.787236842105223,19000,,59.97001499250375,12208.0,11727.25,11054.25,11017.2917,10733.7292,12934.349999999999,1.1283,457480.KS,0.4635,Hold,10879.124999999998,55.711889794176024,38,531.2221069335938
2024-10-31,12320.0,12255.0,12370.0,12255.0,12320.0,511508,15850.425000000008,0,3530.4250000000084,12320.0,1,-16.57671052631574,19000,,55.78800557880056,12456.0,11741.75,11070.6667,11038.125,10744.0417,12934.349999999999,0.9842,457480.KS,0.5117,Hold,10879.124999999998,50.863577031571005,38,519.2023315429688
2024-11-01,12115.0,12020.0,12150.0,12000.0,12115.0,663783,16645.42500000001,0,4530.425000000008,12115.0,1,-16.772874999999953,20000,"Monthly invest 5.0% of total investment ($1,000.00)",58.91016200294551,12516.0,11733.5,11085.1667,11046.9583,10752.5417,12934.349999999999,0.7175,457480.KS,0.4948,Hold,10879.124999999998,50.84679137976776,40,521.457275390625
2024-11-04,12105.0,12115.0,12120.0,12020.0,12105.0,1210920,16635.42500000001,0,4530.425000000008,12105.0,1,-16.822874999999947,20000,,63.79585326953749,12432.0,11737.0,11092.0833,11063.3333,10759.6458,12934.349999999999,0.4914,457480.KS,0.4888,Hold,10879.124999999998,50.391925453660996,40,520.3248291015625
2024-11-06,13015.0,12310.0,13300.0,12280.0,13015.0,4458495,17545.42500000001,0,4530.425000000008,13015.0,1,-12.27287499999995,20000,,73.02383939774153,12443.0,11804.0,11118.0,11087.3333,10770.0417,12934.349999999999,0.7879,457480.KS,0.4319,Hold,10879.124999999998,58.1724519836089,40,539.6954345703125
2024-11-07,13665.0,13600.0,13685.0,13450.0,13665.0,2470046,18195.42500000001,0,4530.425000000008,13665.0,1,-9.022874999999953,20000,,78.93569844789357,12644.0,11879.5,11152.4167,11114.1667,10783.3333,12934.349999999999,1.2434,457480.KS,0.4124,Hold,10879.124999999998,59.86024139197482,40,543.8973999023438
2024-11-08,13860.0,13940.0,14100.0,13795.0,13860.0,2447830,18251.825000000008,0,4391.825000000008,13860.0,1,-8.74087499999996,20000,cash_24%_Buy 80% of cash (1 shares - Caution - MRI:0.41) cash_100%_Sell 100% of holdings (1 shares - Take Profit at 13598.91),79.50377562028046,12952.0,11972.75,11206.0,11145.25,10797.3125,13929.3,1.5266,457480.KS,0.4087,Hold,13929.3,60.82582020870657,40,546.3013305664062
2024-11-11,15600.0,14910.0,16000.0,14910.0,15600.0,4985228,19991.825000000008,0,4391.825000000008,15600.0,1,-0.04087499999996247,20000,,85.062893081761,13649.0,12157.5,11308.0833,11191.25,10818.25,13929.3,2.4439,457480.KS,0.409,Hold,13929.3,61.00539835405166,40,546.7484130859375
2024-11-12,17025.0,16950.0,17880.0,16655.0,17025.0,6495700,21416.825000000008,0,4391.825000000008,17025.0,1,7.084125000000041,20000,,87.85347043701799,14633.0,12433.25,11420.75,11250.625,10846.875,13929.3,3.4801,457480.KS,0.4154,Hold,13929.3,60.34702687374568,40,545.1093139648438
2024-11-13,15310.0,15350.0,15950.0,15150.0,15310.0,5650111,19701.825000000008,0,4391.825000000008,15310.0,1,-1.4908749999999582,20000,,72.67410951621477,15092.0,12636.75,11509.3333,11297.4167,10867.3542,13929.3,3.0487,457480.KS,0.4104,Hold,13929.3,60.45874531856985,40,545.387451171875
2024-11-14,15255.0,15400.0,15450.0,15235.0,15255.0,2350473,19646.825000000008,0,4391.825000000008,15255.0,1,-1.7658749999999612,20000,,72.14854111405836,15410.0,12840.5,11601.75,11342.25,10886.3542,13929.3,2.53,457480.KS,0.4122,Hold,13929.3,59.06622405799042,40,541.9205932617188
2024-11-15,14440.0,14220.0,14595.0,14215.0,14440.0,3726397,18831.825000000008,0,4391.825000000008,14440.0,1,-5.840874999999956,20000,,63.80852183061546,15526.0,13009.75,11677.5833,11380.1667,10900.0,13929.3,1.6431,457480.KS,0.434,Hold,13929.3,56.25722961218964,40,534.92724609375
2024-11-18,15400.0,15000.0,15850.0,14995.0,15400.0,3790963,19791.825000000008,0,4391.825000000008,15400.0,1,-1.0408749999999634,20000,,64.73603280369042,15486.0,13223.5,11767.3333,11425.5417,10917.4792,13929.3,1.3731,457480.KS,0.4247,Hold,13929.3,57.14700561316621,40,537.1424560546875
2024-11-19,15585.0,15680.0,15680.0,15350.0,15585.0,2050403,19976.825000000008,0,4391.825000000008,15585.0,1,-0.11587499999996531,20000,,63.80852183061546,15198.0,13445.75,11861.1667,11471.3333,10937.0,13929.3,1.1442,457480.KS,0.4321,Hold,13929.3,57.93307983191618,40,539.0994873046875
2024-11-20,15750.0,15800.0,15825.0,15665.0,15750.0,1789179,20141.825000000008,0,4391.825000000008,15750.0,1,0.7091250000000437,20000,,66.48879402347919,15286.0,13676.5,11952.0,11519.4583,10956.875,13929.3,0.9408,457480.KS,0.4428,Hold,13929.3,58.0128542052886,40,539.298095703125
2024-11-21,15690.0,15605.0,15845.0,15560.0,15690.0,3535834,20081.825000000008,0,4391.825000000008,15690.0,1,0.4091250000000324,20000,,68.53685368536854,15373.0,13908.75,12036.5,11563.75,10976.0,13929.3,0.6653,457480.KS,0.4402,Hold,13929.3,59.10613576046436,40,542.0199584960938
2024-11-22,15750.0,15635.0,15750.0,15535.0,15750.0,1686266,20141.825000000008,0,4391.825000000008,15750.0,1,0.7091250000000437,20000,,70.31861375069872,15635.0,14142.25,12124.8333,11609.5833,10994.9167,13929.3,0.4118,457480.KS,0.42,Hold,13929.3,59.83628946733288,40,543.8377685546875
2024-11-25,16495.0,16235.0,16495.0,16170.0,16495.0,2061458,20886.825000000008,0,4391.825000000008,16495.0,1,4.434125000000044,20000,,72.67561983471074,15854.0,14376.25,12220.4167,11664.1667,11017.9167,13929.3,0.473,457480.KS,0.4033,Hold,13929.3,60.53854420773005,40,545.5861206054688
2024-11-26,15780.0,15690.0,15980.0,15615.0,15780.0,2496474,20171.825000000008,0,4391.825000000008,15780.0,1,0.8591250000000494,20000,,64.57564575645756,15893.0,14539.0,12304.3333,11710.625,11037.7708,13929.3,0.1103,457480.KS,0.4005,Hold,13929.3,61.767471616584196,40,548.6456909179688
2024-11-27,15715.0,15785.0,15845.0,15650.0,15715.0,1422580,20106.825000000008,0,4391.825000000008,15715.0,1,0.5341250000000297,20000,,61.51685393258427,15886.0,14676.75,12384.5833,11756.9167,11057.6458,13929.3,-0.2195,457480.KS,0.3976,Hold,13929.3,61.065216876187044,40,546.8973388671875
2024-11-29,15350.0,15330.0,15455.0,15225.0,15350.0,1376207,19741.825000000008,0,4391.825000000008,15350.0,1,-1.290874999999958,20000,,48.303934871099045,15734.0,14961.75,12540.0833,11843.625,11093.6667,13929.3,-0.9294,457480.KS,0.3872,Hold,13929.3,62.22233754269096,40,549.7781372070312
2024-12-02,16105.0,15900.0,16235.0,15895.0,16105.0,1950013,21496.825000000008,0,5391.825000000008,16105.0,1,2.365833333333378,21000,"Monthly invest 4.8% of total investment ($1,000.00)",43.13432835820895,15656.0,15161.25,12634.5,11892.0417,11114.3958,13929.3,-0.8105,457480.KS,0.3819,Hold,13929.3,61.834333793562884,42,551.3277587890625
2024-12-03,16175.0,16345.0,16345.0,16150.0,16175.0,2019647,21566.825000000008,0,5391.825000000008,16175.0,1,2.699166666666697,21000,,58.55588526211672,15735.0,15364.75,12734.4167,11941.875,11135.9167,13929.3,-0.7294,457480.KS,0.3858,Hold,13929.3,61.88599394981288,42,551.4569091796875
2024-12-04,16215.0,16050.0,16240.0,15915.0,16215.0,1858602,21606.825000000008,0,5391.825000000008,16215.0,1,2.8896428571429045,21000,,59.523809523809526,15835.0,15524.75,12830.5,11992.2083,11157.2917,13929.3,-0.6866,457480.KS,0.3861,Hold,13929.3,63.276692192000404,42,554.9336547851562
2024-12-05,16280.0,16485.0,16485.0,16230.0,16280.0,3979655,21671.825000000008,0,5391.825000000008,16280.0,1,3.1991666666667085,21000,,71.44522144522145,16025.0,15655.5,12923.75,12043.2917,11179.6042,13929.3,-0.6579,457480.KS,0.3864,Hold,13929.3,62.907185356062875,42,554.0098876953125
2024-12-06,16790.0,16620.0,16825.0,16620.0,16790.0,2322055,22181.825000000008,0,5391.825000000008,16790.0,1,5.627738095238133,21000,,68.09895833333333,16313.0,15802.0,13025.8333,12097.7083,11203.1667,13929.3,-0.4591,457480.KS,0.379,Hold,13929.3,63.348225395125404,42,555.1124877929688
2024-12-09,17905.0,17795.0,17935.0,17500.0,17905.0,3121380,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,cash_100%_Sell 100% of holdings (1 shares - Take Profit at 17411.62),74.31865828092243,16673.0,15917.25,13153.3333,12161.375,11231.0625,13929.3,0.0697,457480.KS,0.3989,Hold,0.0,62.19195098106287,42,552.2218017578125
2024-12-10,17595.0,17720.0,17720.0,17105.0,17595.0,2389171,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,68.76907426246186,16957.0,15945.75,13270.0833,12223.7917,11257.4375,13929.3,0.205,457480.KS,0.4009,Hold,0.0,61.56414336387537,42,550.6522827148438
2024-12-11,18050.0,18020.0,18160.0,17945.0,18050.0,1742006,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,72.22222222222223,17324.0,16082.75,13391.0833,12291.1667,11285.0625,13929.3,0.3884,457480.KS,0.3991,Hold,0.0,63.233015434187884,42,554.824462890625
2024-12-12,18865.0,19065.0,19150.0,18860.0,18865.0,3393267,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,75.68013190436933,17841.0,16263.25,13534.6667,12361.2917,11316.7083,13929.3,0.7211,457480.KS,0.4095,Hold,0.0,62.08865508262536,42,551.9635620117188
2024-12-13,18480.0,18600.0,18600.0,18310.0,18480.0,2232905,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,67.39702015775636,18179.0,16465.25,13671.9167,12427.9167,11347.0833,13929.3,0.6717,457480.KS,0.4147,Hold,0.0,62.072737113875384,42,551.9237670898438
2024-12-16,19385.0,19225.0,19415.0,19090.0,19385.0,2521957,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,80.57675996607294,18475.0,16664.5,13817.75,12503.625,11381.1458,13929.3,0.8654,457480.KS,0.4219,Hold,0.0,62.938948051375355,42,554.0892944335938
2024-12-17,20375.0,20700.0,20800.0,20375.0,20375.0,3347282,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,84.16422287390029,19031.0,16904.0,13976.9167,12585.6667,11417.6875,13929.3,1.2132,457480.KS,0.4355,Hold,0.0,62.00916289512541,42,551.7648315429688
2024-12-18,20470.0,20520.0,20600.0,20385.0,20470.0,3658839,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,89.35681470137825,19515.0,17140.0,14138.4167,12668.1667,11454.5,13929.3,1.3071,457480.KS,0.579,Hold,0.0,55.52845000450038,42,535.5630493164062
2024-12-19,19100.0,18740.0,19350.0,18715.0,19100.0,4449204,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,73.79441624365482,19562.0,17310.5,14274.5,12739.0,11485.3958,13929.3,0.7371,457480.KS,0.5443,Hold,0.0,55.44900664512536,42,535.3644409179688
2024-12-20,18710.0,19050.0,19070.0,18550.0,18710.0,3073999,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,67.33200266134398,19608.0,17458.5,14395.1667,12809.5,11514.1875,13929.3,0.1345,457480.KS,0.4756,Hold,0.0,57.872785942000355,42,541.4238891601562
2024-12-23,18935.0,18670.0,19195.0,18550.0,18935.0,4224035,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,67.9921773142112,19518.0,17580.5,14522.3333,12881.5,11545.1875,13929.3,-0.243,457480.KS,0.4611,Hold,0.0,59.423030082625395,42,545.2994995117188
2024-12-24,19115.0,19065.0,19190.0,19065.0,19115.0,2129882,23207.300000000007,0,23207.300000000007,0.0,0,10.51095238095241,21000,,68.56594110115236,19266.0,17747.25,14646.0,12955.9167,11575.9583,13929.3,-0.4755,457480.KS,0.4294,Hold,0.0,61.667243949812864,42,550.9100341796875
