Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State
263,DGX,Healthcare,-10.9,56.5,12.0,7.5,12.8,14.0,11.2,17.2,13.8,6.9,1.2,-10.9,24.3,-56.0,1.8,0.0,-28.7,100.9,253.0,269.0,53.22,324.82,12,15.000000000000004,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
264,FDX,Industrials,-10.4,64.9,-0.1,5.9,17.8,30.7,36.8,24.3,16.7,15.4,17.7,-10.4,34.1,-91.7,3.9,0.0,-26.4,101.4,249.0,265.0,57.3,324.9,-13,-0.29999999999999716,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
265,SCHW,Investment Banking & Brokerage,-5.9,47.0,4.0,2.6,3.9,4.6,4.8,13.0,15.1,-0.8,7.0,-5.9,56.7,-61.7,1.3,0.0,-31.5,105.8,244.0,258.0,53.91,325.11,-10,5.200000000000003,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
266,NEM,Gold Mining,68.8,74.8,5.8,-6.1,4.4,17.1,51.9,92.0,99.1,76.8,66.3,68.8,127.4,-105.8,1.9,-20.8,-25.9,180.6,143.0,149.0,36.64,325.24,20,5.0,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
267,KO,Soft Drinks,-17.5,58.6,14.7,8.1,12.5,15.6,10.7,12.9,8.1,3.6,-3.5,-17.5,15.3,-63.0,2.0,0.0,-26.9,94.3,274.0,291.0,46.74,325.34,25,17.800000000000004,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
268,BRK-B,Diversified Financial Services,-15.3,28.0,10.5,4.7,2.9,2.0,-5.5,-7.1,-9.2,-6.2,-5.1,-15.3,42.5,-37.6,2.3,0.0,1.9,96.4,262.0,278.0,82.36,326.36,-12,-2.1,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
269,FOX,Broadcasting & Cable TV,0.7,64.8,16.5,1.8,-2.0,-0.7,-0.7,17.9,23.4,16.9,0.7,0.7,4.0,-76.2,1.3,0.0,-24.6,66.1,338.0,247.0,47.94,326.94,67,18.0,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
270,ADP,Industrials,-51.5,16.8,8.5,0.1,-4.9,-11.1,-22.9,-26.7,-33.6,-40.3,-47.9,-51.5,62.9,-74.2,2.0,0.0,46.8,60.3,356.0,378.0,79.59,327.59,-37,-62.2,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
271,0138Y0.KS,Korea ETF (My Portfolio),5.4,58.9,-9.0,6.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,10.0,-1.2,1.9,4.3,4.3,7.3,485.0,239.0,50.0,327.8,23,0.0,,,,
272,457480.KS,Automobile Manufacturers,37.9,67.4,4.7,4.9,4.3,8.5,23.8,38.9,,,,37.9,24.9,-57.4,1.5,0.0,-16.4,58.1,360.0,181.0,64.81,327.81,29,10.700000000000003,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
273,FITB,Banks - Regional,-12.3,39.2,3.9,-2.0,2.4,5.0,6.3,4.7,12.4,-1.7,2.2,-12.3,50.1,-51.9,1.4,0.0,-28.2,99.5,257.0,273.0,55.5,327.9,-3,5.0000000000000036,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
274,CB,Insurance - Property & Casualty,10.1,79.5,13.8,9.5,12.5,16.9,12.4,10.7,11.8,16.9,23.3,10.1,25.9,-49.7,1.6,-19.7,-3.4,121.9,220.0,227.0,29.22,328.62,50,1.6,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
275,STT,Custody Banks & Asset Management,15.4,84.4,2.9,3.5,6.3,9.8,15.8,26.8,33.3,36.6,41.8,15.4,29.9,-60.4,1.5,-17.5,-10.4,127.2,208.0,215.0,29.22,330.02,8,1.0,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
276,MO,Tobacco,22.7,100.0,15.6,10.9,17.9,17.8,16.7,30.0,38.9,45.0,53.3,22.7,23.0,-68.4,1.4,-13.2,-6.1,134.5,194.0,201.0,40.67,330.27,32,3.200000000000001,STRONG_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
277,DVA,Healthcare,-30.7,56.9,4.2,26.7,32.4,28.1,14.3,0.9,3.5,-1.6,-5.6,-30.7,29.9,-109.4,2.1,0.0,-17.3,81.1,306.0,327.0,52.0,333.8,12,2.3000000000000007,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
278,CNP,Utilities,-23.6,56.9,12.4,11.9,15.0,16.4,13.3,22.5,17.8,14.7,6.6,-23.6,21.8,-82.7,1.6,0.0,-42.4,88.2,287.0,307.0,41.46,335.06,40,22.9,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
279,EVRG,Utilities,-11.8,67.9,13.5,10.2,13.8,15.1,17.2,30.5,31.0,22.3,9.0,-11.8,19.6,-76.9,1.6,0.0,-30.2,100.0,254.0,270.0,61.71,336.11,26,16.000000000000004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
280,CINF,Insurance - Property & Casualty,-15.1,40.5,11.3,4.6,3.5,4.4,2.4,4.8,5.7,0.6,-4.3,-15.1,38.9,-51.3,1.3,0.0,-31.9,96.7,261.0,277.0,57.79,336.59,51,20.700000000000003,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
281,ONDO-USD,Decentralized Finance,-65.7,7.3,1.4,6.9,-11.7,-33.9,-54.0,-69.9,,,,-65.7,250.6,-121.4,2.9,0.0,605.7,-55.2,556.0,414.0,85.06,336.66,1,-441.89999999999986,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL
282,APA,Oil & Gas E&P,-10.7,62.6,10.0,63.1,73.8,82.0,106.9,82.5,50.5,37.9,61.5,-10.7,62.8,-136.0,1.8,0.0,-59.2,101.1,252.0,268.0,46.62,337.02,32,22.0,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
283,GDDY,Technology,-89.7,10.4,3.8,-4.1,-16.0,-24.6,-41.9,-52.0,-51.8,-55.0,-72.7,-89.7,129.1,-114.6,2.1,0.0,430.9,22.1,451.0,465.0,94.22,338.62,-26,-288.20000000000005,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
284,CDW,Technology,-81.7,8.3,2.7,3.8,-1.9,-10.1,-22.8,-40.2,-56.1,-70.5,-84.1,-81.7,116.6,-99.4,2.9,0.0,211.4,30.1,430.0,446.0,94.27,340.27,-43,-134.29999999999998,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
285,NI,"Electric, Gas and Multi-Utilities",7.9,89.8,15.1,10.3,13.9,15.0,13.2,25.2,31.3,37.7,28.5,7.9,17.0,-68.5,1.4,-23.6,-9.6,119.7,226.0,233.0,33.67,341.07,-47,5.0,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
286,EOG,Oil & Gas E&P,19.9,68.2,11.3,35.5,43.7,43.8,36.5,27.1,16.7,27.8,62.3,19.9,74.9,-96.5,1.5,-57.6,-10.3,131.7,202.0,209.0,40.84,342.44,43,4.0,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
287,AON,Insurance Brokers,-31.4,23.3,8.5,3.0,1.1,-1.2,-10.1,-13.9,-24.8,-31.7,-36.3,-31.4,64.2,-60.0,2.5,0.0,8.2,80.4,311.0,332.0,86.29,342.49,-26,-7.900000000000002,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
288,LHX,Aerospace & Defense,28.1,74.5,0.4,4.5,16.0,19.1,29.3,34.6,36.1,25.0,13.7,28.1,63.3,-74.3,1.9,-33.4,-14.3,139.9,185.0,191.0,47.85,344.25,-3,0.1999999999999993,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
289,TEL,Electronic Components,8.3,56.1,-3.7,-3.9,-4.6,-5.5,5.2,14.0,12.4,7.3,10.5,8.3,51.0,-45.6,1.8,-5.3,-15.9,120.1,224.0,231.0,35.57,344.37,15,-1.700000000000001,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
290,CVX,Oil & Gas Integrated,24.7,67.7,11.4,24.3,34.8,36.9,37.2,35.0,24.0,27.2,37.9,24.7,68.2,-65.3,1.9,-59.3,-17.4,136.5,190.0,197.0,41.01,344.41,38,7.200000000000003,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
291,CSCO,Communications Equipment,13.8,70.8,-4.5,6.0,7.7,11.8,15.4,30.8,27.6,24.6,15.1,13.8,47.5,-66.9,1.4,-24.9,-17.4,125.5,211.0,217.0,36.22,345.02,-7,-1.9999999999999982,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
292,DTE,Electric Power Generation,4.9,53.5,14.9,11.9,15.5,14.0,8.5,10.5,8.2,2.6,-0.4,4.9,45.4,-41.1,2.1,-27.0,-11.0,116.7,232.0,241.0,32.76,345.96,-56,8.100000000000001,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
293,FE,Utilities,-22.7,51.0,11.4,12.2,16.4,19.0,20.9,22.1,17.5,12.0,-3.3,-22.7,30.9,-77.7,2.1,0.0,-50.7,89.1,286.0,306.0,46.62,346.22,30,26.599999999999994,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
294,DLR,Real Estate,-22.0,44.5,7.1,12.7,17.6,14.8,10.5,9.5,14.7,8.8,-6.5,-22.0,38.9,-70.1,1.6,0.0,-39.1,89.8,285.0,304.0,55.4,346.4,16,12.5,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
295,EXPE,Travel Services,-27.8,60.0,0.9,3.8,-2.6,2.4,12.3,27.3,35.7,22.7,14.1,-27.8,18.5,-95.4,1.7,0.0,-42.1,84.0,296.0,316.0,50.83,347.23,-5,1.5,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
296,EMR,Industrial Automation,-15.8,37.9,-5.2,-8.2,-3.3,-2.3,-1.9,-0.5,0.2,-2.8,-2.8,-15.8,21.8,-38.3,1.6,0.0,-24.0,96.0,265.0,281.0,77.67,347.27,-27,-4.399999999999999,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
297,SYK,Medical Devices,-37.0,10.0,10.0,-5.5,-4.0,-5.2,-12.9,-18.1,-23.8,-24.1,-33.3,-37.0,37.3,-44.9,1.9,0.0,14.8,74.8,322.0,345.0,94.87,349.07,-76,-176.29999999999998,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
298,NEE,Electric Utilities,19.5,56.0,8.7,10.8,15.9,21.4,25.5,25.0,20.3,4.6,-4.2,19.5,77.1,-52.8,1.9,-47.2,-18.1,131.3,204.0,211.0,40.43,349.23,22,6.199999999999999,EARLY_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL
299,RF,Regional Banks,-14.6,35.3,5.1,-1.1,1.7,2.9,5.3,6.2,5.4,-6.4,-2.0,-14.6,47.5,-51.4,1.4,0.0,-45.1,97.2,260.0,276.0,65.18,349.58,10,11.899999999999999,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH
300,UNP,Railroads,-17.2,38.2,6.3,5.1,9.1,11.2,7.8,1.2,-6.8,-16.4,-25.1,-17.2,54.8,-61.2,2.3,0.0,-24.8,94.6,271.0,287.0,75.83,349.83,-27,7.199999999999999,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
301,NTRS,Custody Banks & Asset Management,-21.7,61.0,3.7,1.5,5.7,8.2,15.1,31.7,39.4,22.9,8.9,-21.7,22.7,-90.2,1.5,0.0,-43.3,90.1,284.0,303.0,57.24,350.64,-14,5.700000000000003,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
302,MRK,Pharmaceuticals,-16.2,50.9,4.4,9.6,15.6,27.1,31.9,12.2,-3.4,-4.0,-14.4,-16.2,61.4,-95.8,2.8,0.0,-26.7,95.6,267.0,283.0,75.71,350.91,-35,3.6999999999999993,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
303,T,Telecom Services,9.1,82.5,7.2,14.6,17.7,15.8,8.2,25.0,37.9,47.7,36.3,9.1,30.9,-91.2,1.4,-16.4,-10.4,120.9,222.0,229.0,45.11,351.31,24,2.5,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL
304,SUI-USD,Cryptocurrency,-94.8,5.9,0.3,-23.5,16.9,-0.9,-54.1,-91.4,,,,-94.8,287.9,-111.3,3.7,0.0,479.8,-68.9,559.0,481.0,84.67,351.87,22,0.0,NO_TREND,LOWER,MOMENTUM_DOWN,S5_TRASH
305,PNW,Utilities,-30.4,53.2,14.4,12.7,16.9,18.3,12.9,14.5,9.1,9.2,-6.0,-30.4,15.7,-82.2,1.8,0.0,-42.3,81.4,305.0,326.0,55.34,355.94,44,29.60000000000001,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
306,IT,Technology,-120.3,9.7,5.0,-3.1,-15.0,-22.2,-43.9,-63.2,-77.7,-89.0,-96.7,-120.3,136.5,-147.2,2.5,0.0,599.3,-8.5,515.0,521.0,91.46,356.66,-34,-758.7,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
307,HII,Aerospace & Defense,7.9,80.2,-6.7,-6.3,7.6,18.5,41.0,46.9,44.3,46.1,36.9,7.9,40.1,-121.3,2.1,-66.1,-23.3,119.7,226.0,233.0,34.96,356.76,8,-3.900000000000002,STRONG_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH
308,LNT,Utilities,-19.5,49.1,14.2,12.0,14.8,15.7,13.9,19.7,15.8,6.3,-7.3,-19.5,29.7,-66.2,1.8,0.0,-47.2,92.3,280.0,299.0,62.6,356.8,33,35.0,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
309,BG,Food Products,14.1,60.4,6.2,16.1,29.8,38.9,47.5,36.1,19.4,8.2,30.5,14.1,82.2,-88.8,2.4,-95.6,-26.2,125.9,210.0,216.0,37.24,357.24,25,5.300000000000001,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
310,MOH,Healthcare,-110.6,8.3,0.4,-11.2,-9.8,-13.6,-34.1,-54.8,-72.7,-91.0,-105.8,-110.6,210.5,-139.2,2.3,0.0,451.0,1.9,496.0,507.0,97.75,357.95,-42,-85.10000000000002,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
311,UNH,Managed Healthcare,-96.0,7.0,2.1,-0.7,-6.2,-10.1,-20.0,-42.1,-59.6,-75.5,-86.1,-96.0,128.7,-112.7,1.9,0.0,188.4,15.8,468.0,482.0,95.8,358.6,-49,-111.4,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
312,CHRW,Trucking,16.6,75.4,-1.4,-6.4,1.1,11.0,33.9,55.2,54.6,45.1,37.1,16.6,52.0,-90.7,1.9,-49.7,-26.2,128.4,206.0,213.0,41.79,358.79,10,-0.8999999999999986,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
313,LULU,Apparel Retail,-115.0,1.9,0.1,-10.5,-14.2,-14.7,-32.6,-51.7,-72.3,-91.7,-113.3,-115.0,274.1,-122.3,3.0,0.0,844.3,-3.2,505.0,514.0,101.8,358.8,-49,-122.20000000000005,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
314,MCD,Restaurants,-18.2,26.9,7.1,2.5,5.5,6.1,0.4,-1.7,-13.1,-17.9,-24.2,-18.2,53.8,-44.6,2.2,0.0,-28.3,93.6,276.0,295.0,78.62,359.62,-14,13.599999999999998,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
315,EXPD,Air Freight & Logistics,-19.8,45.5,5.7,1.2,2.0,10.5,12.8,8.2,-3.3,-13.6,-18.3,-19.8,44.4,-72.8,2.3,0.0,-35.9,92.0,282.0,301.0,71.2,360.2,-24,8.399999999999999,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
316,WST,Healthcare,-52.1,9.4,2.4,9.5,3.0,0.4,1.4,-19.9,-40.4,-59.4,-65.8,-52.1,240.6,-82.2,1.6,0.0,13.6,59.7,357.0,379.0,89.37,360.57,-53,-20.1,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL
317,WEC,Utilities,-21.1,38.9,8.9,11.4,14.7,14.9,11.0,19.9,15.2,4.9,-12.9,-21.1,69.9,-78.6,1.6,0.0,-71.1,90.7,283.0,302.0,53.87,360.87,22,34.400000000000006,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
318,160580.KS,Commodity,-24.7,49.1,9.4,4.1,7.3,15.1,16.4,16.6,11.0,0.8,-1.8,-24.7,32.3,-78.9,2.0,0.0,-49.4,87.1,291.0,312.0,62.58,362.78,29,27.1,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
319,CSX,Industrials,2.2,41.1,8.0,8.1,14.1,17.7,20.6,14.3,4.9,-6.7,-15.6,2.2,65.1,-59.9,3.0,0.0,-42.4,114.0,235.0,244.0,92.65,363.25,-16,16.300000000000004,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
320,NSC,Industrials,-11.8,36.5,7.8,2.3,4.1,4.7,8.1,8.7,4.1,-11.1,-22.1,-11.8,59.6,-52.6,1.5,0.0,-44.6,100.0,254.0,270.0,84.44,365.64,-13,18.9,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING
321,APD,Specialty Chemicals,-24.0,38.4,6.3,14.7,19.5,18.1,8.2,1.3,-10.8,-18.6,-31.6,-24.0,72.8,-84.0,2.0,0.0,-25.2,87.8,289.0,310.0,83.21,365.81,-33,7.400000000000002,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
322,PAYX,Industrials,-68.1,16.1,5.3,3.2,-2.6,-9.5,-24.8,-31.9,-41.7,-52.7,-59.5,-68.1,70.8,-94.2,2.5,0.0,27.1,43.7,396.0,417.0,91.68,366.28,-44,-18.799999999999997,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
323,SRE,Utilities,-31.4,45.8,11.7,14.0,14.5,15.0,18.6,14.5,7.0,0.2,-14.1,-31.4,21.9,-75.7,1.7,0.0,-56.0,80.4,311.0,332.0,55.55,367.75,35,33.3,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
324,ACHR,Aerospace & Defense,-40.7,12.1,-1.7,-22.6,-24.8,-33.6,-42.2,-23.2,-25.0,-35.8,,-40.7,137.3,-87.4,1.4,0.0,1.2,0.8,497.0,352.0,62.0,368.2,13,3.5,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
325,ICE,Financial Data & Stock Exchanges,-23.8,39.1,11.1,1.3,3.5,3.1,-6.8,-7.5,-7.6,-11.5,-21.4,-23.8,26.5,-55.6,2.0,0.0,-8.6,88.0,288.0,309.0,101.27,369.07,-14,5.5,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
326,TXN,Semiconductors,3.2,45.2,-2.3,-4.5,7.0,9.3,4.7,-2.5,-10.0,-18.8,-18.6,3.2,73.4,-54.4,2.2,-7.9,14.8,114.9,233.0,242.0,88.98,369.58,-47,0.9000000000000004,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
327,XEL,Utilities,-28.5,45.2,9.7,10.1,11.6,10.8,10.5,21.2,14.0,0.4,-17.3,-28.5,41.3,-85.6,1.4,0.0,-63.6,83.3,299.0,319.0,58.44,369.64,21,24.300000000000004,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
328,PFG,Diversified Financial Services,-17.3,30.0,6.0,1.1,5.5,8.6,6.9,1.9,-6.8,-12.0,-4.0,-17.3,75.3,-56.6,1.7,0.0,-40.4,94.5,272.0,290.0,84.54,370.54,-3,13.899999999999999,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
329,VOO,Unknown,0.0,24.7,0.0,0.5,0.4,0.7,0.4,1.1,1.4,-0.3,-0.1,0.0,7.0,-2.3,1.6,-5.5,-4.6,126.4,209.0,249.0,71.04,371.44,11,0.0,,,,
330,NWS,Entertainment,-36.5,33.8,12.4,6.7,5.2,-0.2,-9.4,-13.0,-12.5,-16.4,-13.3,-36.5,36.0,-72.9,1.7,0.0,-13.0,75.3,319.0,342.0,87.67,371.87,3,11.399999999999999,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER
331,DD,Specialty Chemicals,-34.4,57.3,0.5,3.3,10.6,23.7,34.6,31.1,25.9,22.2,14.4,-34.4,17.9,-103.7,3.0,0.0,-56.1,77.3,316.0,338.0,57.36,372.16,-18,0.7999999999999972,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
332,ALB,Specialty Chemicals,-15.8,38.5,1.3,10.5,25.4,60.9,114.4,93.5,51.7,3.4,11.4,-15.8,194.3,-146.7,3.1,0.0,-152.2,96.0,265.0,281.0,52.69,372.69,-11,7.700000000000017,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
333,FFIV,Technology,-36.3,43.6,-2.1,10.6,15.6,8.8,0.1,9.2,14.8,5.5,-5.3,-36.3,27.0,-84.3,1.4,0.0,-52.7,75.5,318.0,341.0,58.13,372.73,-27,-3.700000000000003,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL
334,EQIX,Data Center REITs,-18.5,46.7,6.0,16.8,26.6,26.5,18.6,10.4,0.9,-6.5,-18.6,-18.5,57.8,-85.6,2.1,0.0,-30.5,93.3,278.0,297.0,88.64,373.64,-38,7.399999999999999,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
335,MNST,Beverages - Non-Alcoholic,-16.8,54.8,3.3,-5.7,-2.6,4.3,7.5,12.9,1.1,-2.8,-6.7,-16.8,35.7,-79.6,1.6,0.0,-32.0,95.0,270.0,286.0,91.15,373.95,-40,3.6000000000000014,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
336,PLD,Industrial REITs,-16.6,25.4,3.8,2.8,5.3,9.5,10.9,4.5,-7.6,-22.0,-28.8,-16.6,112.7,-60.3,2.0,0.0,-60.9,95.2,269.0,285.0,76.53,374.13,-38,13.500000000000007,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
337,AMGN,Biotechnology,7.7,72.2,6.4,5.6,10.2,18.1,19.1,18.5,17.0,18.6,12.8,7.7,33.9,-59.1,2.1,-42.2,-11.4,119.5,228.0,235.0,61.57,374.17,-25,2.1999999999999993,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
338,AEE,Utilities,-30.9,41.8,10.3,9.8,12.7,13.0,9.2,16.6,10.2,-2.1,-18.5,-30.9,38.4,-79.9,1.6,0.0,-68.4,80.9,308.0,329.0,58.94,375.14,12,37.599999999999994,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
339,AEP,Electric Utilities,0.6,67.5,13.3,12.0,15.2,17.2,18.5,28.1,30.0,24.2,10.8,0.6,33.7,-67.3,1.7,-55.2,-24.4,112.4,238.0,248.0,47.85,375.85,-79,12.800000000000004,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH
340,LYB,Specialty Chemicals,7.2,63.7,11.1,65.2,77.4,76.5,57.8,23.0,2.5,-0.8,13.3,7.2,80.7,-121.2,2.0,-101.0,-2.7,119.0,229.0,236.0,71.93,377.13,-94,0.19999999999999973,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER
341,KEI,Unknown,-17.2,10.0,-1.2,-0.6,-4.8,-7.3,-15.1,,,,,-17.2,11.8,-20.3,2.3,0.0,0.0,-4.1,507.0,287.0,81.21,377.61,18,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING
342,JNJ,Pharmaceuticals,1.9,82.9,10.6,10.5,17.6,26.0,36.0,40.5,33.0,22.8,13.9,1.9,20.1,-85.4,2.2,-67.5,-20.5,113.7,236.0,245.0,52.68,377.88,-89,7.0,STRONG_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL
343,CMS,Utilities,-30.9,36.4,12.0,11.8,13.4,13.4,9.3,13.0,10.8,2.7,-14.8,-30.9,38.9,-70.3,2.0,0.0,-79.8,80.9,308.0,329.0,58.19,379.19,21,62.60000000000001,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
344,EA,Electronic Gaming & Multimedia,-31.2,51.6,6.2,8.5,7.7,9.2,19.3,23.3,18.8,8.7,-5.7,-31.2,40.5,-106.9,1.4,0.0,-57.5,80.6,310.0,331.0,67.09,379.69,2,14.099999999999994,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT
345,PEG,Utilities,-37.6,35.0,11.8,5.0,6.5,5.9,-0.2,-3.7,-4.4,-8.4,-20.4,-37.6,16.1,-65.9,1.9,0.0,-46.5,74.2,323.0,346.0,68.96,380.76,17,36.900000000000006,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
346,GNRC,Electrical Equipment,20.1,10.8,-2.1,4.7,21.0,16.9,22.4,16.6,13.0,-25.9,-28.9,20.1,673.8,-58.8,2.5,-111.7,-37.4,131.9,201.0,208.0,55.29,381.09,-49,-7.899999999999999,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
347,CFG,Banks - Regional,1.9,62.1,1.4,2.0,5.8,10.5,19.9,29.9,43.6,26.0,25.0,1.9,47.4,-71.4,1.7,-50.4,-29.0,113.7,236.0,245.0,47.97,381.57,-5,1.5,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
348,MTB,Financials,-32.0,39.9,5.6,0.7,5.7,7.7,6.3,8.0,12.7,3.0,-4.1,-32.0,29.4,-72.2,1.4,0.0,-58.0,79.8,313.0,335.0,66.79,381.99,4,15.5,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL
349,IVZ,Asset Management,-40.0,57.7,1.0,-3.3,-0.9,4.8,24.9,35.4,33.8,14.0,15.9,-40.0,8.3,-104.9,2.1,0.0,-61.7,71.8,327.0,349.0,59.64,382.04,-5,2.0999999999999943,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL
350,TEAM,Technology,-130.2,2.1,1.3,-18.9,-34.5,-43.2,-58.9,-70.6,-85.4,-105.5,-128.5,-130.2,620.0,-145.6,2.5,0.0,3080.7,-18.4,532.0,536.0,122.09,382.09,-74,-3581.8,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH
351,YUM,Restaurants,-27.2,35.4,3.2,4.0,6.9,8.7,2.8,2.1,-6.8,-12.0,-21.3,-27.2,45.1,-66.3,2.1,0.0,-50.5,84.6,294.0,314.0,79.97,382.37,-35,7.399999999999999,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH
