Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend
163,ODFL,Trucking,75.7,32.6,-6.5,-9.6,-5.2,9.2,10.1,-7.6,-26.8,-37.1,-19.7,75.7,254.8,-15.5,1.7,184.8,1.7029815230772116e-05,220.7,130.0,134.0,83.13,233.73,-5,-0.08143743802036482,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
164,PSX,Oil & Gas Refining & Marketing,33.7,60.0,-7.3,-9.9,-0.8,7.7,15.3,9.6,3.8,28.2,45.5,33.7,106.9,-74.9,1.4,8.2,5.390721336127822e-05,178.7,164.0,172.0,57.13,234.13,0,-0.05903888194223462,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
165,CPRT,Specialty Business Services,-42.5,0.8,0.6,-5.1,-12.8,-17.8,-33.7,-52.1,-66.7,-74.4,-84.4,-42.5,215.5,-44.1,2.2,0.0,5000.0,102.4,266.0,287.0,86.61,235.41,1,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,
166,C,Diversified Banks,84.1,82.6,-6.1,-3.8,0.4,4.7,16.4,37.9,68.1,85.9,89.4,84.1,114.7,-58.5,1.2,47.5,-1.554725074340944e-07,229.1,124.0,128.0,30.13,240.13,-5,8.993997059831084e-06,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
167,GLD,Gold (ETF),65.8,88.2,-4.6,1.7,10.0,19.1,29.4,52.4,64.6,77.9,73.2,65.8,82.5,-58.5,1.5,1.3,-4.806326632848632e-10,190.8,148.0,139.0,29.22,241.22,-4,6.676679059062476e-09,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
168,ACHR,Aerospace & Defense,-31.6,11.2,3.0,9.9,-3.3,-15.3,-32.3,-13.6,-16.2,-21.6,,-31.6,137.3,-87.4,1.5,0.0,5000.0,31.8,447.0,270.0,60.0,241.6,3,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,
169,WDC,Data Storage Devices,918.2,94.1,-1.4,31.1,54.5,114.4,348.5,589.4,797.2,938.1,978.9,918.2,982.8,-100.9,1.7,141.5,-7.909244265358203,1063.4,19.0,19.0,45.11,241.91,-1,0.41659672697213157,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
170,BKR,Oil & Gas Equipment & Services,51.7,80.9,-16.8,-7.9,-4.3,8.4,21.6,29.2,33.4,57.8,101.2,51.7,84.9,-85.4,1.3,11.9,-3.8204708548183124e-10,196.7,146.0,153.0,31.42,243.22,-1,2.510843803688203e-07,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
171,MSI,Public Safety Technology,32.9,22.5,-22.2,-19.2,-19.3,-14.9,-23.2,-31.4,-33.1,-26.6,-17.0,32.9,183.0,-10.2,1.3,466.0,2.2834406844836576e-10,177.9,165.0,173.0,75.89,244.29,-1,-0.00018768101355783154,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
172,SO,Electric Utilities,41.4,50.7,-13.7,-12.6,-10.6,-8.7,-13.9,-17.4,-17.7,-11.3,-0.1,41.4,116.9,-35.5,1.2,150.0,1.130966161115993e-05,186.4,154.0,162.0,80.33,244.73,-5,-0.29357792233909585,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
173,RJF,Investment Banking & Brokerage,22.1,40.4,-6.3,-4.2,-7.1,-8.4,-13.8,-15.3,-14.9,-14.7,9.5,22.1,106.2,-34.2,1.2,152.1,0.00019026656457403086,167.1,174.0,181.0,79.78,245.38,-1,-0.45837085121153526,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
174,DHI,Residential Construction,36.6,25.9,-4.4,-4.8,-8.0,-8.7,-12.0,-22.6,-31.0,-21.8,-6.9,36.6,205.9,-22.5,1.4,256.5,3.519830990317848e-07,181.5,162.0,169.0,80.35,245.55,2,-0.0002569354299806682,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
175,ETR,Electric Utilities,36.6,73.4,-13.2,-10.4,-3.4,2.7,6.5,23.5,40.5,44.0,35.2,36.6,72.9,-62.1,1.2,25.9,-2.533367790868351e-09,181.6,161.0,169.0,26.81,246.01,-2,3.9271393148782945e-06,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
176,NDAQ,Financial Exchanges,15.3,31.0,-14.4,-6.6,-8.5,-8.9,-12.5,-7.8,-2.6,-12.0,-6.7,15.3,76.6,-11.7,1.4,136.7,9.434231930670792e-10,160.3,181.0,187.0,62.33,249.93,-1,-0.00019077627002260695,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
177,AZO,Auto Parts,38.6,44.9,-6.9,-7.8,-10.5,-11.5,-20.6,-21.7,-26.8,-20.9,-0.4,38.6,146.3,-48.7,1.2,212.8,4.263504990266431e-11,183.6,156.0,164.0,75.89,250.89,0,-1.212553665731706e-07,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
178,EQT,Oil & Gas E&P,4.8,52.4,-7.6,-13.9,-13.5,-11.1,-13.2,-4.0,-9.0,6.9,78.4,4.8,112.9,-116.6,1.2,66.7,1.278853286610713e-09,149.7,193.0,201.0,54.22,252.02,0,-3.2391175021914974e-06,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
179,ATO,Natural Gas Utilities,1.8,56.8,-16.2,-10.7,-7.5,-5.1,-5.7,-0.7,1.2,7.2,1.7,1.8,44.9,-54.0,1.3,24.2,4.39764565890139e-16,146.8,196.0,204.0,42.73,255.13,2,-7.911710559813356e-12,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
180,MA,Data Processing & Outsourced Services,-23.6,0.2,0.2,-7.1,-10.1,-13.8,-22.8,-27.6,-34.1,-38.6,-52.7,-23.6,99.1,-23.8,1.6,0.0,3395.683803497114,121.4,233.0,251.0,113.43,255.63,-1,7.1688752063219,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
181,IR,Industrial Machinery,-37.0,0.0,0.0,-11.5,-17.1,-14.7,-19.9,-34.9,-43.5,-42.9,-40.8,-37.0,89.2,-50.8,1.8,0.0,1553.1629166666667,82.0,313.0,282.0,86.72,256.32,-1,-26.178333333333285,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
182,TMUS,Telecommunication Services,-16.0,7.4,-2.0,-10.9,-11.9,-12.5,-24.3,-29.5,-28.5,-29.7,-31.2,-16.0,136.2,-27.7,1.8,0.0,153.39673612184194,129.2,218.0,235.0,101.34,258.14,10,123.37785800585843,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
183,VRTX,Biotechnology,-20.7,25.2,6.1,-4.6,-9.4,-7.7,-12.8,-24.4,-32.4,-23.2,-32.6,-20.7,96.1,-59.6,1.7,0.0,110.28039651435415,124.5,225.0,244.0,94.72,258.72,4,25.849537722498624,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,
184,BRK-B,Diversified Financial Services,-49.6,1.4,0.9,-7.4,-8.9,-10.4,-17.3,-22.9,-27.6,-28.8,-30.9,-49.6,42.5,-50.6,2.5,0.0,1491.1640924229464,95.4,282.0,304.0,94.57,262.77,12,1209.2362867561746,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
185,NOW,Software,-46.8,1.2,-1.3,-13.6,-19.7,-34.2,-52.0,-65.7,-75.6,-85.2,-98.6,-46.8,347.6,-50.9,1.6,0.0,39.75390741368491,98.2,275.0,297.0,73.28,265.08,-11,-408.9649970710845,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,
186,V,Transaction Processing,-35.5,4.8,2.4,-3.1,-4.3,-7.8,-16.8,-19.6,-25.1,-29.2,-43.9,-35.5,57.3,-39.9,2.0,0.0,252.62713980983068,109.7,257.0,279.0,94.79,265.79,35,240.85660538126646,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
187,315960.KS,Dividend,346.4,100.0,3.8,26.5,30.4,67.3,151.8,219.2,250.5,293.7,340.1,346.4,310.0,-74.4,1.7,23.4,-7.3,440.4,56.0,53.0,45.67,266.07,-4,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
188,CCEP,Beverages - Non-Alcoholic,-6.4,46.1,-4.3,-6.1,-9.4,-6.4,-9.1,-3.8,-2.5,7.7,4.6,-6.4,51.9,-55.5,1.3,0.0,7.329845663837519e-10,138.6,205.0,217.0,54.78,266.58,0,-1.7903950132988575e-07,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
189,WM,Waste Management,-21.1,9.9,-6.8,-12.9,-12.3,-8.6,-15.0,-20.0,-23.9,-27.5,-29.5,-21.1,60.4,-29.6,1.7,0.0,37.94853423892401,124.1,226.0,245.0,94.52,266.92,-4,-24.308017979815638,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
190,AON,Insurance Brokers,-72.1,0.9,0.9,-8.6,-12.1,-14.9,-23.5,-32.0,-44.2,-56.9,-66.3,-72.1,64.2,-73.0,2.7,0.0,5000.0,72.9,334.0,355.0,93.57,269.57,-1,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
191,ALL,Insurance - Property & Casualty,-2.2,47.2,-9.1,-6.0,-4.6,-3.8,-8.2,-10.1,-1.1,2.2,1.7,-2.2,53.0,-50.7,1.3,0.0,2.4484793722421196e-14,142.8,198.0,209.0,54.78,269.98,0,-2.2107462737166327e-10,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
192,UBER,Internet Services & Infrastructure,-13.1,18.3,-2.1,-3.5,-6.1,-12.7,-22.9,-23.2,-21.1,2.1,-13.1,-13.1,67.6,-71.0,1.4,0.0,2.417622634845899,75.7,327.0,229.0,65.71,270.31,9,0.6264670792922415,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,
193,AME,Electronic Instruments & Controls,16.5,56.0,-5.0,-3.9,-5.2,0.3,4.3,3.0,-3.8,-5.1,-3.9,16.5,46.1,-21.9,2.0,11.8,5.553398798634005e-09,161.5,180.0,186.0,74.66,270.86,1,-1.5203994705814374e-06,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
194,NVO,Biotechnology,-76.8,3.8,0.5,8.2,0.7,-6.2,-23.8,-55.3,-75.9,-83.0,-79.2,-76.8,389.4,-94.8,2.4,0.0,1756.692965050984,68.2,348.0,368.0,80.1,272.3,-4,-331.53192014975707,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
195,FER,Infrastructure,49.9,75.5,0.3,-3.9,-5.9,-2.4,6.2,24.5,34.8,58.4,54.3,49.9,84.6,-59.5,1.3,34.8,-3.7310369377469197,194.9,147.0,154.0,20.66,274.06,-9,-0.9078733557294658,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
196,AFL,Insurance - Life,0.7,43.7,-4.3,-5.8,-5.9,-5.3,-8.2,-14.1,-13.9,-2.6,7.0,0.7,67.0,-50.0,1.4,54.7,1.9912095683474217e-08,145.7,197.0,205.0,79.78,276.98,6,-5.502927677311533e-06,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
197,LIN,Industrial Gases,15.3,30.7,-11.3,-9.0,-6.7,0.5,-6.3,-14.3,-23.0,-22.3,-17.0,15.3,97.5,-20.7,1.5,108.2,4.0704362771709955e-10,160.3,181.0,187.0,86.8,278.0,-4,-3.863085709597944e-05,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
198,COF,Diversified Banks,-9.9,29.7,-5.9,-6.7,-11.0,-17.0,-21.5,-17.2,-8.3,-10.3,1.8,-9.9,92.5,-52.5,1.3,0.0,1.7814302064584727e-10,135.1,208.0,221.0,64.22,279.02,1,-5.785849136699166e-07,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
199,SHW,Household & Personal Care Products,-52.3,0.0,0.0,-9.0,-13.7,-13.8,-21.1,-29.7,-36.2,-46.2,-55.9,-52.3,77.6,-52.0,2.0,0.0,332.8325000000001,92.7,290.0,311.0,97.86,279.86,-2,-14.142500000000041,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
200,UNH,Managed Healthcare,-70.7,17.5,3.9,18.5,24.6,19.4,14.5,-19.8,-41.3,-63.1,-70.6,-70.7,128.7,-112.7,1.7,0.0,123.92939268418904,74.5,329.0,350.0,76.54,280.14,31,98.31659197710786,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
201,CHRW,Trucking,-5.5,60.0,-9.7,-8.3,-12.5,-6.9,16.4,36.9,43.8,31.9,22.3,-5.5,52.0,-90.7,1.8,0.0,-5.437634110172121e-11,139.5,200.0,212.0,48.27,280.87,-1,1.8628664071415034e-07,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
202,ROK,Industrial Machinery,42.4,72.9,22.8,9.7,6.1,8.0,14.7,25.1,16.0,10.2,17.8,42.4,70.8,-33.7,1.6,7.6,-1.5861647199618392,187.4,152.0,160.0,27.45,282.25,-4,-0.018331234394852958,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
203,MRSH,Financials,-82.3,0.0,0.0,-10.8,-15.4,-16.7,-28.9,-42.7,-55.0,-65.2,-72.3,-82.3,65.4,-81.9,2.9,0.0,1990.1,62.7,363.0,384.0,86.58,283.78,6,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
204,BLK,Asset Management,-9.6,17.0,-0.8,0.3,-3.6,-4.4,-8.9,-8.1,-7.0,-12.9,-10.4,-9.6,46.8,-21.6,1.5,0.0,0.3424431465936212,135.4,207.0,220.0,99.47,283.87,9,-1.0060593883428797,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
205,PTC,Technology,-76.8,6.0,5.8,-2.3,-7.8,-16.3,-27.9,-39.2,-50.6,-58.2,-66.3,-76.8,82.2,-86.5,2.3,0.0,5000.0,68.1,349.0,368.0,102.62,284.22,1,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
206,ARM,Semiconductors,61.2,43.4,-1.9,11.8,44.8,47.5,42.4,38.0,,,,61.2,125.1,-70.9,2.3,-42.0,0.0007192852099685214,94.7,285.0,142.0,17.5,284.5,10,-0.009528827119417578,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
207,SATS,Communication,219.9,90.0,2.2,-3.1,0.5,19.7,151.3,292.8,414.8,407.4,338.5,219.9,260.9,-145.8,1.7,26.5,-186.61310237968593,364.8,69.0,71.0,45.51,284.91,-12,-134.29029560615322,EARLY_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,
208,BRO,Insurance Brokers,-89.3,0.0,0.0,-14.6,-21.5,-28.5,-45.2,-60.9,-70.5,-79.6,-88.9,-89.3,163.4,-93.6,2.5,0.0,4836.145416666666,55.7,381.0,400.0,86.42,285.22,2,-14.402916666666897,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
209,PNR,Industrials,-76.4,0.0,0.0,-14.2,-22.6,-27.5,-34.7,-39.3,-41.9,-41.5,-45.1,-76.4,34.9,-76.0,1.4,0.0,62.736250000000204,68.5,347.0,367.0,69.32,285.92,-1,-15.052083333333321,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
210,LII,HVAC Equipment,-21.3,19.3,-5.1,-1.9,-5.3,-4.0,-15.3,-27.3,-27.4,-11.3,-18.9,-21.3,101.7,-50.5,1.6,0.0,3.1268373501753943e-06,123.7,227.0,246.0,73.67,286.07,-6,-0.007384603955738125,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
211,BSX,Medical Devices,-106.7,0.0,0.0,-16.2,-29.6,-40.0,-53.1,-61.4,-65.6,-65.9,-81.8,-106.7,89.6,-106.2,1.6,0.0,2760.495416666666,38.3,432.0,449.0,64.78,287.18,0,-8.142916666666679,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
212,EBAY,Internet Retail,54.5,91.3,2.7,2.1,6.7,12.7,14.5,35.6,57.4,52.2,50.6,54.5,66.0,-62.2,1.4,17.7,-2.73588141458123,199.4,144.0,151.0,36.22,287.42,-5,-0.2502671546551407,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
213,QCOM,Semiconductors,41.7,54.9,26.6,40.5,41.8,32.2,29.5,15.8,14.0,1.7,3.6,41.7,125.7,-59.8,2.0,-16.9,13.036823556407908,186.7,153.0,161.0,65.48,287.68,-29,0.759640651310173,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
214,DRI,Restaurants,-5.7,43.4,-3.2,-5.1,-7.4,-1.6,-9.2,-6.5,-12.9,-11.3,-5.9,-5.7,62.3,-57.3,1.4,0.0,2.503823108393895e-05,139.3,201.0,213.0,94.33,290.53,5,-0.0019130541808598611,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
215,IBM,IT Consulting & Other Services,-32.4,30.2,-4.4,-10.0,-15.5,-22.5,-25.9,-20.1,-13.4,-0.8,-0.3,-32.4,67.4,-74.9,1.2,0.0,2.557434658932537e-06,112.6,252.0,272.0,69.22,292.22,2,-0.0015317502809364674,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
216,GILD,Biotechnology,-10.5,57.5,-4.6,-10.8,-12.9,-6.8,-2.4,18.9,23.8,34.7,29.9,-10.5,46.8,-87.0,1.2,0.0,-2.0806229795297476e-05,134.5,211.0,223.0,32.83,293.83,-4,0.0035996097326231025,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
217,NVR,Residential Construction,-78.4,0.0,0.0,-14.1,-21.1,-23.6,-32.2,-45.9,-56.1,-60.4,-71.3,-78.4,92.0,-80.5,1.9,0.0,746.8266666666667,66.6,353.0,374.0,95.25,295.25,3,-21.105000000000018,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
218,CFG,Banks - Regional,-10.0,52.1,-6.8,-5.4,-4.2,1.7,11.6,21.6,40.1,21.4,19.2,-10.0,47.4,-71.4,1.7,0.0,-7.227261551606104e-10,134.9,209.0,222.0,55.15,296.75,0,1.1068901392355362e-06,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
219,ERIE,Insurance Brokers,-98.1,0.1,0.1,-13.5,-21.1,-26.6,-40.9,-60.3,-69.6,-72.0,-89.3,-98.1,196.4,-98.0,2.5,0.0,3959.321934678066,46.9,407.0,427.0,86.28,296.88,5,6.479386009124028,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
220,TSCO,Specialty Retail,-87.6,0.9,0.9,-28.0,-37.7,-43.1,-52.7,-64.3,-74.7,-87.0,-89.5,-87.6,112.2,-101.6,1.4,0.0,4335.308394209302,57.6,379.0,398.0,98.33,297.13,5,36.26714420930057,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
221,LOW,Retail,-49.5,0.0,0.0,-9.8,-15.3,-14.4,-17.7,-27.2,-38.0,-50.8,-52.5,-49.5,92.6,-49.1,1.9,0.0,49.2775000000002,95.5,281.0,303.0,105.34,297.14,1,-17.49875000000003,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
222,ADA-USD,Cryptocurrency,-34.4,0.6,-0.2,-1.6,-7.9,-24.6,-51.7,-65.7,-76.8,-105.7,-42.7,-34.4,3485.6,-69.7,1.7,0.0,4980.084115100202,76.6,324.0,276.0,135.75,297.95,-19,-19.915884899797675,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
223,MO,Tobacco,-8.9,65.5,-30.6,-9.7,-6.2,2.4,0.1,8.7,19.6,23.4,29.4,-8.9,23.0,-68.4,1.3,0.0,-6.347264869065733e-08,136.1,206.0,218.0,48.2,298.0,0,0.0005349674054646093,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
224,MCO,Credit Rating & Analytics,-14.1,5.3,-7.2,-6.5,-11.1,-13.4,-19.6,-25.6,-29.1,-34.3,-42.2,-14.1,88.4,-19.7,1.4,0.0,4.693418522834064e-08,130.9,217.0,232.0,85.72,298.12,-9,-0.0022718961452699716,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
225,ACGL,Insurance - Diversified,-5.9,27.6,-3.5,-8.3,-9.8,-8.2,-12.6,-24.1,-31.4,-11.6,-1.1,-5.9,110.1,-49.5,1.4,0.0,1.410866676009482e-07,139.1,202.0,214.0,94.22,298.82,3,-2.934081077334547e-05,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
226,COP,Oil & Gas,7.3,31.5,-10.5,-16.9,-9.5,1.9,3.2,-8.6,-24.3,-23.5,8.9,7.3,179.6,-71.5,1.4,19.1,1.1230041757669625e-14,152.3,188.0,195.0,90.42,299.02,0,-7.333275344322653e-10,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
227,FANG,Oil & Gas E&P,-5.9,50.3,-14.2,-12.5,-3.6,5.9,10.3,-6.5,-15.9,-7.9,46.8,-5.9,98.2,-109.7,1.4,0.0,5.038249349872048e-13,139.1,202.0,214.0,87.67,303.07,3,-1.4789011605824415e-08,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
228,RTX,Aerospace & Defense,3.2,47.4,-2.0,-11.6,-15.7,-12.5,-5.8,9.9,23.6,26.5,28.0,3.2,73.4,-59.3,1.2,27.7,-0.26563214388660866,148.1,195.0,203.0,36.72,303.52,7,3.6503504908374604,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,
229,CVNA,Auto & Truck Dealerships,-15.7,8.0,-67.0,-84.7,-85.1,-85.8,-91.2,-88.3,-21.6,33.3,-28.4,-15.7,1079.9,-122.9,1.2,0.0,1.0813480761437742e-17,104.7,264.0,234.0,68.64,304.44,4,-3.568261961133729e-11,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
230,CMG,Restaurants,-42.8,3.7,-2.5,-8.4,-15.0,-14.3,-30.9,-53.4,-67.0,-75.0,-79.3,-42.8,293.4,-55.3,1.7,0.0,0.0009656236407388051,102.2,267.0,288.0,86.75,304.75,4,-0.08786190238099759,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
231,ONDO-USD,Decentralized Finance,-57.8,5.1,1.6,34.4,34.6,6.8,-31.7,-61.1,,,,-57.8,250.6,-121.4,2.1,0.0,732.1920402383655,-30.1,546.0,321.0,77.42,305.82,-26,-4267.807959761634,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
232,SNA,Tools & Accessories,-11.3,43.0,-13.4,-7.3,-7.4,-3.1,-2.5,-4.0,-9.1,-3.3,7.5,-11.3,29.6,-41.8,1.4,0.0,8.4490625785745e-09,133.6,214.0,227.0,93.67,306.07,-3,-0.0004553893241753214,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
233,DOV,Diversified Machinery,6.5,45.7,-12.1,-5.8,-4.5,1.8,4.5,-2.6,-5.0,-13.1,-14.0,6.5,62.8,-40.4,2.0,7.3,2.4243836181113277e-13,151.5,189.0,196.0,97.87,306.27,3,-7.466656183188591e-09,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
234,ROL,Business Services,-28.9,0.0,-2.8,-8.0,-14.1,-15.8,-20.4,-21.1,-26.0,-28.5,-35.5,-28.9,76.9,-36.7,1.6,0.0,0.09100409458105367,116.0,247.0,265.0,101.67,307.07,-20,-15.26572752732115,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
235,NEE,Electric Utilities,-13.2,30.8,-11.7,-9.3,-6.3,-0.2,7.1,5.2,3.2,-15.8,-29.5,-13.2,77.1,-52.8,2.0,0.0,-3.0942506258298275e-09,131.8,216.0,230.0,60.53,307.53,4,0.00033309529639997417,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
236,AEP,Electric Utilities,-34.5,33.0,-14.7,-9.8,-6.5,-2.7,0.1,6.9,10.0,0.5,-15.4,-34.5,33.7,-67.3,1.6,0.0,-8.487037692841472e-19,110.5,256.0,277.0,61.74,307.74,2,1.4995068750633287e-13,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
237,FDX,Industrials,-23.9,54.1,-11.5,-6.7,-2.8,12.2,29.9,19.7,10.9,9.8,10.3,-23.9,34.1,-91.7,3.3,0.0,-1.3578249871331525e-10,121.1,234.0,252.0,60.14,309.14,3,1.5286007120088817e-06,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
238,TRI,Technology,-102.7,0.0,-2.6,-11.8,-17.1,-29.3,-49.5,-64.4,-77.1,-86.7,-96.8,-102.7,146.3,-102.3,2.0,0.0,670.1277765165071,42.5,421.0,440.0,82.14,310.14,-11,56.269967586921894,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
239,NI,"Electric, Gas and Multi-Utilities",-26.2,50.1,-13.9,-9.1,-6.8,-2.6,-3.0,3.8,10.9,13.3,3.2,-26.2,17.0,-68.5,1.3,0.0,-3.211959190054069e-08,118.8,241.0,260.0,49.23,310.83,5,0.0009185433798769994,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
240,LDOS,IT Consulting & Other Services,-56.7,0.0,-5.0,-22.1,-28.7,-32.9,-36.4,-40.4,-39.0,-44.0,-60.7,-56.7,102.6,-56.3,1.4,0.0,7.124314006120205e-06,88.3,298.0,319.0,72.16,311.36,-3,-0.03614156608043758,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
241,LEN,Residential Construction,-102.2,0.0,0.0,-5.8,-16.8,-23.7,-32.7,-51.1,-65.2,-72.3,-78.7,-102.2,109.4,-102.3,2.2,0.0,2416.9,42.7,420.0,439.0,95.72,314.52,4,0.0,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
242,IDXX,Veterinary Diagnostics,-25.0,4.9,-3.3,-8.5,-15.5,-19.8,-19.3,-14.5,-28.4,-46.8,-57.8,-25.0,217.2,-37.2,1.7,0.0,5.3291728163362555e-05,120.0,239.0,258.0,106.03,317.23,6,-0.017866675177595437,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,
