Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Divergence_Rank,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source
193,WRB,Property & Casualty Insurance,23.8,31.9,1.8,-6.7,-9.6,-11.8,-19.0,-17.4,-14.9,-8.3,-0.6,23.8,107.3,-27.7,1.4,193.8,184.8558105891419,169.3,172.0,180.0,84.78,289.23,-48,106.06269804825885,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,172.0,180.0,84.78,347.0,22.0,0.0,25.0,0.0,289.23,,,,,,
194,ATO,Natural Gas Utilities,-4.6,50.3,-6.5,-13.3,-10.1,-7.8,-8.6,-3.9,-2.5,2.8,-3.3,-4.6,44.9,-54.0,1.3,0.0,0.00010390995878167752,140.8,199.0,212.0,59.78,289.38,-13,0.00010390994738631496,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,199.0,212.0,59.78,297.0,4.0,0.0,25.0,0.0,289.38,,,,,,
195,CME,Financial Data & Stock Exchanges,-3.1,40.1,12.5,-5.7,-7.2,-3.3,-6.6,3.2,3.5,0.2,-11.5,-3.1,63.1,-47.0,1.4,0.0,-5000.0,142.3,196.0,207.0,57.2,289.65,55,-4999.9999999999545,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,196.0,207.0,57.2,229.0,4.0,0.0,-4.0,0.0,289.65,,,,,,
196,DD,Specialty Chemicals,-49.2,45.2,-1.9,-1.0,-1.2,9.1,28.2,26.1,22.6,17.6,9.4,-49.2,17.9,-103.7,2.5,0.0,-9.245320453846313,96.3,279.0,301.0,59.93,290.83,165,4990.754679546154,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,279.0,301.0,59.93,95.0,0.0,0.0,0.0,0.0,290.83,,,,,,
197,MSI,Public Safety Technology,39.1,25.7,3.2,-17.3,-17.4,-12.9,-21.2,-29.5,-30.9,-23.7,-13.2,39.1,183.0,-10.2,1.3,401.6,451.45161534189657,184.6,158.0,167.0,75.89,293.24,-27,451.45130370136053,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,158.0,167.0,75.89,417.0,40.0,0.0,25.0,0.0,293.24,,,,,,
198,456680.KS,Asset Management,58.3,75.9,-6.9,-4.3,8.8,9.5,35.8,69.1,58.3,,,58.3,33.0,-88.2,1.4,-24.0,-0.0036826244760604526,97.1,278.0,141.0,18.57,293.87,60,-0.0031954089166504524,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,278.0,141.0,18.57,86.0,0.0,26.0,25.0,0.0,293.87,,,,,,
199,IVZ,Asset Management,-46.9,51.7,-3.4,0.5,-1.9,1.1,20.6,36.2,38.3,17.6,19.3,-46.9,8.3,-104.9,1.8,0.0,-37.717178012514346,98.6,272.0,295.0,58.19,294.14,158,4962.2828219874855,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,272.0,295.0,58.19,127.0,0.0,0.0,0.0,0.0,294.14,,,,,,
200,V,Transaction Processing,-36.2,5.1,5.1,-3.5,-4.6,-8.1,-17.1,-19.9,-25.5,-29.7,-44.4,-36.2,57.3,-40.9,2.0,0.0,254.77654369041082,109.3,254.0,272.0,94.79,295.89,15,235.26066538522554,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,254.0,272.0,94.79,270.0,10.0,0.0,0.0,0.0,295.89,,,,,,
201,CFG,Banks - Regional,-21.1,42.8,-9.3,-10.2,-9.1,-3.5,5.8,14.8,31.8,12.9,9.4,-21.1,47.4,-71.4,1.7,0.0,-0.0016109847836971829,124.4,225.0,242.0,56.12,297.32,18,-0.0016095293452598337,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,225.0,242.0,56.12,211.0,4.0,0.0,25.0,0.0,297.32,,,,,,
202,FDX,Industrials,-26.0,52.5,-1.6,-7.6,-3.8,11.1,28.6,18.4,9.5,8.2,8.5,-26.0,34.1,-91.7,3.2,0.0,-13.672363189930277,119.4,233.0,251.0,60.18,297.73,38,-13.672361026285596,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,233.0,251.0,60.18,108.0,0.0,0.0,25.0,0.0,297.73,,,,,,
203,CTVA,Agricultural Inputs,1.5,23.1,1.4,-7.8,-3.5,5.9,3.0,6.0,0.6,-10.8,1.5,1.5,72.0,-65.1,1.6,0.0,-733.5750052809669,90.5,287.0,201.0,61.76,298.31,76,-733.574284493911,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,287.0,201.0,61.76,174.0,0.0,0.0,0.0,0.0,298.31,,,,,,
204,DDOG,Software-Infrastructure,47.0,42.7,3.5,53.9,60.0,46.6,43.9,39.9,38.4,26.3,,47.0,147.3,-87.1,1.8,-94.2,-1597.351425656752,130.6,211.0,155.0,61.66,299.56,246,3402.6485743432477,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,211.0,155.0,61.66,21.0,0.0,11.0,0.0,0.0,299.56,,,,,,
205,RCL,Travel Services,57.3,50.6,-5.4,-12.5,-18.9,-16.8,-22.9,-6.2,27.3,112.3,112.9,57.3,219.6,-108.0,1.3,232.2,2.6858120862675072e-05,202.7,137.0,143.0,34.69,300.19,-127,-171.32577965833687,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,137.0,143.0,34.69,433.0,58.0,0.0,25.0,0.0,300.19,,,,,,
206,MSCI,Financial Index & Analytics,43.6,17.4,-4.3,-7.7,-9.5,-9.3,-13.2,-19.4,-30.6,-46.5,-48.3,43.6,285.4,-7.2,1.3,441.3,3.6323683624239844e-06,189.0,153.0,161.0,93.89,300.79,-50,-4.611471331210066,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,153.0,161.0,93.89,303.0,14.0,0.0,25.0,0.0,300.79,,,,,,
207,NI,"Electric, Gas and Multi-Utilities",-28.6,47.1,-3.0,-10.2,-7.9,-3.8,-4.2,2.4,9.3,11.4,1.1,-28.6,17.0,-68.5,1.3,0.0,-0.0008922224295947897,116.8,240.0,257.0,49.29,301.29,37,0.0004537699185408104,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,240.0,257.0,49.29,242.0,4.0,0.0,25.0,0.0,301.29,,,,,,
208,DRI,Restaurants,-6.6,42.6,-0.8,-5.5,-7.8,-2.0,-9.6,-7.0,-13.4,-11.8,-6.6,-6.6,62.3,-57.3,1.4,0.0,6.268408532304511,138.8,202.0,215.0,94.36,302.36,12,6.266129759357698,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,202.0,215.0,94.36,240.0,4.0,0.0,25.0,0.0,302.36,,,,,,
209,EQT,Oil & Gas E&P,5.4,52.7,0.3,-13.7,-13.2,-10.8,-12.9,-3.7,-8.7,7.3,79.3,5.4,112.9,-116.6,1.2,65.2,15.943256543637322,150.9,189.0,197.0,54.22,302.97,-31,15.943252205188008,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,189.0,197.0,54.22,358.0,40.0,0.0,25.0,0.0,302.97,,,,,,
210,NFLX,Broadcasting & Cable TV,54.8,37.0,-0.6,-14.9,-12.4,-17.9,-31.8,-25.3,-9.8,20.1,2.0,54.8,279.9,-76.6,1.4,438.3,19.29632356415352,200.3,138.0,146.0,56.78,303.03,-82,19.189430413834625,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,138.0,146.0,56.78,447.0,58.0,0.0,25.0,0.0,303.03,,,,,,
211,PKG,Packaging & Containers,6.7,32.2,-13.3,-8.8,-10.5,-6.5,-8.6,-15.1,-13.8,-7.4,1.7,6.7,85.1,-30.1,1.2,90.8,1.842117791665363e-11,152.1,188.0,196.0,84.22,304.07,-63,-91.37173363291274,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,188.0,196.0,84.22,279.0,4.0,0.0,25.0,0.0,304.07,,,,,,
212,NEE,Electric Utilities,-13.1,30.9,0.1,-9.2,-6.3,-0.1,7.2,5.3,3.3,-15.7,-29.5,-13.1,77.1,-52.8,2.0,0.0,-73.843476597664,132.4,208.0,221.0,60.56,306.11,29,-73.8429638131852,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,208.0,221.0,60.56,187.0,4.0,0.0,25.0,0.0,306.11,,,,,,
213,NTRS,Custody Banks & Asset Management,-18.7,63.7,3.8,0.1,2.5,8.7,15.5,35.8,50.3,32.3,17.6,-18.7,22.7,-90.2,1.5,0.0,-5000.0,126.7,216.0,231.0,57.22,306.92,41,-4999.98034750907,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,216.0,231.0,57.22,112.0,0.0,0.0,25.0,0.0,306.92,,,,,,
214,LII,HVAC Equipment,-30.9,13.0,-6.3,-6.4,-9.6,-8.5,-19.5,-31.5,-32.2,-17.7,-26.2,-30.9,101.7,-50.5,1.6,0.0,222.84822259921725,114.6,242.0,259.0,73.67,307.42,-10,222.83835715613068,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,242.0,259.0,73.67,329.0,14.0,0.0,25.0,0.0,307.42,,,,,,
215,CHRW,Trucking,-16.9,52.0,-8.0,-13.0,-17.0,-11.7,10.2,29.3,35.2,22.8,12.3,-16.9,52.0,-90.7,1.7,0.0,-0.008444030111649492,128.6,212.0,226.0,48.54,308.49,-15,-0.008443777805972767,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,212.0,226.0,48.54,263.0,20.0,0.0,25.0,0.0,308.49,,,,,,
216,SHOP,E-commerce Software,384.4,25.7,-4.2,-26.1,-26.8,-35.1,-35.6,-23.4,-20.2,-17.1,-30.8,384.4,1544.3,-16.5,1.3,2441.9,0.0009970817405421915,529.9,49.0,50.0,77.71,309.16,-126,-6.81828509640341,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,49.0,50.0,77.71,540.0,58.0,0.0,25.0,0.0,309.16,,,,,,
217,WST,Healthcare,-49.5,10.3,-4.7,2.6,10.2,6.2,8.0,-11.8,-36.1,-60.9,-69.9,-49.5,240.6,-82.2,1.5,0.0,-0.0001419733716828425,95.9,280.0,303.0,89.35,310.2,125,46.96798574866504,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,280.0,303.0,89.35,109.0,0.0,0.0,0.0,0.0,310.2,,,,,,
218,EXPD,Air Freight & Logistics,-36.2,31.6,-1.8,-1.0,-3.1,0.0,6.5,2.5,-9.9,-23.4,-30.2,-36.2,44.4,-72.8,2.0,0.0,-13.481670500494412,109.3,254.0,272.0,80.31,310.81,149,4986.518329499506,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,254.0,272.0,80.31,166.0,0.0,0.0,0.0,0.0,310.81,,,,,,
219,ORLY,Auto Parts,46.2,46.9,-7.5,-13.9,-14.5,-15.1,-21.8,-20.7,-24.9,-12.7,7.3,46.2,154.4,-48.4,1.2,228.7,9.520886620865778e-08,191.7,149.0,157.0,41.44,310.84,-89,-0.06519198379896479,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,149.0,157.0,41.44,405.0,58.0,0.0,25.0,0.0,310.84,,,,,,
220,GM,Automobiles,-31.8,42.6,-10.0,-8.4,-11.7,-9.8,5.5,16.1,28.2,13.9,4.5,-31.8,32.7,-83.2,1.9,0.0,-1.1306263362990687,113.7,244.0,261.0,49.11,310.91,99,4998.869373663701,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,244.0,261.0,49.11,238.0,4.0,0.0,25.0,0.0,310.91,,,,,,
221,TTWO,Electronic Gaming & Multimedia,-17.3,19.8,11.8,9.6,7.4,-1.4,-8.9,-0.1,-1.5,-6.8,-29.1,-17.3,120.1,-50.9,1.5,0.0,-5000.0,128.2,213.0,228.0,81.52,311.17,129,-4923.090589603526,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,213.0,228.0,81.52,154.0,0.0,0.0,0.0,0.0,311.17,,,,,,
222,VOO,Unknown,0.0,24.7,0.0,0.5,0.4,0.7,0.4,1.1,1.4,-0.3,-0.1,0.0,7.0,-2.3,1.6,-5.5,-4.6,126.4,217.0,202.0,71.04,312.54,152,0.0,,,,,,,,,217.0,202.0,71.04,167.0,0.0,0.0,0.0,0.0,312.54,1600156336128.0,1600.156,,etf,etf,data_raw
223,PFG,Diversified Financial Services,-25.8,23.7,-0.3,-2.2,-1.8,3.1,6.1,0.2,-8.3,-17.7,-9.1,-25.8,75.3,-56.6,1.7,0.0,-18.81448123359569,119.7,231.0,249.0,93.6,313.25,80,-18.688714587270074,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,231.0,249.0,93.6,156.0,0.0,0.0,0.0,0.0,313.25,,,,,,
224,0138Y0.KS,Korea ETF (My Portfolio),5.4,58.9,-9.0,6.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,10.0,-1.2,1.9,4.3,6.022681751414746e-95,7.3,483.0,197.0,64.9,314.65,38,-1.070324647190572e-26,,,,,,,,,483.0,197.0,64.9,148.0,0.0,0.0,0.0,0.0,314.65,323.0,0.0,,etf,etf,data_raw
225,PLD,Industrial REITs,-34.2,15.3,-3.4,-5.3,-4.7,-1.5,4.1,-1.3,-14.7,-33.7,-43.5,-34.2,112.7,-60.3,1.8,0.0,-0.00014678769558998695,111.2,249.0,266.0,97.65,315.15,103,36.70567229794257,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,249.0,266.0,97.65,185.0,0.0,0.0,0.0,0.0,315.15,,,,,,
226,PHM,Residential Construction,66.6,32.3,-7.5,-14.5,-18.8,-18.3,-20.9,-30.0,-32.7,-0.8,17.1,66.6,254.9,-29.3,1.2,381.6,3.5186169418485646e-08,212.0,135.0,139.0,50.33,315.18,-114,-4.38407536238264,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,135.0,139.0,50.33,438.0,58.0,0.0,25.0,0.0,315.18,,,,,,
227,FOXA,Entertainment,-4.2,42.9,6.1,-1.0,-2.8,-7.0,-5.6,7.9,19.1,11.9,-1.8,-4.2,10.2,-73.0,1.4,0.0,-1539.938344277946,87.3,297.0,208.0,65.74,315.19,26,-1539.938340187439,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,297.0,208.0,65.74,210.0,0.0,0.0,0.0,0.0,315.19,,,,,,
228,DAL,Industrials,-77.5,20.7,-6.9,-4.8,-2.7,-0.5,8.4,6.4,8.2,6.3,-17.3,-77.5,13.2,-100.5,1.6,0.0,-0.06423505116520506,68.0,338.0,359.0,54.4,316.2,152,4999.935764948835,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,338.0,359.0,54.4,168.0,0.0,0.0,0.0,0.0,316.2,,,,,,
229,COR,Biotechnology,53.5,34.7,-1.8,-24.7,-30.6,-31.7,-31.9,-27.4,-28.8,-12.0,21.7,53.5,218.4,-33.7,1.2,433.7,14.74891857093794,198.9,140.0,148.0,54.78,317.33,-78,14.748918570655466,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,140.0,148.0,54.78,535.0,58.0,0.0,25.0,0.0,317.33,,,,,,
230,WM,Waste Management,-19.1,12.0,4.6,-12.0,-11.5,-7.7,-14.2,-19.1,-22.9,-26.4,-28.2,-19.1,60.4,-29.6,1.7,0.0,191.84831179018644,126.3,219.0,233.0,94.51,318.86,-47,83.3461687860606,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,219.0,233.0,94.51,334.0,14.0,0.0,25.0,0.0,318.86,,,,,,
231,KR,Grocery Stores,-23.6,25.1,0.7,-12.2,-8.7,-6.5,-13.4,-11.5,-12.2,-13.9,-3.7,-23.6,65.1,-52.7,1.5,0.0,0.1981244474849826,121.9,227.0,245.0,98.74,320.59,25,0.1981244304557243,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,227.0,245.0,98.74,304.0,14.0,0.0,-2.0,0.0,320.59,,,,,,
232,SYM,Industrial Machinery,92.2,20.7,-6.0,-24.3,-22.4,-31.7,-13.4,14.6,-7.7,86.8,,92.2,420.8,-29.7,1.7,523.8,3.5640402412088778e-06,153.3,186.0,120.0,50.91,320.81,-119,-2.3393661693903733,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,186.0,120.0,50.91,478.0,40.0,11.0,25.0,0.0,320.81,,,,,,
233,EOG,Oil & Gas E&P,-28.9,39.8,8.9,-6.9,2.9,13.8,12.1,1.7,-9.9,-8.4,22.9,-28.9,74.9,-96.5,1.5,0.0,-5000.0,116.5,241.0,258.0,85.63,321.33,52,-4999.999999984923,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,241.0,258.0,85.63,121.0,0.0,0.0,-2.0,0.0,321.33,,,,,,
234,CRH,Building Materials,47.8,48.5,-15.8,-14.4,-18.2,-20.4,-19.3,-16.4,-7.3,25.2,43.2,47.8,147.4,-45.2,1.2,204.2,0.003499354877599357,193.3,146.0,153.0,54.22,322.47,-102,0.003107602885900257,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,146.0,153.0,54.22,437.0,58.0,0.0,25.0,0.0,322.47,,,,,,
235,DOV,Diversified Machinery,-4.3,35.3,-10.4,-10.2,-9.0,-2.9,-0.6,-7.9,-10.8,-19.4,-21.6,-4.3,62.8,-40.4,2.0,0.0,0.004651855071354447,141.1,198.0,210.0,108.92,324.22,0,0.004651844099836854,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,198.0,210.0,108.92,226.0,4.0,0.0,25.0,0.0,324.22,,,,,,
236,FOX,Broadcasting & Cable TV,-14.4,36.7,4.3,-2.1,-4.4,-8.0,-7.6,3.8,13.9,5.9,-11.8,-14.4,4.0,-76.2,1.3,0.0,-1115.5837250247544,77.0,319.0,224.0,65.98,324.83,23,-1115.5837221702589,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,319.0,224.0,65.98,228.0,0.0,0.0,0.0,0.0,324.83,,,,,,
237,CTRA,Oil & Gas E&P,-54.0,32.0,-13.8,-12.9,-4.9,5.7,10.2,3.8,-8.9,-8.1,-5.7,-54.0,47.1,-103.3,1.6,0.0,-1.0162504238473637e-141,89.7,289.0,309.0,97.55,325.45,45,7.883667723971835e-39,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,289.0,309.0,97.55,169.0,0.0,0.0,0.0,0.0,325.45,24724652557.46,24.725,359.0,other,equity,data_raw
238,UNP,Railroads,-27.2,29.6,3.7,-1.2,0.5,6.1,6.1,-1.1,-10.2,-22.5,-32.8,-27.2,54.8,-61.2,2.2,0.0,-5000.0,118.3,238.0,255.0,86.91,325.51,100,-4990.733778014427,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,238.0,255.0,86.91,136.0,0.0,0.0,0.0,0.0,325.51,,,,,,
239,KO,Soft Drinks,-41.2,28.5,7.2,-3.1,-2.3,2.6,1.1,1.0,-3.1,-11.4,-21.0,-41.2,15.3,-63.0,1.8,0.0,-155.44343322544907,104.3,263.0,283.0,93.35,330.35,77,-155.44322846870833,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,263.0,283.0,93.35,173.0,0.0,0.0,-6.0,0.0,330.35,,,,,,
240,MELI,Internet Retail,79.6,16.1,-3.2,-20.9,-24.0,-29.1,-41.6,-45.3,-50.0,-50.3,-52.8,79.6,549.4,-11.6,1.3,1557.4,0.0004237169014263687,225.1,123.0,126.0,66.31,330.51,-106,-0.002259426560240531,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,123.0,126.0,66.31,527.0,58.0,0.0,25.0,0.0,330.51,,,,,,
241,VRTX,Biotechnology,-26.7,21.3,2.0,-7.3,-12.0,-10.3,-15.4,-27.0,-35.2,-26.8,-36.7,-26.7,96.1,-59.6,1.7,0.0,128.61457185480745,118.8,236.0,254.0,94.77,331.67,-54,34.157524828820414,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,236.0,254.0,94.77,340.0,40.0,0.0,0.0,0.0,331.67,,,,,,
242,UBER,Internet Services & Infrastructure,-16.2,15.9,-1.0,-5.3,-7.9,-14.4,-24.6,-25.0,-23.2,-0.7,-16.2,-16.2,67.6,-71.0,1.4,0.0,0.30256509060975634,72.8,328.0,225.0,70.74,331.74,-41,-1.9023556720562735,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,328.0,225.0,70.74,362.0,22.0,0.0,0.0,0.0,331.74,,,,,,
243,CSX,Industrials,-2.0,36.6,2.9,-2.0,2.7,10.5,17.0,15.1,4.4,-9.4,-19.6,-2.0,65.1,-59.9,2.7,0.0,-2334.9473447146975,143.5,195.0,206.0,99.61,334.16,20,-2334.9473380582954,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,195.0,206.0,99.61,106.0,0.0,0.0,25.0,0.0,334.16,,,,,,
244,ADP,Industrials,-79.1,5.2,1.4,-4.3,-7.9,-14.0,-28.8,-37.9,-46.3,-57.6,-67.8,-79.1,62.9,-86.5,2.2,0.0,5000.0,66.4,344.0,365.0,81.79,337.44,40,4999.999999830172,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,344.0,365.0,81.79,373.0,22.0,0.0,0.0,0.0,337.44,,,,,,
245,EQIX,Data Center REITs,-34.8,35.3,-2.1,-5.7,3.2,13.9,13.0,4.8,-6.1,-16.2,-31.6,-34.8,57.8,-85.6,2.6,0.0,-6.709768839658252,110.6,251.0,268.0,93.75,338.25,36,-6.709727713822607,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,251.0,268.0,93.75,115.0,0.0,0.0,25.0,0.0,338.25,,,,,,
246,BG,Food Products,-28.4,35.6,-2.9,-10.8,-6.8,6.0,18.8,13.6,-3.3,-19.3,-4.1,-28.4,82.2,-88.8,2.2,0.0,-0.35355427586926014,117.1,239.0,256.0,93.98,338.73,29,-0.35154717622520776,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,239.0,256.0,93.98,146.0,4.0,0.0,25.0,0.0,338.73,,,,,,
247,LYB,Specialty Chemicals,-47.5,36.8,4.1,-8.7,13.6,32.7,28.2,-2.8,-25.2,-35.3,-29.6,-47.5,80.7,-121.2,2.6,0.0,-5000.0,98.0,275.0,298.0,96.32,339.17,71,-4999.99938840511,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,275.0,298.0,96.32,72.0,0.0,0.0,-4.0,0.0,339.17,,,,,,
248,AEP,Electric Utilities,-39.9,27.5,-8.4,-12.3,-9.1,-5.4,-2.8,3.6,6.2,-3.6,-19.9,-39.9,33.7,-67.3,1.6,0.0,-1.600361846915292e-05,105.5,262.0,280.0,77.89,339.54,-9,-1.6003618234013637e-05,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,262.0,280.0,77.89,255.0,4.0,0.0,25.0,0.0,339.54,,,,,,
249,TDY,Aerospace & Defense,-0.3,22.0,-1.7,-9.6,-10.9,-1.0,-1.6,1.4,-5.6,-21.0,-35.2,-0.3,109.5,-31.1,1.6,0.0,-0.014050331372214784,145.1,192.0,203.0,110.9,340.9,29,0.050636019997873316,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,192.0,203.0,110.9,230.0,4.0,0.0,25.0,0.0,340.9,,,,,,
250,AKAM,Technology,-57.3,44.3,1.8,30.1,38.6,53.4,62.6,45.5,23.1,-1.7,-30.7,-57.3,51.4,-142.9,2.2,0.0,-4165.006083090484,88.2,296.0,319.0,93.78,341.88,164,834.993916909516,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,296.0,319.0,93.78,24.0,0.0,0.0,0.0,0.0,341.88,,,,,,
251,VRSN,Technology,-54.8,23.1,3.2,6.3,12.6,12.8,1.2,10.6,-1.1,-18.7,-45.5,-54.8,78.8,-94.3,1.7,0.0,-5000.0,90.7,286.0,310.0,92.04,341.94,139,-4616.316633730305,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,286.0,310.0,92.04,98.0,0.0,0.0,-6.0,0.0,341.94,,,,,,
252,ISRG,Health Care Equipment,-11.8,0.4,-8.7,-16.3,-20.0,-25.5,-30.5,-38.1,-39.3,-37.2,-40.8,-11.8,156.3,-12.3,1.6,0.0,572.7529211407483,133.6,206.0,220.0,62.89,341.99,-97,572.7510783638622,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,206.0,220.0,62.89,482.0,58.0,0.0,25.0,0.0,341.99,,,,,,
253,EVRG,Utilities,-49.8,28.6,-3.7,-10.0,-8.3,-4.8,-2.8,6.2,8.8,-3.6,-19.8,-49.8,19.6,-76.9,1.5,0.0,-4.139743105877126,95.7,281.0,304.0,86.62,342.72,24,-4.139741184925481,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,281.0,304.0,86.62,241.0,4.0,0.0,0.0,0.0,342.72,,,,,,
254,SNA,Tools & Accessories,-20.8,29.8,-13.2,-11.4,-11.4,-7.3,-7.0,-8.8,-14.3,-9.6,-0.4,-20.8,29.6,-41.8,1.4,0.0,5.903606692455089e-13,124.7,224.0,241.0,98.67,343.02,-25,-0.0006832298651707393,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,224.0,241.0,98.67,291.0,4.0,0.0,25.0,0.0,343.02,,,,,,
255,NOW,Software,-38.8,4.6,3.4,-9.8,-16.2,-31.3,-49.6,-63.5,-73.1,-82.4,-95.1,-38.8,347.6,-56.8,1.6,0.0,5000.0,106.6,258.0,276.0,73.18,344.23,-81,4508.9036381712995,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,258.0,276.0,73.18,511.0,58.0,0.0,-2.0,0.0,344.23,,,,,,
256,ADM,Farm Products,-59.1,24.8,2.9,1.5,6.1,15.0,22.3,20.2,-1.6,-29.1,-33.2,-59.1,93.3,-108.6,1.7,0.0,-5000.0,86.4,298.0,320.0,85.46,344.86,143,-3434.483332435794,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,298.0,320.0,85.46,88.0,0.0,0.0,0.0,0.0,344.86,,,,,,
