Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
225,315960.KS,Korea ETF (My Portfolio),180.7,100.0,8.2,19.5,35.8,69.1,111.5,129.1,142.9,156.1,180.1,180.7,147.1,-74.4,2.3,-22.3,-8.4,265.6,93.0,81.0,541.0,258.0,60,306.2,1,0.0
226,NOC,Theme (User Picks),47.6,75.6,-0.4,5.5,18.9,20.4,25.7,28.0,22.3,27.0,32.8,47.6,77.9,-46.5,1.7,-8.6,-2.7,174.6,153.0,155.0,536.0,245.0,40,306.8,-4,-0.5
227,BKNG,Consumer Cyclical,-15.6,33.6,-7.6,-3.0,-8.4,-13.2,-21.3,-17.9,-14.1,5.0,5.5,-15.6,73.4,-60.7,1.3,0.0,46.3,111.4,242.0,257.5,365.0,149.0,75,307.5,15,-22.900000000000006
228,ADP,Industrials,-61.6,9.4,-1.9,-3.5,-8.8,-15.2,-27.6,-31.9,-39.5,-47.1,-56.0,-61.6,62.9,-74.2,1.9,0.0,97.5,65.4,353.5,375.5,365.0,110.0,45,307.8,-4,-20.900000000000006
229,XOM,Energy,37.6,78.5,-2.1,3.0,14.7,22.3,25.1,20.7,11.4,32.4,62.7,37.6,71.5,-84.9,1.3,-14.9,-0.3,164.6,160.0,163.0,538.0,239.0,40,307.8,1,-0.19999999999999998
230,ROL,Industrials,0.8,21.3,-5.5,-7.6,-7.2,-5.8,-9.6,-7.5,-10.8,-10.2,-14.3,0.8,76.9,-30.4,1.5,0.0,23.1,127.8,216.0,225.0,365.0,192.0,70,308.0,-3,4.600000000000001
231,491010.KS,Korea ETF (My Portfolio),42.6,63.0,18.5,10.2,8.1,13.9,34.4,,,,,42.6,39.3,-15.5,1.7,6.6,0.8,56.7,379.0,159.0,188.5,235.0,70,309.3,2,0.0
232,GILD,Healthcare,36.1,92.3,5.6,3.9,12.5,19.4,20.9,52.2,54.9,72.9,70.7,36.1,46.8,-87.0,1.3,-14.1,-11.0,163.1,164.5,167.5,537.0,265.0,30,309.8,5,0.5999999999999996
233,AMCR,Basic Materials,299.1,81.4,-3.5,-6.6,199.5,292.2,313.1,317.8,318.6,293.5,293.2,299.1,398.6,-134.7,5.4,-57.2,-28.3,426.1,51.0,52.0,550.0,288.0,65,310.8,-13,-7.5
234,ROST,Consumer Cyclical,18.3,81.6,-0.7,9.9,14.8,24.5,32.6,28.0,27.1,33.5,19.6,18.3,37.2,-63.8,1.9,-41.4,-9.5,145.3,189.0,194.0,546.0,263.0,20,311.0,1,0.5
235,ZS,Technology,-33.3,3.3,-0.9,-5.8,-19.2,-32.6,-41.0,-41.6,-46.9,-65.5,-59.3,-33.3,408.1,-60.9,1.8,0.0,1684.9,57.8,373.5,297.0,365.0,23.0,95,311.3,-1,-393.6999999999998
236,DTE,Utilities,-7.8,38.8,0.2,6.5,10.1,8.6,2.5,4.1,0.9,-5.8,-10.4,-7.8,45.4,-41.1,2.2,0.0,-18.8,119.3,228.0,242.0,365.0,275.0,35,312.0,2,0.3000000000000007
237,BR,Industrials,-50.5,17.5,-1.8,-0.7,-8.4,-14.2,-24.6,-29.1,-34.3,-38.9,-49.4,-50.5,60.8,-73.6,1.8,0.0,73.0,76.5,327.0,351.0,365.0,127.0,55,314.4,-1,-1.7999999999999972
238,CDW,Technology,-96.8,1.4,-2.2,-2.7,-8.4,-16.7,-29.9,-47.9,-64.8,-80.4,-95.9,-96.8,116.6,-99.4,3.0,0.0,1720.8,30.2,441.0,457.0,365.0,22.0,55,316.4,-6,1148.4
239,VTR,Real Estate,19.5,86.6,4.7,7.1,8.7,14.1,15.5,29.0,38.9,43.9,40.3,19.5,33.5,-67.0,1.5,-17.7,-8.6,146.5,188.0,193.0,540.0,259.0,30,317.8,1,0.3000000000000007
240,TEL,Technology,-2.1,45.3,-7.2,-8.6,-9.3,-10.3,0.3,8.8,6.5,0.4,2.5,-2.1,51.0,-45.6,1.8,0.0,-23.9,124.9,221.0,231.0,365.0,279.0,46,321.0,35,-3.1999999999999993
241,CB,Financials,-7.1,56.7,-4.5,2.0,4.9,9.2,4.2,1.8,1.8,5.4,9.6,-7.1,25.9,-49.7,1.7,0.0,-6.4,119.9,227.0,240.0,365.0,254.0,55,323.0,36,-1.9000000000000004
242,WST,Healthcare,-74.7,2.4,-1.7,-1.7,-8.0,-10.7,-10.5,-31.8,-53.1,-73.1,-82.3,-74.7,240.6,-82.2,1.6,0.0,244.3,52.3,392.0,411.0,365.0,66.0,65,325.0,-3,92.70000000000002
243,STT,Financials,-1.5,65.8,-3.6,-3.8,-1.0,2.4,7.7,18.1,23.4,25.4,28.4,-1.5,29.9,-60.4,1.5,0.0,-18.3,125.6,220.0,230.0,365.0,273.0,53,325.2,33,-2.4000000000000004
244,AON,Financials,-48.4,9.6,-6.8,-4.5,-6.5,-8.8,-18.2,-22.6,-34.5,-42.7,-49.5,-48.4,64.2,-60.0,2.4,0.0,33.4,78.7,316.5,340.5,365.0,169.5,55,327.2,0,14.7
245,TXN,Technology,0.6,43.3,0.7,-5.9,6.2,8.6,3.7,-4.0,-12.1,-21.7,-21.8,0.6,73.4,-54.4,2.3,-6.8,17.4,127.7,217.0,227.0,534.0,203.0,51,327.8,-2,1.0999999999999979
246,NI,Utilities,-7.0,72.4,-0.9,3.9,7.4,8.4,6.1,17.6,22.7,27.9,16.9,-7.0,17.0,-68.5,1.3,0.0,-15.9,120.0,226.0,239.0,365.0,269.5,55,328.8,4,-0.9000000000000004
247,GNRC,Industrials,36.4,13.0,-1.2,11.2,29.7,25.2,31.9,25.8,22.6,-20.5,-22.2,36.4,673.8,-58.8,2.4,-90.9,-26.7,163.4,162.0,166.0,554.0,284.0,40,330.0,-2,-4.599999999999998
248,UBER,Industrials,-6.9,25.8,-4.1,-5.1,-9.3,-16.7,-21.6,-21.8,-13.5,4.8,,-6.9,67.6,-71.0,1.4,0.0,36.6,68.1,346.0,237.5,365.0,165.0,75,330.7,-7,8.3
249,EMR,Industrials,-4.3,57.1,-3.1,-3.4,2.2,3.4,4.3,6.4,8.1,5.8,7.5,-4.3,21.8,-38.3,1.6,0.0,-12.1,122.7,223.0,234.0,365.0,266.0,60,330.8,22,-4.5
250,DASH,Consumer Cyclical,3.7,26.5,-6.9,-8.6,-14.6,-23.7,-28.8,-15.3,8.9,8.9,,3.7,94.7,-64.4,1.2,0.0,45.3,55.4,384.0,221.0,365.0,151.5,77,331.6,-3,7.0
251,FANG,Energy,1.3,53.7,0.4,8.0,12.8,16.8,13.6,-5.0,-12.7,0.3,48.3,1.3,98.2,-109.7,1.4,-35.2,19.5,128.3,215.0,224.0,544.0,199.0,56,332.2,-26,-2.1000000000000014
252,PNR,Industrials,-29.8,18.8,-14.2,-10.0,-11.4,-14.1,-16.6,-17.9,-15.7,-10.6,-7.7,-29.8,34.9,-44.3,1.2,0.0,29.4,97.3,270.0,292.0,365.0,180.0,75,332.4,-1,16.799999999999997
253,GD,Theme (User Picks),-11.2,65.0,-1.8,2.2,4.4,4.4,9.8,9.7,9.6,13.3,16.9,-11.2,19.3,-66.9,1.5,0.0,-16.1,115.8,233.5,247.0,365.0,271.0,55,332.5,0,-2.3000000000000007
254,TRV,Financials,4.1,73.6,-2.3,3.9,4.3,6.5,3.4,6.6,9.4,14.9,17.2,4.1,23.6,-48.7,1.4,-7.7,-3.7,131.1,212.0,219.0,535.0,250.0,40,333.2,-8,-0.5
255,UNH,Healthcare,-102.2,4.5,-0.1,-0.2,-6.2,-10.3,-21.0,-44.8,-63.6,-80.5,-91.8,-102.2,128.7,-112.7,2.0,0.0,399.2,24.8,453.0,468.0,365.0,55.0,55,334.2,-6,-8.199999999999989
256,L,Financials,-18.3,55.9,-0.1,3.1,3.3,5.5,6.0,8.9,9.7,13.0,12.9,-18.3,9.9,-65.1,1.4,0.0,-28.4,108.8,249.0,265.5,365.0,289.0,45,336.5,5,-1.8999999999999986
257,AMGN,Healthcare,9.1,73.7,6.9,6.4,11.4,19.8,20.9,20.3,18.8,20.6,14.4,9.1,33.9,-59.1,2.0,-44.1,-10.5,136.2,202.0,207.0,547.0,264.0,40,336.8,0,-0.09999999999999964
258,LHX,Industrials,28.2,74.6,1.9,4.1,16.3,19.6,30.4,35.9,37.5,25.5,13.3,28.2,63.3,-74.3,2.0,-36.9,-14.3,155.3,175.5,180.5,545.0,267.0,50,337.0,0,-0.7000000000000011
259,BRK-B,Financials,-22.5,19.1,-1.4,2.1,0.1,-0.8,-8.9,-10.8,-13.4,-10.8,-10.4,-22.5,42.5,-37.6,2.2,0.0,4.7,104.5,259.0,278.0,365.0,230.5,67,339.6,14,-5.3
260,MOH,Healthcare,-119.5,5.7,-1.0,-13.0,-11.6,-15.6,-37.3,-59.3,-78.4,-97.9,-113.8,-119.5,210.5,-139.2,2.2,0.0,765.2,7.5,493.5,504.0,365.0,36.0,55,341.9,0,121.0
261,NEE,Utilities,3.0,43.3,2.0,3.6,8.7,14.0,17.6,16.5,10.7,-6.2,-16.9,3.0,77.1,-52.8,1.6,-64.2,-27.8,130.0,213.0,222.0,551.0,287.0,30,342.0,11,-0.10000000000000142
262,BG,Consumer Defensive,-12.8,44.7,7.7,3.9,16.8,25.3,32.6,20.8,3.3,-9.4,8.5,-12.8,82.2,-88.8,2.4,0.0,-41.8,114.2,237.0,252.0,365.0,305.0,50,342.8,39,5.5
263,MO,Consumer Defensive,7.9,92.3,2.5,4.5,11.5,11.3,9.7,22.4,30.4,35.3,41.8,7.9,14.7,-68.4,1.4,-15.9,-7.8,134.9,204.0,209.0,539.0,257.0,50,343.2,3,-0.09999999999999964
264,SYK,Healthcare,-34.8,11.6,-5.9,-3.5,-1.8,-3.1,-11.4,-16.9,-22.8,-22.6,-32.0,-34.8,37.3,-43.9,1.8,0.0,17.8,92.3,277.0,300.0,365.0,202.0,75,344.2,-8,9.8
265,GDDY,Technology,-92.3,9.4,-1.1,-1.7,-14.8,-24.1,-43.0,-53.9,-53.3,-56.3,-75.0,-92.3,129.1,-114.6,2.0,0.0,482.7,34.8,434.0,448.0,365.0,50.0,75,344.4,3,-71.19999999999999
266,AEP,Utilities,-12.7,54.5,2.0,6.4,9.5,11.5,12.4,21.5,22.5,15.7,0.5,-12.7,33.7,-67.3,1.6,0.0,-37.1,114.3,236.0,251.0,365.0,298.0,55,344.6,21,2.299999999999997
267,PAYX,Industrials,-80.2,8.7,-2.1,-1.4,-7.3,-14.4,-30.3,-38.0,-48.8,-60.8,-69.2,-80.2,70.8,-94.2,2.4,0.0,67.0,46.8,400.0,418.0,365.0,133.0,55,344.8,-3,-13.299999999999997
268,LULU,Consumer Cyclical,-116.6,1.6,-0.7,-5.6,-9.8,-10.3,-30.3,-51.5,-74.0,-95.0,-117.8,-116.6,274.1,-122.3,2.9,0.0,1340.5,10.5,486.0,497.0,365.0,26.0,65,345.0,-5,195.20000000000005
269,LMT,Theme (User Picks),1.8,63.9,0.0,3.1,22.8,28.1,29.1,20.6,11.1,9.5,0.3,1.8,45.1,-75.0,2.0,-66.7,-15.2,128.8,214.0,223.0,553.0,268.0,40,345.2,-4,-2.0
270,CFG,Financials,-7.9,53.8,-0.8,-2.2,1.7,6.4,15.7,25.5,38.9,20.1,17.9,-7.9,47.4,-71.4,1.7,0.0,-38.8,119.1,229.0,243.0,365.0,300.0,60,347.4,8,-1.7999999999999972
271,UNP,Industrials,-23.5,32.8,-5.7,3.0,7.1,9.3,5.6,-1.6,-10.3,-20.8,-30.5,-23.5,54.8,-61.2,2.3,0.0,-28.7,103.5,261.0,281.0,365.0,291.0,51,348.8,-17,-9.8
272,T,Communication Services,-14.4,63.3,-6.6,4.0,7.0,5.0,-3.0,12.3,23.1,30.7,16.9,-14.4,30.9,-91.2,1.4,0.0,-19.0,112.6,238.0,254.0,365.0,276.0,68,349.8,-5,-2.8000000000000007
273,HII,Theme (User Picks),21.5,88.6,-0.4,-1.7,14.1,26.4,52.3,59.5,57.4,60.4,51.5,21.5,40.1,-121.3,2.2,-65.6,-18.5,148.5,185.0,190.0,552.0,274.0,55,350.0,-11,-3.4000000000000004
274,CSCO,Communication Services,0.4,59.3,-4.5,0.2,1.9,5.9,9.2,24.2,20.1,16.0,4.7,0.4,47.5,-66.9,1.4,-33.6,-25.2,127.5,218.0,228.0,543.0,283.0,40,351.0,8,-1.5999999999999979
275,MCD,Consumer Cyclical,-21.3,23.9,1.8,1.9,5.0,5.6,-0.5,-2.8,-15.0,-20.3,-27.2,-21.3,53.8,-44.6,2.2,0.0,-30.4,105.7,257.0,276.0,365.0,294.0,54,351.2,8,-0.29999999999999716
276,WFC,Financials,-24.0,62.9,-7.9,-6.2,-8.2,-6.9,-6.7,3.4,17.4,22.7,25.7,-24.0,15.8,-90.0,1.2,0.0,-19.1,103.0,262.0,282.0,365.0,277.0,59,351.6,-17,-5.200000000000001
277,EXC,Utilities,-17.7,37.3,2.3,6.9,9.0,8.9,3.4,8.7,0.3,-3.9,-6.8,-17.7,49.5,-56.9,1.8,0.0,-44.7,109.4,246.0,262.0,365.0,306.0,55,352.0,19,2.1999999999999957
278,CHRW,Industrials,21.0,78.6,-7.7,-5.7,2.5,13.3,38.2,61.5,61.1,50.9,42.6,21.0,52.0,-90.7,2.0,-52.1,-24.3,148.1,186.0,191.0,549.0,280.0,55,352.2,-26,-8.5
279,JNJ,Healthcare,-12.3,69.6,4.8,4.4,11.5,19.9,29.5,33.5,24.9,13.6,2.9,-12.3,20.1,-85.4,1.8,0.0,-29.5,114.8,235.0,250.0,365.0,293.0,65,352.2,5,1.0
280,ARM,Theme (User Picks),-11.3,10.8,0.7,6.2,3.2,-7.9,-13.9,-23.3,,,,-11.3,125.1,-70.9,2.1,0.0,122.3,12.8,480.0,248.5,365.0,100.0,94,352.7,-6,-5.6000000000000085
281,GM,Consumer Cyclical,-11.3,60.3,-1.8,-6.1,-4.0,5.5,21.3,30.2,41.6,26.0,19.1,-11.3,32.7,-83.2,2.2,0.0,-39.5,115.8,233.5,248.5,365.0,301.5,63,353.0,-1,-5.299999999999997
282,NSC,Industrials,-15.6,33.2,-6.5,1.0,3.0,3.6,7.1,7.7,2.5,-13.8,-25.8,-15.6,59.6,-52.6,1.4,0.0,-50.9,111.5,241.0,257.5,365.0,314.0,55,353.3,-27,-17.1
283,MRK,Healthcare,-33.1,40.1,2.0,2.1,8.0,19.3,23.5,3.3,-13.3,-15.2,-27.6,-33.1,61.4,-95.8,2.3,0.0,-35.6,93.9,274.0,296.0,365.0,297.0,48,353.8,2,-3.6000000000000014
284,FDX,Industrials,-15.2,61.0,-4.7,4.4,16.8,30.4,36.6,23.4,15.1,13.3,15.3,-15.2,34.1,-91.7,2.4,0.0,-28.8,111.8,239.5,255.5,365.0,292.0,65,353.8,-14,-7.400000000000002
285,IT,Technology,-135.6,4.3,-1.9,-9.7,-21.6,-28.9,-51.2,-71.0,-86.6,-99.0,-108.7,-135.6,136.5,-147.2,2.4,0.0,1571.4,-8.6,520.0,523.0,365.0,25.0,65,356.6,-6,179.0
286,SPG,Real Estate,-35.4,57.4,-7.2,-1.0,1.9,3.6,3.6,4.1,10.9,16.1,20.8,-35.4,9.3,-94.0,1.2,0.0,-28.5,91.6,283.0,306.0,365.0,290.0,50,356.8,-17,-6.300000000000001
287,FITB,Financials,-19.0,32.6,-7.8,-4.8,-0.2,2.5,3.6,1.7,9.4,-5.9,-2.6,-19.0,50.1,-51.9,1.6,0.0,-37.7,108.0,250.0,267.0,365.0,299.0,63,359.0,-39,-14.700000000000003
288,TEAM,Technology,-131.9,1.8,-0.6,-13.3,-31.5,-41.5,-59.3,-72.1,-88.1,-109.9,-134.3,-131.9,620.0,-145.6,2.4,0.0,3743.9,-4.9,515.0,520.0,365.0,11.0,75,359.4,2,-1527.7000000000003
289,PLD,Real Estate,-20.6,23.1,-0.7,1.6,4.3,8.6,10.0,3.2,-9.9,-25.3,-32.9,-20.6,112.7,-60.3,2.0,0.0,-64.1,106.4,254.0,273.0,365.0,335.0,48,360.4,3,-6.099999999999994
290,CINF,Financials,-19.8,35.3,-0.5,3.1,1.9,2.9,0.7,3.0,3.7,-2.0,-7.6,-19.8,38.9,-51.3,1.4,0.0,-40.0,107.2,253.0,270.5,365.0,303.0,65,363.9,-2,-6.200000000000003
291,MNST,Consumer Defensive,-17.3,54.4,1.3,-5.8,-2.4,5.0,8.4,14.2,1.6,-2.5,-6.7,-17.3,35.7,-79.6,1.6,0.0,-31.9,109.7,244.0,261.0,365.0,295.0,73,365.0,4,-2.299999999999997
292,DHR,Healthcare,-65.5,3.9,-1.9,-7.3,-10.3,-9.9,-12.9,-28.8,-42.7,-62.4,-74.2,-65.5,142.7,-73.6,2.0,0.0,20.0,61.5,363.0,385.0,365.0,196.0,65,366.0,-11,-5.300000000000001
293,ULTA,Consumer Cyclical,-16.6,54.4,-0.4,-1.0,6.0,12.8,23.8,28.6,12.2,4.3,5.3,-16.6,50.1,-95.6,1.9,0.0,-45.4,110.4,243.0,259.0,365.0,307.0,70,366.2,7,-2.1000000000000014
294,EXPD,Industrials,-35.2,32.4,-5.0,-5.5,-4.7,3.7,5.5,0.3,-12.2,-23.7,-30.3,-35.2,44.4,-72.8,2.5,0.0,-58.7,91.8,280.5,303.5,365.0,327.0,46,366.6,-3,-15.600000000000001
295,PNC,Financials,-21.1,36.9,-5.4,-3.5,0.4,2.2,2.4,1.3,7.7,-4.7,-6.0,-21.1,32.0,-51.9,1.5,0.0,-32.6,105.9,256.0,275.0,365.0,296.0,70,367.6,-1,-6.600000000000001
296,DGX,Healthcare,-22.3,42.5,-2.0,2.8,8.1,9.3,6.1,11.8,7.6,-0.4,-7.5,-22.3,24.3,-56.0,1.9,0.0,-47.3,104.7,258.0,277.0,365.0,310.0,65,369.0,-7,-12.099999999999994
297,456680.KS,Korea ETF (My Portfolio),37.0,65.7,0.9,3.8,-0.2,10.5,25.5,57.3,,,,37.0,28.8,-88.2,1.4,0.0,-27.0,69.6,341.0,164.0,365.0,285.0,83,371.0,11,0.0
298,EOG,Energy,-29.3,39.5,-2.0,10.3,17.1,16.9,9.2,-0.6,-12.6,-6.8,17.0,-29.3,74.9,-96.5,1.5,0.0,-24.9,97.7,269.0,290.5,365.0,282.0,76,373.7,15,-0.3999999999999986
299,RF,Financials,-18.1,31.6,-6.1,-2.3,0.7,1.9,4.4,5.3,4.3,-8.5,-4.2,-18.1,47.5,-51.4,1.5,0.0,-53.6,109.0,248.0,264.0,365.0,321.0,70,373.8,-13,-11.700000000000003
300,CVX,Energy,-17.9,35.8,-1.9,4.3,13.4,15.1,14.1,10.5,-1.8,-2.1,2.4,-17.9,68.2,-65.3,1.8,0.0,-51.1,109.1,247.0,263.0,365.0,315.0,73,374.0,12,-3.5
301,LYB,Basic Materials,-52.3,34.4,0.4,27.0,36.6,35.4,18.7,-11.4,-31.6,-38.8,-34.6,-52.3,80.7,-121.2,2.1,0.0,0.6,74.8,328.0,352.0,365.0,236.0,71,374.4,18,-3.6999999999999997
302,SCHW,Financials,-20.9,34.3,-2.9,-3.9,-2.6,-2.0,-2.2,5.3,6.4,-10.6,-4.7,-20.9,56.7,-61.7,1.3,0.0,-53.3,106.1,255.0,274.0,365.0,320.0,69,375.8,3,-6.399999999999999
303,ONDO-USD,Coin,-75.3,2.7,-0.5,-3.2,-21.2,-42.7,-62.9,-79.0,,,,-75.3,250.6,-121.4,2.8,0.0,1880.6,-56.8,551.0,413.0,365.0,20.0,102,375.8,-1,-397.0999999999999
304,VRSK,Industrials,-79.5,18.7,-3.0,-2.9,-5.9,-11.5,-28.0,-37.1,-47.2,-54.1,-71.0,-79.5,50.5,-109.0,2.3,0.0,23.6,47.5,398.0,417.0,365.0,188.0,65,376.2,-6,4.200000000000003
305,DUK,Utilities,-27.3,47.6,-1.9,6.5,9.7,9.6,6.7,13.4,13.7,6.3,-5.4,-27.3,12.9,-63.0,1.9,0.0,-46.0,99.8,266.0,287.0,365.0,308.0,70,376.8,10,-3.299999999999997
306,CNP,Utilities,-38.1,43.2,0.5,5.7,8.8,10.1,6.6,15.2,9.6,5.3,-4.6,-38.1,21.8,-82.7,1.6,0.0,-68.7,89.0,292.0,316.0,365.0,336.0,50,379.0,10,0.20000000000000284
307,457480.KS,Korea ETF (My Portfolio),34.6,52.6,14.4,-1.5,-1.0,9.2,20.5,38.4,,,,34.6,24.9,-57.4,1.6,0.0,-27.1,67.1,347.5,171.0,365.0,286.0,88,379.1,11,0.0
308,BAC,Financials,-19.2,30.2,-4.2,-3.9,-6.5,-6.4,-3.7,1.5,8.7,-4.5,-10.6,-19.2,46.0,-47.9,1.3,0.0,-48.3,107.8,251.5,268.0,365.0,311.0,79,380.3,-2,-10.0
309,KO,Consumer Defensive,-32.6,39.3,4.7,1.5,5.9,8.9,3.5,5.2,-0.7,-6.4,-15.4,-32.6,15.3,-63.0,2.1,0.0,-53.1,94.4,272.0,293.5,365.0,318.0,68,381.3,22,6.299999999999997
310,EQIX,Real Estate,-35.3,35.0,1.5,9.3,19.0,18.8,10.4,1.6,-8.9,-17.6,-31.7,-35.3,57.8,-85.6,2.1,0.0,-46.3,91.7,282.0,305.0,365.0,309.0,68,382.0,7,-3.5999999999999943
311,CSX,Industrials,-6.9,33.6,0.2,4.3,10.5,14.1,16.8,10.0,-0.3,-12.9,-23.2,-6.9,65.1,-59.9,1.7,0.0,-55.5,120.1,225.0,237.5,365.0,322.0,88,382.3,-12,-13.700000000000003
312,ICE,Financials,-35.2,25.3,-3.7,-3.4,-1.2,-1.7,-12.1,-13.2,-14.0,-18.9,-30.4,-35.2,26.5,-55.6,2.0,0.0,-15.9,91.8,280.5,303.5,365.0,269.5,85,382.6,-8,-4.0
313,CTVA,Basic Materials,3.9,28.1,0.7,2.0,8.5,11.5,5.6,7.8,-0.2,-8.4,,3.9,72.0,-65.1,1.8,0.0,-71.9,78.9,315.0,220.0,365.0,338.0,68,383.2,-6,-11.800000000000004
314,FE,Utilities,-37.0,37.8,2.4,6.1,10.3,12.8,14.3,14.9,9.3,2.7,-14.4,-37.0,30.9,-77.7,2.2,0.0,-82.6,90.0,290.0,314.0,365.0,350.0,50,383.8,8,3.9000000000000057
315,DVA,Healthcare,-46.9,45.2,2.4,19.5,25.1,20.7,6.4,-7.5,-6.0,-12.4,-18.4,-46.9,29.9,-109.4,2.2,0.0,-24.7,80.2,310.0,335.0,365.0,281.0,71,385.4,13,-0.3999999999999986
316,NDSN,Industrials,-38.8,27.8,-3.7,-2.2,6.5,11.2,14.1,1.5,-12.6,-26.3,-35.9,-38.8,48.0,-72.0,2.7,0.0,-78.7,88.3,293.0,318.5,365.0,344.0,53,385.9,-19,-23.300000000000004
317,VOO,Unknown,0.0,24.7,0.0,0.5,0.4,0.7,0.4,1.1,1.4,-0.3,-0.1,0.0,7.0,-2.3,1.6,-5.5,-4.6,126.4,219.0,229.0,533.0,252.0,90,387.0,8,0.0
318,APD,Basic Materials,-49.8,22.0,0.4,2.1,6.5,5.1,-5.2,-12.7,-26.0,-35.4,-51.0,-49.8,72.8,-84.0,2.0,0.0,-52.2,77.2,323.0,347.5,365.0,316.0,54,387.5,18,3.8999999999999986
319,ITW,Industrials,-42.1,29.6,-4.9,1.0,6.4,6.3,1.5,-5.3,-16.8,-23.7,-32.7,-42.1,26.1,-70.3,2.2,0.0,-56.8,84.9,299.0,324.5,365.0,324.0,61,388.3,-10,-15.899999999999999
320,EVRG,Utilities,-26.2,53.0,-0.9,4.1,7.6,8.8,10.5,23.2,22.9,13.0,-2.1,-26.2,19.6,-76.9,1.5,0.0,-48.8,100.8,265.0,286.0,365.0,313.0,80,388.4,-6,-7.399999999999999
321,PFG,Financials,-29.3,21.1,-5.1,-3.9,0.5,3.6,1.5,-4.0,-13.7,-19.9,-13.2,-29.3,75.3,-56.6,1.7,0.0,-61.2,97.8,268.0,290.5,365.0,331.0,76,393.1,0,-14.300000000000004
322,SUI-USD,Coin,-94.8,5.9,0.3,-23.5,16.9,-0.9,-54.1,-91.4,,,,-94.8,287.9,-111.3,3.7,0.0,479.8,-68.9,553.0,451.0,365.0,51.0,99,393.2,8,0.0
323,YUM,Consumer Cyclical,-36.9,26.7,2.0,0.3,3.2,5.1,-1.3,-2.4,-12.2,-18.2,-28.9,-36.9,45.1,-66.3,2.3,0.0,-74.3,90.1,289.0,313.0,365.0,340.0,64,393.4,20,11.100000000000009
324,HON,Industrials,-40.3,43.4,3.3,4.8,16.0,18.0,13.0,11.0,2.7,-10.4,-24.5,-40.3,18.2,-84.2,1.9,0.0,-61.0,86.8,297.0,322.0,365.0,329.5,65,393.6,9,-3.200000000000003
325,NTRS,Financials,-34.5,49.7,-5.5,-3.9,0.3,2.8,9.3,25.7,32.6,15.0,-0.8,-34.5,22.7,-90.2,1.5,0.0,-64.0,92.6,275.0,298.0,365.0,333.5,75,396.0,-5,-12.200000000000003
326,RMD,Healthcare,-25.8,5.5,-3.1,-2.1,-0.2,-3.6,-8.3,-9.1,-15.2,-34.5,-45.5,-25.8,134.7,-34.9,1.5,0.0,-81.9,101.2,264.0,284.5,365.0,347.0,75,396.5,-23,-37.900000000000006
327,JBHT,Industrials,-42.5,47.8,-4.8,1.5,9.1,24.9,30.8,17.9,-0.7,-17.9,-22.6,-42.5,39.4,-116.6,2.9,0.0,-57.8,84.6,300.0,326.0,365.0,326.0,68,396.6,-17,-15.399999999999999
328,EXE,Energy,0.7,10.5,-1.0,-2.7,-5.6,-3.0,-8.6,-4.1,-10.8,-1.1,,0.7,97.5,-32.4,2.0,0.0,0.5,50.6,396.0,226.0,365.0,237.0,105,397.2,-4,-0.8
329,WEC,Utilities,-37.8,27.7,-0.9,4.1,7.3,7.4,3.0,11.2,5.4,-6.1,-25.9,-37.8,69.9,-78.6,1.6,0.0,-118.6,89.3,291.0,315.0,365.0,372.0,55,398.0,9,-9.599999999999994
330,FOXA,Communication Services,-7.6,43.7,-0.2,-6.3,-10.9,-9.6,-9.1,9.7,14.3,7.2,-7.6,-7.6,10.2,-73.0,1.4,0.0,-48.5,69.7,340.0,241.0,365.0,312.0,84,398.0,19,11.299999999999997
331,DD,Basic Materials,-42.7,50.6,-1.2,0.4,8.1,21.6,32.7,28.8,22.9,18.5,9.6,-42.7,17.9,-103.7,2.8,0.0,-69.5,84.3,301.0,327.0,365.0,337.0,65,398.4,-8,-14.100000000000001
332,J,Industrials,-32.8,3.6,-5.5,-1.7,-0.9,-6.9,-8.9,-13.1,-18.6,-29.5,-36.1,-32.8,52.0,-35.7,1.8,0.0,-118.1,94.2,273.0,295.0,365.0,371.0,65,400.0,-39,-85.6
333,HSY,Consumer Defensive,-35.7,32.3,-3.0,4.3,12.0,15.5,16.1,11.4,-7.5,-20.6,-29.3,-35.7,80.2,-90.4,1.8,0.0,-89.8,91.4,284.0,307.0,365.0,355.0,68,401.2,-7,-18.799999999999997
334,ACHR,Theme (User Picks),-22.7,17.9,-0.6,-9.9,-12.6,-23.6,-33.2,-7.2,-6.6,-16.9,,-22.7,137.3,-87.4,1.4,0.0,-9.0,29.0,444.0,279.0,365.0,261.0,80,402.0,-5,1.0
335,DLR,Real Estate,-35.1,32.5,2.4,7.2,12.2,9.3,4.6,3.1,7.4,0.5,-16.6,-35.1,38.9,-70.1,1.6,0.0,-63.8,91.9,279.0,302.0,365.0,332.0,80,402.0,23,11.900000000000006
