Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
441,UDR,Real Estate,-112.5,2.6,-1.1,-0.9,-3.3,-2.1,-12.0,-24.5,-34.4,-54.8,-74.0,-112.5,16.1,-115.4,2.6,0.0,-2324.944597192843,36.7,448.0,448.0,469.0,469.0,118.57,118.57,485.27,485.27,-27,-1449.7411321560676,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,448.0,448.0,469.0,469.0,118.57,118.57,236.0,10.0,0.0,0.0,0.0,485.27,485.27,,,,,,,40.17,-5.33,False
442,UPS,Industrials,-117.8,3.7,1.4,-7.4,-11.0,-7.1,-6.2,-26.5,-48.3,-75.9,-89.8,-117.8,73.2,-124.6,2.2,0.0,-1612.9416928701794,31.4,459.0,459.0,478.0,478.0,116.36,116.36,486.66,486.66,32,-1577.5034482707435,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,459.0,459.0,478.0,478.0,116.36,116.36,299.0,4.0,0.0,-2.0,0.0,486.66,486.66,,,,,,,122.41,-14.66,False
443,INVH,Real Estate,-109.3,2.0,-0.7,1.4,1.7,-0.8,-13.7,-29.0,-44.8,-67.7,-88.7,-109.3,20.8,-124.7,3.0,0.0,-3253.654163900745,17.9,484.0,484.0,463.0,463.0,112.03,112.03,486.83,486.83,-12,1555.4852268340924,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,484.0,484.0,463.0,463.0,112.03,112.03,210.0,10.0,0.0,0.0,0.0,486.83,486.83,,,,,,,29.87,-1.54,False
444,ECL,Specialty Chemicals,-84.4,6.1,3.3,-10.0,-14.9,-13.0,-17.9,-22.5,-24.6,-30.5,-56.1,-84.4,35.5,-91.8,1.8,0.0,-635.3733210448182,64.8,369.0,369.0,392.0,392.0,113.39,113.39,487.04,487.04,39,4364.626678955182,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,369.0,369.0,392.0,392.0,113.39,113.39,402.0,40.0,0.0,-2.0,0.0,487.04,487.04,,,,,,,309.24,-15.09,False
445,ITW,Industrials,-81.1,0.0,-1.6,-12.3,-15.1,-11.9,-16.4,-24.3,-36.8,-48.3,-62.0,-81.1,26.1,-80.7,2.5,0.0,-3075.754590941212,68.2,360.0,360.0,383.0,383.0,102.62,102.62,487.92,487.92,-9,885.7534042251255,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,360.0,360.0,383.0,383.0,102.62,102.62,400.0,40.0,0.0,0.0,0.0,487.92,487.92,,,,,,,303.16,-17.44,False
446,MCD,Restaurants,-74.3,2.2,-1.9,-14.6,-18.9,-18.2,-23.7,-28.9,-42.0,-53.4,-65.7,-74.3,53.8,-76.9,2.3,0.0,-605.3253738406594,74.9,344.0,344.0,367.0,367.0,98.02,98.02,487.92,487.92,13,4394.674626159341,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,344.0,344.0,367.0,367.0,98.02,98.02,456.0,58.0,0.0,0.0,0.0,487.92,487.92,,,,,,,341.75,-17.8,False
447,XLV,Index,-86.1,2.3,-2.6,-7.7,-10.9,-11.0,-11.6,-21.4,-33.2,-48.9,-63.7,-86.1,23.0,-88.2,2.2,0.0,-1767.2986079393465,63.2,374.0,374.0,399.0,399.0,109.67,109.67,488.07,488.07,0,0.0,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,374.0,374.0,399.0,399.0,109.67,109.67,344.0,40.0,0.0,0.0,0.0,488.07,488.07,,,,,,,160.59,-7.35,False
448,WAT,Healthcare,-102.9,5.9,-1.1,3.4,-2.9,-9.8,-13.3,-25.5,-35.1,-57.1,-71.9,-102.9,46.1,-111.9,1.9,0.0,-777.665393640677,46.3,423.0,423.0,445.0,445.0,112.07,112.07,488.37,488.37,-66,-777.6653905057062,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,423.0,423.0,445.0,445.0,112.07,112.07,263.0,10.0,0.0,25.0,0.0,488.37,488.37,,,,,,,414.15,-17.38,False
449,CDW,Technology,-124.5,4.9,0.9,-20.3,-18.6,-24.1,-38.0,-56.4,-75.2,-95.3,-114.5,-124.5,116.6,-136.4,2.4,0.0,120.54441688599206,24.8,472.0,472.0,492.0,492.0,96.69,96.69,488.89,488.89,-1,-4879.455583114008,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,472.0,472.0,492.0,492.0,96.69,96.69,518.0,58.0,0.0,-2.0,0.0,488.89,488.89,,,,,,,168.68,-32.3,False
450,TSN,Farm Products,-114.4,12.3,0.3,-6.2,-6.3,1.1,1.4,-3.8,-8.6,-37.5,-65.0,-114.4,24.5,-133.3,2.0,0.0,-659.4466277056974,34.9,453.0,453.0,475.0,475.0,117.08,117.08,489.88,489.88,-103,-659.4429363048827,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,453.0,453.0,475.0,475.0,117.08,117.08,203.0,4.0,0.0,25.0,0.0,489.88,489.88,,,,,,,69.4842,-4.99,False
451,IT,Technology,-157.1,3.4,-0.5,-3.0,-11.4,-25.6,-48.2,-74.2,-92.6,-110.9,-122.8,-157.1,136.5,-166.8,2.7,0.0,1408.5529013097462,-7.8,532.0,532.0,540.0,540.0,91.72,91.72,490.92,490.92,14,-2093.271443851175,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,532.0,532.0,540.0,540.0,91.72,91.72,490.0,58.0,0.0,0.0,0.0,490.92,490.92,,,,,,,265.85,-39.83,False
452,CI,Healthcare,-101.1,3.2,-1.2,-5.4,-6.1,-3.9,-14.8,-29.7,-42.8,-54.7,-66.0,-101.1,48.1,-105.6,2.2,0.0,-1156.1903158331534,48.2,417.0,417.0,439.0,439.0,107.23,107.23,491.38,491.38,-93,-1094.2628988074612,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,417.0,417.0,439.0,439.0,107.23,107.23,288.0,14.0,0.0,25.0,0.0,491.38,491.38,,,,,,,315.47,-9.42,False
453,AMT,Telecommunications Infrastructure,-114.3,4.9,-0.3,-3.8,-5.9,-5.1,-17.7,-26.5,-37.7,-62.9,-90.2,-114.3,77.9,-123.7,2.2,0.0,-1190.7079128687956,34.9,453.0,453.0,474.0,474.0,114.8,114.8,492.25,492.25,38,3809.2920871312044,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,453.0,453.0,474.0,474.0,114.8,114.8,302.0,14.0,0.0,0.0,0.0,492.25,492.25,,,,,,,197.41,-6.3,False
454,VEEV,Healthcare,-97.1,0.3,-0.7,-17.3,-21.9,-32.4,-47.2,-53.2,-66.3,-88.0,-115.2,-97.1,331.9,-98.0,1.9,0.0,1256.075692865971,52.1,407.0,407.0,431.0,431.0,113.78,113.78,494.68,494.68,-27,-29.896808517376485,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,407.0,407.0,431.0,431.0,113.78,113.78,551.0,58.0,0.0,25.0,0.0,494.68,494.68,,,,,,,310.5,-48.96,False
455,IBIT,Index,-31.1,0.0,0.0,-6.7,-6.9,-16.8,-33.5,-33.2,,,,-31.1,35.4,-78.0,2.0,0.0,80.4,-1.3,519.0,519.0,268.0,268.0,89.41,89.41,494.71,494.71,0,0.0,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,519.0,519.0,268.0,268.0,89.41,89.41,423.0,40.0,47.0,25.0,0.0,494.71,494.71,,,,,,,71.82,-40.89,False
456,EG,Insurance - Reinsurance,-98.0,2.1,-4.1,-7.8,-5.9,-4.0,-11.6,-25.3,-41.4,-49.9,-62.4,-98.0,38.9,-100.4,2.3,0.0,-2020.500267717741,51.3,410.0,410.0,434.0,434.0,111.33,111.33,495.88,495.88,-78,-1662.0639171638127,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,410.0,410.0,434.0,434.0,111.33,111.33,281.0,14.0,0.0,25.0,0.0,495.88,495.88,,,,,,,368.29,-6.78,False
457,INTU,Application Software,-119.7,0.4,-0.9,-34.6,-37.5,-48.4,-62.5,-73.6,-86.6,-101.6,-116.4,-119.7,209.6,-120.8,2.1,0.0,4955.2785995910945,29.6,463.0,463.0,482.0,482.0,94.21,94.21,496.16,496.16,-90,-44.72140040890554,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,463.0,463.0,482.0,482.0,94.21,94.21,574.0,58.0,0.0,25.0,0.0,496.16,496.16,,,,,,,705.08,-56.36,False
458,SUI-USD,Cryptocurrency,-94.8,5.9,0.3,-23.5,16.9,-0.9,-54.1,-91.4,,,,-94.8,287.9,-111.3,3.7,0.0,116.81849325009419,-68.9,576.0,576.0,423.0,423.0,84.67,84.67,496.27,496.27,-29,-1.4210854715202004e-14,NO_TREND,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,576.0,576.0,423.0,423.0,84.67,84.67,390.0,10.0,47.0,25.0,0.0,496.27,496.27,,,,,,,0.0172,-98.25,False
459,HAS,Leisure,-106.1,11.7,-1.2,-13.9,-14.7,-8.5,-3.9,3.3,1.5,-22.7,-53.1,-106.1,23.8,-122.8,1.7,0.0,-702.9433565630097,43.2,433.0,433.0,455.0,455.0,117.11,117.11,501.86,501.86,-139,-650.2095319587718,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,433.0,433.0,455.0,455.0,117.11,117.11,340.0,4.0,0.0,25.0,0.0,501.86,501.86,,,,,,,106.98,-17.75,False
460,CPT,Real Estate,-116.7,2.6,-0.5,-2.6,-6.0,-6.3,-14.4,-25.4,-34.1,-61.0,-81.2,-116.7,43.3,-120.5,2.3,0.0,-2513.053940212973,32.5,457.0,457.0,477.0,477.0,118.98,118.98,502.23,502.23,-14,2486.946059787027,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,457.0,457.0,477.0,477.0,118.98,118.98,286.0,14.0,0.0,0.0,0.0,502.23,502.23,,,,,,,112.5,-3.92,False
461,SPCE,Aerospace & Defense,-192.5,1.0,0.4,41.1,36.5,18.5,7.7,-31.0,-74.3,-120.7,-161.8,-192.5,360.7,-212.4,2.6,0.0,-5000.0,-75.4,577.0,577.0,572.0,572.0,110.34,110.34,502.39,502.39,17,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,577.0,577.0,572.0,572.0,110.34,110.34,58.0,0.0,0.0,0.0,0.0,502.39,502.39,,,,,,,5.23,-27.53,False
462,PG,Household Products,-95.6,3.5,1.6,-8.1,-12.1,-11.2,-18.4,-29.6,-40.9,-54.5,-73.0,-95.6,37.7,-99.9,2.4,0.0,-1011.3476429806499,53.7,403.0,403.0,427.0,427.0,114.22,114.22,504.47,504.47,10,3988.6523570193503,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,403.0,403.0,427.0,427.0,114.22,114.22,380.0,40.0,0.0,-2.0,0.0,504.47,504.47,,,,,,,167.25,-11.81,False
463,CCI,Real Estate,-132.7,2.0,-1.2,-2.2,-2.0,-2.7,-14.0,-20.8,-33.0,-65.8,-95.5,-132.7,51.9,-136.0,2.5,0.0,-4431.82048481062,16.5,488.0,488.0,505.0,505.0,111.7,111.7,504.65,504.65,-31,-3661.3365608012164,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,488.0,488.0,505.0,505.0,111.7,111.7,247.0,10.0,0.0,0.0,0.0,504.65,504.65,,,,,,,100.5,-9.58,False
464,LH,Healthcare,-85.3,1.8,-2.5,-11.5,-13.9,-11.8,-16.8,-17.5,-26.0,-43.2,-55.4,-85.3,17.6,-86.7,1.5,0.0,-2611.78178649051,64.0,370.0,370.0,395.0,395.0,118.51,118.51,506.36,506.36,4,2388.21821350949,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,370.0,370.0,395.0,395.0,118.51,118.51,395.0,40.0,0.0,0.0,0.0,506.36,506.36,,,,,,,293.72,-12.08,False
465,BKNG,Travel Services,-240.4,0.1,-0.3,-57.6,-81.4,-92.3,-104.9,-117.9,-133.9,-154.6,-183.8,-240.4,73.4,-238.3,1.5,0.0,663.1884695249014,-91.2,578.0,578.0,578.0,578.0,74.18,74.18,506.88,506.88,-20,-20.678942088316944,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,578.0,578.0,578.0,578.0,74.18,74.18,578.0,58.0,0.0,-2.0,0.0,506.88,506.88,,,,,,,5624.8901,-97.01,False
466,HD,N/A,-90.4,4.0,0.5,-12.0,-18.4,-19.7,-28.1,-37.8,-48.0,-62.4,-76.3,-90.4,61.9,-96.4,2.2,0.0,-244.3898828875337,58.9,387.0,387.0,410.0,410.0,109.87,109.87,508.82,508.82,21,705.2101171124664,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,387.0,387.0,410.0,410.0,109.87,109.87,466.0,58.0,0.0,-2.0,0.0,508.82,508.82,,,,,,,421.39,-24.57,False
467,INCY,Healthcare,-125.3,2.9,-0.7,-7.5,-9.8,-10.3,-0.4,5.5,-0.3,-26.1,-62.1,-125.3,58.2,-130.2,1.8,0.0,-3763.8247172826177,23.9,475.0,475.0,495.0,495.0,119.71,119.71,509.71,509.71,-27,-2640.8476885339355,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,475.0,475.0,495.0,495.0,119.71,119.71,277.0,12.0,0.0,-2.0,0.0,509.71,509.71,,,,,,,112.29,-13.31,False
468,MAA,Real Estate,-115.7,1.5,-1.3,-5.3,-8.4,-9.8,-20.1,-31.9,-42.4,-68.1,-86.6,-115.7,56.2,-117.8,3.0,0.0,-3524.2418614039857,33.5,455.0,455.0,476.0,476.0,114.79,114.79,510.69,510.69,17,1475.7581385960143,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,455.0,455.0,476.0,476.0,114.79,114.79,351.0,14.0,0.0,0.0,0.0,510.69,510.69,,,,,,,141.97,-8.02,False
469,HSIC,Healthcare,-138.0,4.2,0.4,-6.4,-9.6,-6.6,-9.3,-19.2,-36.3,-60.4,-85.0,-138.0,10.2,-143.9,1.8,0.0,-2245.4496117537465,11.3,495.0,495.0,512.0,512.0,123.27,123.27,511.32,511.32,-7,2754.5503882462535,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,495.0,495.0,512.0,512.0,123.27,123.27,300.0,4.0,0.0,-2.0,0.0,511.32,511.32,,,,,,,89.29,-15.25,False
470,BIIB,Healthcare,-167.1,4.1,-0.1,-3.1,-2.9,1.1,12.5,-5.0,-34.5,-66.8,-102.5,-167.1,14.3,-174.2,2.0,0.0,-3238.9252239814705,-17.8,546.0,546.0,551.0,551.0,122.02,122.02,511.72,511.72,-36,-2241.290286513068,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,546.0,546.0,551.0,551.0,122.02,122.02,158.0,0.0,0.0,0.0,0.0,511.72,511.72,,,,,,,205.97,-4.37,False
471,STE,Healthcare,-84.4,3.0,-2.8,-11.3,-18.7,-21.5,-26.7,-32.9,-45.9,-62.9,-80.4,-84.4,69.5,-88.7,2.0,0.0,-569.6902575846364,64.9,368.0,368.0,392.0,392.0,110.18,110.18,512.33,512.33,-18,4430.309742415364,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,368.0,368.0,392.0,392.0,110.18,110.18,467.0,58.0,0.0,0.0,0.0,512.33,512.33,,,,,,,269.44,-21.0,False
472,AVB,Real Estate,-124.6,0.7,-0.9,-2.1,-3.0,-3.6,-14.0,-28.2,-37.5,-57.1,-78.9,-124.6,8.8,-125.2,2.9,0.0,-5000.0,24.6,473.0,473.0,493.0,493.0,122.86,122.86,513.11,513.11,-33,0.0,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,473.0,473.0,493.0,493.0,122.86,122.86,258.0,10.0,0.0,0.0,0.0,513.11,513.11,,,,,,,195.3,-4.64,False
473,RMD,Healthcare,-82.6,1.0,-1.5,-12.8,-20.7,-23.0,-32.2,-37.6,-44.0,-66.8,-84.6,-82.6,134.7,-84.4,1.8,0.0,-467.2044420568376,66.7,364.0,364.0,387.0,387.0,111.59,111.59,513.24,513.24,4,4532.795557943163,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,364.0,364.0,387.0,387.0,111.59,111.59,493.0,58.0,0.0,0.0,0.0,513.24,513.24,,,,,,,284.87,-27.65,False
474,RVTY,Healthcare,-140.5,1.9,-0.9,1.7,-6.6,-8.3,-12.2,-30.4,-47.1,-79.5,-104.9,-140.5,69.5,-147.1,2.1,0.0,-4464.217689180674,8.8,502.0,502.0,519.0,519.0,106.29,106.29,513.69,513.69,-66,-4464.216191850396,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,502.0,502.0,519.0,519.0,106.29,106.29,272.0,14.0,0.0,0.0,0.0,513.69,513.69,,,,,,,118.3,-18.18,False
475,MRNA,Healthcare,-95.4,2.3,0.0,-9.3,-9.9,23.3,37.7,-3.2,-43.2,-92.5,-97.4,-95.4,1434.6,-168.2,2.9,0.0,-3516.3,3.6,510.0,510.0,426.0,426.0,137.83,137.83,514.33,514.33,-91,-3437.848691622782,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,510.0,510.0,426.0,426.0,137.83,137.83,98.0,4.0,0.0,25.0,0.0,514.33,514.33,,,,,,,59.55,-20.05,False
476,FDS,Financial Data & Stock Exchanges,-150.3,6.4,0.0,-5.1,-6.3,-13.8,-35.1,-56.5,-75.4,-96.9,-119.1,-150.3,60.9,-164.1,2.4,0.0,-463.3,-1.0,518.0,518.0,530.0,530.0,95.67,95.67,514.52,514.52,40,4536.7,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,518.0,518.0,530.0,530.0,95.67,95.67,415.0,22.0,0.0,-2.0,0.0,514.52,514.52,,,,,,,338.53,-30.37,False
477,ULTA,Specialty Retail,-85.5,7.2,-2.8,-14.4,-23.5,-21.5,-19.2,-11.9,-28.3,-43.7,-50.1,-85.5,50.1,-95.6,1.8,0.0,-704.0627206104793,63.8,372.0,372.0,396.0,396.0,111.22,111.22,515.32,515.32,-20,-704.0627147841908,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,372.0,372.0,396.0,396.0,111.22,111.22,468.0,58.0,0.0,-2.0,0.0,515.32,515.32,,,,,,,714.97,-29.04,False
478,ES,Utilities,-118.1,0.9,-1.4,-10.4,-11.1,-9.6,-10.6,-13.2,-23.6,-50.3,-80.1,-118.1,49.7,-119.1,1.7,0.0,-5000.0,31.2,460.0,460.0,479.0,479.0,114.55,114.55,515.65,515.65,8,0.0,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,460.0,460.0,479.0,479.0,114.55,114.55,344.0,14.0,0.0,0.0,0.0,515.65,515.65,,,,,,,76.41,-8.89,False
479,PPG,Specialty Chemicals,-140.7,3.8,2.1,-3.8,-9.1,-4.0,-10.5,-24.9,-45.1,-69.1,-93.7,-140.7,10.8,-146.2,2.2,0.0,-2386.711895884206,8.6,504.0,504.0,520.0,520.0,119.18,119.18,518.78,518.78,14,-2380.6003510842725,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,504.0,504.0,520.0,520.0,119.18,119.18,278.0,14.0,0.0,-2.0,0.0,518.78,518.78,,,,,,,133.43,-15.4,False
480,BBY,Specialty Retail,-127.4,6.0,1.6,-5.4,-6.3,-13.6,-19.7,-36.8,-49.6,-72.5,-99.2,-127.4,97.8,-141.2,2.2,0.0,-916.1133087395599,21.9,477.0,477.0,497.0,497.0,120.55,120.55,521.2,521.2,51,4083.88669126044,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,477.0,477.0,497.0,497.0,120.55,120.55,358.0,22.0,0.0,-2.0,0.0,521.2,521.2,,,,,,,84.99,-24.06,False
481,VRSK,Industrials,-123.9,5.4,-0.7,-15.3,-21.4,-26.1,-42.4,-56.4,-69.1,-81.2,-102.3,-123.9,50.5,-133.4,2.6,0.0,-11.620544660067374,25.4,470.0,470.0,490.0,490.0,98.28,98.28,523.23,523.23,-39,-5011.620544660067,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,470.0,470.0,490.0,490.0,98.28,98.28,529.0,58.0,0.0,-2.0,0.0,523.23,523.23,,,,,,,253.35,-32.31,False
482,AIG,Insurance - Diversified,-82.8,0.0,-4.2,-11.7,-11.8,-13.7,-20.7,-27.2,-32.6,-36.7,-34.3,-82.8,9.9,-82.3,1.8,0.0,-2822.2205501488997,66.5,365.0,365.0,388.0,388.0,110.58,110.58,523.38,523.38,-67,-914.2822600129218,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,365.0,365.0,388.0,388.0,110.58,110.58,407.0,40.0,0.0,25.0,0.0,523.38,523.38,,,,,,,87.29,-13.77,False
483,IFF,Specialty Chemicals,-162.7,2.1,0.2,-1.9,-4.4,0.5,-4.8,-24.3,-36.8,-69.8,-103.7,-162.7,12.2,-165.9,2.3,0.0,-5000.0,-13.4,539.0,539.0,545.0,545.0,126.99,126.99,524.64,524.64,-27,-4369.841629500752,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,539.0,539.0,545.0,545.0,126.99,126.99,208.0,0.0,0.0,-2.0,0.0,524.64,524.64,,,,,,,84.45,-8.82,False
484,ICE,Financial Data & Stock Exchanges,-71.3,0.0,-0.9,-13.6,-16.9,-15.4,-25.3,-30.4,-34.1,-41.7,-57.3,-71.3,26.5,-70.9,2.0,0.0,-663.3015844893577,78.0,339.0,339.0,360.0,360.0,113.61,113.61,525.11,525.11,-66,-294.08722413324267,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,339.0,339.0,360.0,360.0,113.61,113.61,443.0,58.0,0.0,25.0,0.0,525.11,525.11,,,,,,,176.05,-14.96,False
485,MTCH,Internet Content & Information,-120.5,3.6,0.2,2.8,0.1,-3.5,-6.5,-15.6,-33.4,-70.8,-105.7,-120.5,469.7,-142.4,1.9,0.0,-5000.0,-8.0,533.0,533.0,484.0,484.0,116.76,116.76,526.21,526.21,-33,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,533.0,533.0,484.0,484.0,116.76,116.76,198.0,0.0,0.0,25.0,0.0,526.21,526.21,6918846692.73,6.919,526.0,other,equity,data_raw,39.2,-24.13,False
486,BA,Aerospace & Defense,-135.1,2.4,0.4,-5.9,-8.8,-4.4,-10.0,-7.3,-26.6,-44.9,-79.3,-135.1,110.6,-140.6,1.5,0.0,-4454.017159520959,14.2,492.0,492.0,510.0,510.0,106.92,106.92,526.47,526.47,-91,-4453.316142335093,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,492.0,492.0,510.0,510.0,106.92,106.92,283.0,4.0,0.0,25.0,0.0,526.47,526.47,,,,,,,254.3499,-11.81,False
487,SJM,Packaged Foods,-131.7,1.5,-1.4,-2.3,-7.9,-6.2,-12.3,-19.6,-36.9,-59.1,-81.1,-131.7,15.9,-133.5,2.3,0.0,-5000.0,17.5,486.0,486.0,503.0,503.0,123.43,123.43,526.98,526.98,-36,0.0,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,486.0,486.0,503.0,503.0,123.43,123.43,285.0,14.0,0.0,0.0,0.0,526.98,526.98,,,,,,,119.005,-13.47,False
488,PCG,Utilities,-151.7,0.4,-0.4,-12.5,-12.1,-9.6,-11.9,-27.8,-42.7,-47.2,-66.5,-151.7,11.7,-153.3,2.4,0.0,-5000.0,-2.5,523.0,523.0,532.0,532.0,99.48,99.48,527.48,527.48,-15,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,523.0,523.0,532.0,532.0,99.48,99.48,361.0,14.0,0.0,-2.0,0.0,527.48,527.48,,,,,,,19.16,-13.73,False
489,SCHW,Investment Banking & Brokerage,-61.4,0.3,-9.7,-16.2,-19.2,-19.2,-22.1,-17.0,-17.2,-36.4,-36.2,-61.4,56.7,-61.7,1.3,0.0,-2586.757394530547,87.8,313.0,313.0,336.0,336.0,113.75,113.75,527.8,527.8,-109,2413.242605469453,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,313.0,313.0,336.0,336.0,113.75,113.75,458.0,58.0,0.0,25.0,0.0,527.8,527.8,,,,,,,107.49,-20.36,False
490,WY,Real Estate,-139.2,2.8,1.4,-7.6,-9.5,-6.4,-13.6,-28.5,-45.7,-68.8,-88.0,-139.2,12.6,-143.1,2.5,0.0,-3036.226017162829,10.0,498.0,498.0,515.0,515.0,123.49,123.49,529.74,529.74,16,1963.773982837171,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,498.0,498.0,515.0,515.0,123.49,123.49,323.0,14.0,0.0,-2.0,0.0,529.74,529.74,,,,,,,27.75,-11.68,False
491,EL,Personal Products,-169.1,3.1,0.4,12.6,-7.3,-11.3,-7.1,-14.5,-44.1,-88.4,-123.8,-169.1,96.0,-176.9,1.6,0.0,-4203.874211128191,-19.8,552.0,552.0,556.0,556.0,112.22,112.22,530.07,530.07,16,-1214.186111604839,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,552.0,552.0,556.0,556.0,112.22,112.22,229.0,12.0,0.0,0.0,0.0,530.07,530.07,,,,,,,121.635,-25.02,False
492,SBAC,Real Estate,-134.7,0.6,-1.1,-2.6,-1.2,-0.9,-13.0,-23.5,-40.6,-73.5,-104.0,-134.7,94.6,-135.6,2.1,0.0,-5000.0,14.6,491.0,491.0,508.0,508.0,112.1,112.1,530.95,530.95,-75,-4999.999862473869,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,491.0,491.0,508.0,508.0,112.1,112.1,232.0,10.0,0.0,25.0,0.0,530.95,530.95,,,,,,,224.27,-10.73,False
493,SYY,Food Distribution,-106.2,2.6,-2.7,-6.4,-14.6,-11.6,-15.3,-19.0,-29.9,-49.3,-69.7,-106.2,22.5,-109.1,2.0,0.0,-2472.1446407637936,43.0,435.0,435.0,456.0,456.0,118.65,118.65,531.15,531.15,-11,2527.8553592362064,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,435.0,435.0,456.0,456.0,118.65,118.65,375.0,40.0,0.0,0.0,0.0,531.15,531.15,,,,,,,91.85,-18.11,False
