Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
438,CPT,Real Estate,-116.0,3.1,2.9,1.4,-2.7,-5.6,-11.0,-23.7,-31.7,-59.5,-79.4,-116.0,43.3,-120.7,2.4,0.0,-2171.42587858341,33.3,458.0,458.0,481.0,481.0,116.98,116.98,492.38,492.38,30,1936.3568144359615,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,458.0,458.0,481.0,481.0,116.98,116.98,244.0,10.0,0.0,0.0,0.0,492.38,492.38,,,,,,,112.5,-3.21,False
439,PRU,Financials,-87.9,1.5,1.5,-0.8,-5.3,-11.2,-15.9,-29.9,-37.7,-50.2,-53.9,-87.9,35.8,-89.3,2.3,0.0,-1586.4054871508822,61.4,374.0,374.0,399.0,399.0,110.97,110.97,494.42,494.42,19,653.5959729141616,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,374.0,374.0,399.0,399.0,110.97,110.97,331.0,22.0,0.0,25.0,0.0,494.42,494.42,,,,,,,119.76,-15.84,False
440,HII,Aerospace & Defense,-77.9,27.1,-5.8,-13.1,-27.8,-27.4,-18.0,-4.9,-13.6,-19.7,-33.9,-77.9,40.1,-121.3,1.8,0.0,-146.7121318991781,71.4,345.0,345.0,371.0,371.0,85.41,85.41,497.71,497.71,-110,-52.84550981484695,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,345.0,345.0,371.0,371.0,85.41,85.41,529.0,58.0,0.0,25.0,0.0,497.71,497.71,,,,,,,460.0,-37.49,False
441,T,Telecom Services,-65.1,21.8,-7.0,-9.0,-17.6,-16.6,-22.1,-19.5,-10.5,-8.1,-24.8,-65.1,30.9,-91.2,1.4,0.0,-77.53652169862313,84.2,310.0,310.0,336.0,336.0,114.72,114.72,498.17,498.17,-71,-25.608708673397125,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,310.0,310.0,336.0,336.0,114.72,114.72,475.0,58.0,0.0,25.0,0.0,498.17,498.17,,,,,,,29.435,-19.99,False
442,BMY,Healthcare,-107.7,13.1,-3.4,-5.2,-14.8,-10.0,-1.6,-3.4,-14.0,-40.1,-60.4,-107.7,16.3,-125.8,1.9,0.0,-541.40441348299,41.6,434.0,434.0,461.0,461.0,118.52,118.52,498.67,498.67,-25,-136.1092874322298,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,434.0,434.0,461.0,461.0,118.52,118.52,325.0,4.0,0.0,25.0,0.0,498.67,498.67,,,,,,,62.89,-12.99,False
443,INTU,Application Software,-118.5,0.8,-2.0,-19.0,-28.4,-40.7,-56.7,-69.8,-83.7,-99.9,-114.7,-118.5,209.6,-120.8,2.1,0.0,4238.546943025418,30.8,464.0,464.0,485.0,485.0,94.2,94.2,498.7,498.7,8,-731.614168317531,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,464.0,464.0,485.0,485.0,94.2,94.2,576.0,58.0,0.0,25.0,0.0,498.7,498.7,,,,,,,703.96,-55.76,False
444,GDDY,Technology,-124.5,0.0,0.0,-8.5,-10.4,-22.2,-41.6,-62.6,-67.3,-74.9,-95.6,-124.5,129.1,-124.0,2.3,0.0,1070.16125,24.8,475.0,475.0,495.0,495.0,94.39,94.39,499.74,499.74,3,-612.6978735432758,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,475.0,475.0,495.0,495.0,94.39,94.39,518.0,58.0,0.0,25.0,0.0,499.74,499.74,,,,,,,143.335,-41.41,False
445,ECL,Specialty Chemicals,-89.3,3.6,2.3,-1.7,-12.7,-14.2,-18.2,-24.1,-27.4,-33.4,-58.9,-89.3,35.5,-93.5,1.8,0.0,-1112.9361369181495,60.0,379.0,379.0,404.0,404.0,113.42,113.42,500.17,500.17,7,-77.63188190424239,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,379.0,379.0,404.0,404.0,113.42,113.42,414.0,40.0,0.0,0.0,0.0,500.17,500.17,,,,,,,309.24,-17.32,False
446,XLP,Index,-91.6,2.1,2.1,-3.1,-9.6,-8.4,-11.2,-19.7,-29.6,-45.8,-63.4,-91.6,21.2,-93.5,2.2,0.0,-2356.7209887994827,57.7,388.0,388.0,412.0,412.0,114.05,114.05,500.6,500.6,10,2519.355918946861,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,388.0,388.0,412.0,412.0,114.05,114.05,327.0,14.0,0.0,25.0,0.0,500.6,500.6,,,,,,,90.14,-8.85,False
447,ZS,Technology,-75.5,1.5,-0.8,-10.8,-14.2,-29.3,-49.7,-57.0,-68.9,-88.3,-93.1,-75.5,408.1,-98.5,2.0,0.0,3127.6840041807704,34.1,454.0,454.0,367.0,367.0,123.42,123.42,501.07,501.07,19,-343.6526946687336,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,454.0,454.0,367.0,367.0,123.42,123.42,559.0,58.0,0.0,25.0,0.0,501.07,501.07,,,,,,,336.99,-60.13,False
448,PCG,Utilities,-149.8,3.3,3.3,1.3,-9.7,-6.9,-7.4,-24.0,-38.9,-44.9,-62.4,-149.8,11.7,-156.3,2.4,0.0,-3160.4168403678377,-0.5,524.0,524.0,536.0,536.0,97.47,97.47,501.82,501.82,68,1839.5831596321623,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,524.0,524.0,536.0,536.0,97.47,97.47,283.0,4.0,0.0,-2.0,0.0,501.82,501.82,,,,,,,19.16,-12.06,False
449,AMT,Telecommunications Infrastructure,-116.6,3.7,-0.9,-3.3,-7.0,-6.5,-16.0,-27.1,-37.7,-63.5,-90.7,-116.6,77.9,-123.7,2.2,0.0,-1606.2479315341943,32.7,459.0,459.0,482.0,482.0,114.81,114.81,502.96,502.96,-7,-389.01320655460154,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,459.0,459.0,482.0,482.0,114.81,114.81,326.0,14.0,0.0,0.0,0.0,502.96,502.96,,,,,,,197.41,-7.68,False
450,NOC,Aerospace & Defense,-54.4,0.0,-3.3,-6.7,-22.4,-22.1,-22.6,-23.5,-31.5,-40.0,-45.1,-54.4,77.9,-54.2,1.8,0.0,-711.3549849116932,94.9,288.0,288.0,314.0,314.0,106.07,106.07,503.17,503.17,-48,-432.84461279478205,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,288.0,288.0,314.0,314.0,106.07,106.07,504.0,58.0,0.0,25.0,0.0,503.17,503.17,,,,,,,774.0,-32.03,False
451,TTD,Advertising Agencies,-97.8,0.0,-0.4,-15.3,-18.9,-33.2,-57.5,-83.7,-103.4,-126.5,-147.9,-97.8,1126.9,-105.5,2.3,0.0,4980.016650016848,37.7,445.0,445.0,431.0,431.0,117.43,117.43,503.23,503.23,-30,24.782928912118223,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,445.0,445.0,431.0,431.0,117.43,117.43,571.0,58.0,0.0,25.0,0.0,503.23,503.23,,,,,,,56.39,-63.54,False
452,SUI-USD,Cryptocurrency,-94.8,5.9,0.3,-23.5,16.9,-0.9,-54.1,-91.4,,,,-94.8,287.9,-111.3,3.7,0.0,116.81849325009419,-68.9,580.0,580.0,422.0,422.0,84.67,84.67,503.52,503.52,5,-1.4210854715202004e-14,NO_TREND,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,580.0,580.0,422.0,422.0,84.67,84.67,429.0,10.0,47.0,25.0,0.0,503.52,503.52,,,,,,,0.0172,-98.25,False
453,LUV,Airlines,-139.2,7.8,-2.1,-1.5,-9.5,-9.3,0.1,3.8,-3.9,-36.0,-72.0,-139.2,28.4,-152.9,2.0,0.0,-1393.280998828253,10.1,504.0,504.0,520.0,520.0,119.26,119.26,504.21,504.21,-45,-394.5347784035855,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,504.0,504.0,520.0,520.0,119.26,119.26,255.0,4.0,0.0,0.0,0.0,504.21,504.21,,,,,,,55.11,-25.84,False
454,SPCE,Aerospace & Defense,-188.9,1.6,-1.8,7.4,34.2,29.0,19.1,-15.6,-62.4,-113.5,-155.9,-188.9,360.7,-212.4,2.6,0.0,-5000.0,-71.8,581.0,581.0,573.0,573.0,110.31,110.31,504.51,504.51,1,0.0,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,581.0,581.0,573.0,573.0,110.31,110.31,55.0,0.0,0.0,0.0,0.0,504.51,504.51,,,,,,,8.9,-51.8,False
455,INVH,Real Estate,-111.2,1.5,1.3,-1.5,-0.3,-2.0,-11.8,-28.4,-44.3,-68.2,-89.4,-111.2,20.8,-125.9,3.1,0.0,-4501.546614363906,16.0,489.0,489.0,471.0,471.0,119.04,119.04,505.34,505.34,-10,498.453385636094,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,489.0,489.0,471.0,471.0,119.04,119.04,233.0,10.0,0.0,0.0,0.0,505.34,505.34,,,,,,,29.69,-2.39,False
456,BKNG,Travel Services,-239.9,0.8,0.8,-4.8,-56.6,-78.2,-95.7,-112.8,-129.8,-152.5,-181.6,-239.9,73.4,-240.0,1.5,0.0,2769.4200153051165,-90.6,582.0,582.0,582.0,582.0,74.18,74.18,506.13,506.13,13,2112.4126436892057,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,582.0,582.0,582.0,582.0,74.18,74.18,581.0,58.0,0.0,0.0,0.0,506.13,506.13,,,,,,,5624.8901,-97.07,False
457,MDLZ,Confectioners,-115.2,3.2,1.5,-1.9,-5.4,-3.3,-11.1,-23.9,-41.1,-58.9,-79.3,-115.2,19.9,-119.1,2.3,0.0,-1956.3276188469863,34.1,454.0,454.0,479.0,479.0,103.09,103.09,507.09,507.09,-43,-464.109901956557,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,454.0,454.0,479.0,479.0,103.09,103.09,260.0,14.0,0.0,25.0,0.0,507.09,507.09,,,,,,,64.95,-5.6,False
458,SRE,Utilities,-83.7,5.2,5.2,-3.4,-11.7,-10.7,-10.2,-14.3,-21.6,-35.3,-53.3,-83.7,21.9,-89.1,1.8,0.0,-995.7491623670763,65.6,358.0,358.0,385.0,385.0,115.36,115.36,508.01,508.01,5,4004.250837632924,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,358.0,358.0,385.0,385.0,115.36,115.36,355.0,40.0,0.0,25.0,0.0,508.01,508.01,,,,,,,101.039,-11.39,False
459,USB,Financials,-101.1,4.2,-2.6,-5.2,-9.1,-8.6,-4.5,-5.5,-5.2,-26.9,-49.5,-101.1,15.5,-105.7,2.0,0.0,-1795.92772731564,48.2,413.0,413.0,440.0,440.0,126.98,126.98,508.08,508.08,-49,-664.6749372652289,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,413.0,413.0,440.0,440.0,126.98,126.98,301.0,4.0,0.0,25.0,0.0,508.08,508.08,,,,,,,61.19,-13.16,False
460,PEG,Utilities,-84.5,3.6,3.6,-2.8,-11.1,-12.6,-17.9,-27.2,-29.6,-39.1,-54.5,-84.5,16.1,-87.7,2.1,0.0,-793.5539256057009,64.8,363.0,363.0,390.0,390.0,110.74,110.74,508.44,508.44,-10,1967.4392306706281,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,363.0,363.0,390.0,390.0,110.74,110.74,395.0,40.0,0.0,25.0,0.0,508.44,508.44,,,,,,,87.63,-11.27,False
461,SCHW,Investment Banking & Brokerage,-60.1,2.7,-0.5,-5.9,-13.0,-16.5,-19.8,-15.2,-16.3,-34.8,-34.4,-60.1,56.7,-63.4,1.3,0.0,-976.7650053102547,89.2,298.0,298.0,326.0,326.0,113.74,113.74,509.74,509.74,33,1615.6952779337585,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,298.0,298.0,326.0,326.0,113.74,113.74,440.0,58.0,0.0,25.0,0.0,509.74,509.74,,,,,,,107.49,-19.44,False
462,TMO,Life Sciences Tools & Services,-90.8,3.8,-2.3,-3.6,-11.3,-18.6,-18.6,-32.2,-47.7,-71.7,-87.3,-90.8,112.5,-98.5,2.2,0.0,-509.8537579736692,58.5,385.0,385.0,410.0,410.0,107.71,107.71,509.91,509.91,-8,-156.7540485523466,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,385.0,385.0,410.0,410.0,107.71,107.71,431.0,58.0,0.0,0.0,0.0,509.91,509.91,,,,,,,643.99,-26.4,False
463,UDR,Real Estate,-114.3,3.8,3.8,1.0,-2.6,-3.8,-10.1,-24.3,-34.0,-55.4,-74.3,-114.3,16.1,-118.9,2.7,0.0,-1645.4829778285155,35.0,453.0,453.0,478.0,478.0,116.58,116.58,510.88,510.88,-10,3354.5170221714843,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,453.0,453.0,478.0,478.0,116.58,116.58,237.0,10.0,0.0,25.0,0.0,510.88,510.88,,,,,,,40.17,-6.37,False
464,CHD,Household & Personal Products,-100.1,2.5,-2.0,-4.9,-11.5,-8.0,-12.0,-26.4,-40.3,-55.4,-75.7,-100.1,46.1,-103.4,2.5,0.0,-1616.802561284427,49.2,410.0,410.0,437.0,437.0,114.4,114.4,511.0,511.0,-79,-1076.640317471698,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,410.0,410.0,437.0,437.0,114.4,114.4,356.0,14.0,0.0,25.0,0.0,511.0,511.0,,,,,,,105.88,-12.27,False
465,PODD,Medical Devices,-115.4,0.7,0.3,-12.7,-30.8,-43.0,-56.9,-64.7,-75.1,-101.5,-125.8,-115.4,280.5,-117.5,1.7,0.0,3435.0227142029394,33.9,456.0,456.0,480.0,480.0,109.44,109.44,512.29,512.29,6,-468.84483730429656,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,456.0,456.0,480.0,480.0,109.44,109.44,577.0,58.0,0.0,25.0,0.0,512.29,512.29,,,,,,,354.88,-59.62,False
466,ADA-USD,Cryptocurrency,-78.8,0.0,0.0,-17.3,-26.4,-36.5,-61.0,-77.6,-90.5,-118.6,-80.3,-78.8,3485.6,-94.2,1.8,0.0,5000.0,35.6,450.0,450.0,376.0,376.0,136.5,136.5,512.55,512.55,-31,4.999739599607892,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,450.0,450.0,376.0,376.0,136.5,136.5,575.0,58.0,0.0,25.0,0.0,512.55,512.55,,,,,,,0.891,-77.23,False
467,INCY,Healthcare,-124.7,4.7,3.3,-0.2,-6.2,-8.9,-1.7,4.7,1.7,-24.6,-60.1,-124.7,58.2,-133.2,1.8,0.0,-2345.8400215047204,24.6,476.0,476.0,496.0,496.0,112.64,112.64,514.84,514.84,17,2633.5663009370555,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,476.0,476.0,496.0,496.0,112.64,112.64,242.0,4.0,0.0,25.0,0.0,514.84,514.84,,,,,,,112.29,-12.74,False
468,SYK,Medical Devices,-92.2,2.0,-2.7,-2.7,-16.1,-21.6,-30.2,-40.9,-50.4,-58.3,-73.2,-92.2,37.3,-94.5,2.3,0.0,-61.27982275240893,57.1,391.0,391.0,416.0,416.0,95.27,95.27,514.87,514.87,-52,-47.8654938368114,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,391.0,391.0,416.0,416.0,95.27,95.27,489.0,58.0,0.0,25.0,0.0,514.87,514.87,,,,,,,392.55,-24.85,False
469,BIIB,Healthcare,-167.4,3.9,1.1,1.3,-3.4,-2.0,9.5,-3.5,-32.2,-66.0,-101.3,-167.4,14.3,-174.2,2.0,0.0,-3471.1016812117755,-18.1,551.0,551.0,556.0,556.0,121.02,121.02,516.77,516.77,5,700.8604688073024,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,551.0,551.0,556.0,556.0,121.02,121.02,162.0,0.0,0.0,0.0,0.0,516.77,516.77,,,,,,,205.97,-4.86,False
470,VRSK,Industrials,-119.2,7.9,2.2,-4.3,-12.5,-19.6,-34.5,-51.3,-64.5,-77.2,-97.8,-119.2,50.5,-133.4,2.7,0.0,-15.8192460430702,30.1,465.0,465.0,486.0,486.0,98.26,98.26,517.16,517.16,20,-2.040538750429132,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,465.0,465.0,486.0,486.0,98.26,98.26,485.0,58.0,0.0,0.0,0.0,517.16,517.16,,,,,,,253.35,-29.61,False
471,CCI,Real Estate,-135.8,0.4,-1.0,-3.7,-5.0,-5.1,-13.8,-22.7,-34.0,-66.9,-96.7,-135.8,51.9,-136.0,2.5,0.0,-5000.0,13.5,493.0,493.0,511.0,511.0,111.73,111.73,517.98,517.98,-9,0.0,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,493.0,493.0,511.0,511.0,111.73,111.73,298.0,10.0,0.0,0.0,0.0,517.98,517.98,,,,,,,100.5,-11.82,False
472,HD,N/A,-93.3,2.2,-0.3,-3.4,-13.6,-17.5,-26.2,-37.5,-47.9,-63.2,-77.7,-93.3,61.9,-96.4,2.2,0.0,-475.485788072479,56.0,394.0,394.0,419.0,419.0,109.89,109.89,519.39,519.39,-8,-241.39688512070038,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,394.0,394.0,419.0,419.0,109.89,109.89,458.0,58.0,0.0,0.0,0.0,519.39,519.39,,,,,,,411.41,-23.93,False
473,HSIC,Healthcare,-138.0,4.2,0.4,-1.2,-8.0,-8.3,-8.3,-17.9,-34.2,-59.5,-83.8,-138.0,10.2,-143.9,1.8,0.0,-2255.287947782354,11.3,503.0,503.0,519.0,519.0,123.27,123.27,519.57,519.57,-3,168.18534764713786,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,503.0,503.0,519.0,519.0,123.27,123.27,295.0,4.0,0.0,0.0,0.0,519.57,519.57,,,,,,,89.29,-15.18,False
474,CRM,Software,-122.8,5.7,0.5,-4.7,-8.5,-17.3,-29.9,-47.4,-61.6,-75.1,-98.9,-122.8,111.0,-136.5,2.6,0.0,-216.34401059910397,26.5,473.0,473.0,493.0,493.0,102.64,102.64,520.39,520.39,48,641.5519865726465,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,473.0,473.0,493.0,493.0,102.64,102.64,448.0,40.0,0.0,0.0,0.0,520.39,520.39,,,,,,,269.11,-29.17,False
475,PPG,Specialty Chemicals,-142.2,2.9,0.2,-0.5,-7.8,-6.4,-10.0,-24.2,-44.2,-69.0,-93.8,-142.2,10.8,-146.2,2.2,0.0,-3136.8686566661527,7.1,513.0,513.0,528.0,528.0,119.2,119.2,522.05,522.05,10,10.341086217742031,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,513.0,513.0,528.0,528.0,119.2,119.2,290.0,4.0,0.0,0.0,0.0,522.05,522.05,,,,,,,133.43,-16.52,False
476,DHR,Life Sciences Tools & Services,-103.2,3.9,-0.8,-1.7,-12.6,-20.3,-25.2,-41.0,-56.9,-81.6,-98.7,-103.2,142.7,-112.6,2.1,0.0,-288.7254243273151,46.1,419.0,419.0,445.0,445.0,107.99,107.99,523.79,523.79,4,-43.088840998079036,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,419.0,419.0,445.0,445.0,107.99,107.99,453.0,58.0,0.0,0.0,0.0,523.79,523.79,,,,,,,242.8,-26.66,False
477,MCD,Restaurants,-78.5,0.7,0.5,-4.2,-15.8,-18.0,-22.5,-29.4,-42.2,-55.4,-67.9,-78.5,53.8,-79.1,2.4,0.0,-1425.558444365473,70.8,348.0,348.0,375.0,375.0,98.05,98.05,525.0,525.0,-18,-72.05937094114142,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,348.0,348.0,375.0,375.0,98.05,98.05,459.0,58.0,0.0,25.0,0.0,525.0,525.0,,,,,,,341.75,-20.03,False
478,PFE,Pharmaceuticals,-126.4,3.9,-1.4,-2.1,-9.9,-6.7,-2.9,-5.1,-18.4,-53.2,-77.8,-126.4,23.6,-131.9,1.9,0.0,-2560.6324187663636,22.9,478.0,478.0,498.0,498.0,119.28,119.28,527.28,527.28,-44,-789.5015114405267,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,478.0,478.0,498.0,498.0,119.28,119.28,268.0,4.0,0.0,25.0,0.0,527.28,527.28,,,,,,,28.745,-11.85,False
479,ABNB,Travel Services,-66.6,1.6,1.6,-6.4,-8.1,-7.0,-10.8,-22.0,-38.9,-59.6,,-66.6,33.1,-102.6,2.0,0.0,-3643.5901495065464,-0.4,523.0,523.0,340.0,340.0,132.56,132.56,527.41,527.41,9,1356.4098504934536,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,523.0,523.0,340.0,340.0,132.56,132.56,320.0,14.0,11.0,0.0,0.0,527.41,527.41,,,,,,,147.25,-9.28,False
480,WY,Real Estate,-139.5,3.1,1.6,0.6,-5.7,-6.4,-11.5,-26.7,-44.0,-67.8,-87.2,-139.5,12.6,-143.8,2.6,0.0,-2755.4737809478042,9.8,505.0,505.0,521.0,521.0,121.49,121.49,527.99,527.99,19,1312.5372013197461,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,505.0,505.0,521.0,521.0,121.49,121.49,277.0,14.0,0.0,0.0,0.0,527.99,527.99,,,,,,,27.75,-11.82,False
481,IP,Packaging & Containers,-131.4,8.1,0.9,3.0,-9.8,-14.7,-25.9,-40.4,-43.6,-61.5,-80.9,-131.4,26.9,-144.8,2.2,0.0,-602.9360517086615,17.9,487.0,487.0,506.0,506.0,118.27,118.27,528.32,528.32,43,99.10730570869202,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,487.0,487.0,506.0,506.0,118.27,118.27,420.0,22.0,0.0,0.0,0.0,528.32,528.32,,,,,,,50.25,-33.53,False
482,MTCH,Internet Content & Information,-120.5,3.6,0.2,2.8,0.1,-3.5,-6.5,-15.6,-33.4,-70.8,-105.7,-120.5,469.7,-142.4,1.9,0.0,-5000.0,-8.0,536.0,536.0,488.0,488.0,116.76,116.76,529.01,529.01,5,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,536.0,536.0,488.0,488.0,116.76,116.76,197.0,0.0,0.0,25.0,0.0,529.01,529.01,6918846692.73,6.919,525.0,other,equity,data_raw,39.2,-24.13,False
483,CMS,Utilities,-82.6,0.5,0.5,-5.0,-12.6,-11.3,-13.4,-15.8,-18.7,-32.0,-53.2,-82.6,38.9,-82.7,2.0,0.0,-5000.0,66.7,355.0,355.0,383.0,383.0,118.0,118.0,532.05,532.05,-71,-171.17182799465172,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,355.0,355.0,383.0,383.0,118.0,118.0,384.0,40.0,0.0,25.0,0.0,532.05,532.05,,,,,,,80.355,-12.61,False
484,MTD,Healthcare,-103.6,7.1,0.1,-6.5,-15.1,-20.4,-23.0,-34.0,-47.0,-72.2,-87.7,-103.6,88.0,-118.0,2.0,0.0,-468.2508638921132,45.6,424.0,424.0,449.0,449.0,107.67,107.67,532.72,532.72,20,68.57452679373046,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,424.0,424.0,449.0,449.0,107.67,107.67,473.0,58.0,0.0,0.0,0.0,532.72,532.72,,,,,,,1525.17,-23.33,False
485,SYY,Food Distribution,-106.6,3.3,1.4,-0.2,-9.6,-10.6,-14.0,-18.0,-28.5,-48.6,-68.7,-106.6,22.5,-110.4,2.0,0.0,-2012.8629270257543,42.7,433.0,433.0,459.0,459.0,118.65,118.65,534.4,534.4,8,561.0766096611292,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,433.0,433.0,459.0,459.0,118.65,118.65,344.0,22.0,0.0,25.0,0.0,534.4,534.4,,,,,,,91.85,-18.08,False
486,ARE,Real Estate,-193.0,2.3,1.9,12.6,3.4,-2.7,-22.7,-50.7,-72.6,-105.9,-138.7,-193.0,27.8,-197.6,2.5,0.0,-5000.0,-43.7,574.0,574.0,576.0,576.0,110.23,110.23,535.33,535.33,27,0.0,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,574.0,574.0,576.0,576.0,110.23,110.23,202.0,10.0,0.0,0.0,0.0,535.33,535.33,,,,,,,85.78,-40.23,False
487,CI,Healthcare,-109.3,0.4,0.4,-4.8,-9.8,-10.2,-16.5,-32.3,-46.5,-59.8,-72.2,-109.3,48.1,-109.6,2.2,0.0,-3994.4693170800297,40.0,438.0,438.0,465.0,465.0,107.29,107.29,537.29,537.29,-27,-1917.689734510067,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,438.0,438.0,465.0,465.0,107.29,107.29,376.0,22.0,0.0,25.0,0.0,537.29,537.29,,,,,,,315.47,-14.18,False
488,TEAM,Technology,-155.2,0.5,0.5,-13.1,-33.7,-46.0,-64.7,-79.9,-96.8,-120.0,-146.3,-155.2,620.0,-158.3,2.5,0.0,1720.207134899571,-18.2,552.0,552.0,545.0,545.0,122.51,122.51,538.41,538.41,14,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,552.0,552.0,545.0,545.0,122.51,122.51,580.0,58.0,0.0,-2.0,0.0,538.41,538.41,11740436040.58,11.74,486.0,other,equity,data_raw,184.0,-62.38,False
489,SWK,Industrials,-161.9,1.0,1.0,-1.7,-6.8,-5.8,-4.9,-20.7,-37.9,-66.7,-102.7,-161.9,21.3,-163.3,2.4,0.0,-5000.0,-12.6,540.0,540.0,547.0,547.0,128.19,128.19,540.04,540.04,11,0.0,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,540.0,540.0,547.0,547.0,128.19,128.19,249.0,4.0,0.0,0.0,0.0,540.04,540.04,,,,,,,93.37,-15.83,False
490,HRL,Packaged Foods,-163.4,5.0,0.8,1.7,-6.5,-9.1,-18.6,-36.6,-55.9,-85.3,-114.8,-163.4,42.7,-173.8,2.2,0.0,-1907.6107623970545,-14.2,545.0,545.0,551.0,551.0,114.23,114.23,540.78,540.78,11,-19.917386576923718,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,545.0,545.0,551.0,551.0,114.23,114.23,332.0,14.0,0.0,0.0,0.0,540.78,540.78,,,,,,,26.18,-11.65,False
