Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Divergence_Rank,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source
257,F,Auto Manufacturers,-48.5,22.8,1.4,9.1,1.1,1.4,7.4,9.8,-3.8,-20.0,-10.0,-48.5,98.7,-91.2,1.5,0.0,-5000.0,98.2,279.0,301.0,85.0,331.55,102,0.0,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,279.0,301.0,85.0,140.0,0.0,0.0,-6.0,0.0,331.55,,,,,,
258,ADP,Industrials,-76.0,7.3,2.1,-2.2,-5.8,-12.1,-27.1,-36.3,-44.6,-55.7,-65.6,-76.0,62.9,-86.5,2.3,0.0,5000.0,70.7,337.0,360.0,81.77,333.12,37,4999.999995685671,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,337.0,360.0,81.77,362.0,22.0,0.0,0.0,0.0,333.12,,,,,,
259,RJF,Investment Banking & Brokerage,13.6,34.3,-5.4,-7.6,-10.4,-11.6,-17.1,-18.9,-19.0,-19.5,3.1,13.6,106.2,-34.2,1.2,173.0,1.253550477633402,160.3,184.0,190.0,79.78,333.68,-92,-30.87251900943007,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,184.0,190.0,79.78,358.0,40.0,0.0,25.0,0.0,333.68,,,,,,
260,CRH,Building Materials,40.4,44.7,-3.8,-16.9,-20.6,-22.8,-21.8,-19.2,-10.8,20.5,37.3,40.4,147.4,-45.2,1.2,220.2,0.003036787295187892,187.1,154.0,164.0,54.22,334.42,-103,0.0030366945697049385,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,154.0,164.0,54.22,476.0,58.0,0.0,25.0,0.0,334.42,,,,,,
261,HAL,Oil & Gas Equipment & Services,-77.1,34.9,-0.2,-2.6,5.5,22.9,47.9,29.9,4.4,-9.3,1.4,-77.1,34.8,-138.6,2.7,0.0,-101.84605084360084,69.5,341.0,365.0,83.33,335.83,154,4616.9853222112915,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,341.0,365.0,83.33,63.0,0.0,0.0,0.0,0.0,335.83,,,,,,
262,HCA,Hospitals,43.9,34.2,-11.4,-21.5,-26.0,-26.2,-22.6,-20.0,-21.9,-18.2,4.4,43.9,180.8,-26.7,1.3,298.5,7.93003080743916e-06,190.5,149.0,157.0,52.89,336.29,-117,-0.3055316126574291,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,149.0,157.0,52.89,509.0,58.0,0.0,25.0,0.0,336.29,,,,,,
263,WST,Healthcare,-42.2,12.5,2.2,6.9,14.8,10.6,12.7,-7.5,-32.3,-57.4,-65.7,-42.2,240.6,-82.2,1.5,0.0,-86.3667106644037,104.5,271.0,291.0,89.27,336.92,67,-44.6486245331945,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,271.0,291.0,89.27,82.0,0.0,0.0,25.0,0.0,336.92,,,,,,
264,BAC,Diversified Banks,-28.3,20.7,6.4,-7.6,-7.6,-9.8,-8.2,-4.3,4.2,-9.1,-16.1,-28.3,46.0,-47.9,1.3,0.0,-5000.0,118.4,239.0,256.0,77.84,337.09,-4,-4999.999999999999,EARLY_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,239.0,256.0,77.84,298.0,4.0,0.0,-2.0,0.0,337.09,,,,,,
265,GL,Insurance - Life,-58.6,47.5,0.4,-1.2,0.4,3.4,2.1,12.1,-1.1,-11.6,-27.3,-58.6,15.6,-125.1,1.2,0.0,-149.48999306809358,88.1,295.0,319.0,90.99,337.29,105,35.15396270105097,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,295.0,319.0,90.99,157.0,0.0,0.0,0.0,0.0,337.29,,,,,,
266,BG,Food Products,-33.2,32.9,-2.7,-12.9,-8.9,3.6,16.1,10.7,-6.2,-22.3,-8.1,-33.2,82.2,-88.8,2.1,0.0,-0.005790097350102809,113.5,252.0,269.0,94.02,338.67,4,-0.0057368176500281415,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,252.0,269.0,94.02,171.0,4.0,0.0,25.0,0.0,338.67,,,,,,
267,DOV,Diversified Machinery,-9.0,30.7,-4.6,-12.1,-10.9,-5.0,-2.8,-10.1,-13.3,-22.2,-24.9,-9.0,62.8,-40.4,2.0,0.0,8.094595783579372e-05,137.7,208.0,218.0,108.96,341.31,-24,8.093137616229871e-05,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,208.0,218.0,108.96,281.0,4.0,0.0,25.0,0.0,341.31,,,,,,
268,CB,Insurance - Property & Casualty,-23.4,35.3,3.8,-7.1,-6.1,-1.6,-2.3,-6.2,-6.9,-6.0,-2.5,-23.4,25.9,-49.7,1.6,0.0,-5000.0,123.3,232.0,247.0,98.85,341.45,5,-4999.999994919158,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,232.0,247.0,98.85,224.0,4.0,0.0,-4.0,0.0,341.45,,,,,,
269,AEP,Electric Utilities,-34.0,33.4,5.9,-9.5,-6.3,-2.4,0.5,7.4,10.5,1.0,-15.0,-34.0,33.7,-67.3,1.6,0.0,-5000.0,112.7,254.0,272.0,61.76,344.01,-21,-4999.999998976371,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,254.0,272.0,61.76,225.0,4.0,0.0,25.0,0.0,344.01,,,,,,
270,CMG,Restaurants,-42.5,3.8,-0.1,-8.2,-14.9,-14.1,-30.9,-53.6,-67.3,-75.3,-79.5,-42.5,293.4,-55.3,1.8,0.0,2000.1178602317466,104.1,273.0,292.0,86.76,344.31,-41,1996.58887170106,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,273.0,292.0,86.76,438.0,40.0,0.0,0.0,0.0,344.31,,,,,,
271,NOW,Software,-30.0,6.8,2.2,-5.6,-12.3,-28.1,-47.1,-61.2,-70.7,-79.4,-91.5,-30.0,347.6,-56.8,1.6,0.0,3664.353438162005,116.7,245.0,262.0,73.12,344.37,-106,-1335.6465618379948,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,245.0,262.0,73.12,504.0,58.0,0.0,0.0,0.0,344.37,,,,,,
272,JOBY,Airports & Air Services,-11.9,16.8,-0.3,10.9,2.0,-14.8,-17.8,12.0,7.3,-0.6,,-11.9,149.0,-87.6,1.7,0.0,-31.551111070500507,53.7,389.0,221.0,55.88,344.68,-14,-31.404037002149487,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,389.0,221.0,55.88,241.0,18.0,11.0,0.0,0.0,344.68,,,,,,
273,160580.KS,Commodity,-41.2,34.4,1.7,-0.0,-0.9,3.1,10.4,9.8,5.8,-7.5,-11.9,-41.2,32.3,-78.9,1.8,0.0,-5000.0,105.5,268.0,287.0,98.1,346.0,67,0.0,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,268.0,287.0,98.1,146.0,0.0,0.0,0.0,0.0,346.0,,,,,,
274,AON,Insurance Brokers,-67.5,5.2,1.9,-5.7,-9.4,-12.2,-21.0,-29.6,-41.8,-54.3,-63.2,-67.5,64.2,-74.3,2.8,0.0,942.7887662681017,79.2,324.0,348.0,93.55,346.95,-10,939.7468208013388,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,324.0,348.0,93.55,364.0,22.0,0.0,-2.0,0.0,346.95,,,,,,
275,COF,Diversified Banks,-15.1,26.1,-1.3,-9.0,-13.2,-19.1,-23.7,-19.7,-11.2,-13.7,-2.3,-15.1,92.5,-52.5,1.3,0.0,0.8757301777956781,131.6,216.0,227.0,69.22,347.47,-62,0.8757293958570876,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,216.0,227.0,69.22,423.0,58.0,0.0,-2.0,0.0,347.47,,,,,,
276,BLK,Asset Management,-15.8,7.7,-7.7,-2.6,-6.4,-7.2,-11.7,-11.2,-10.5,-16.9,-15.2,-15.8,46.8,-21.6,1.6,0.0,6.515719354478397e-10,130.9,219.0,230.0,101.53,349.33,-84,-72.26946607202122,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,219.0,230.0,101.53,271.0,14.0,0.0,25.0,0.0,349.33,,,,,,
277,WBD,Entertainment,-95.0,24.0,-0.1,-8.7,-9.6,-5.4,50.5,108.4,98.2,42.0,-16.2,-95.0,140.4,-168.4,1.9,0.0,-405.3267974959447,51.7,396.0,416.0,57.12,349.42,85,-67.50295923482196,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,396.0,416.0,57.12,118.0,4.0,0.0,0.0,0.0,349.42,,,,,,
278,EQIX,Data Center REITs,-31.3,37.7,2.4,-3.9,5.2,16.2,15.3,7.1,-3.8,-13.7,-29.0,-31.3,57.8,-85.6,2.6,0.0,-5000.0,115.4,247.0,264.0,93.73,350.03,15,-4999.12509008184,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,247.0,264.0,93.73,101.0,0.0,0.0,25.0,0.0,350.03,,,,,,
279,LYB,Specialty Chemicals,-61.8,29.7,-7.1,-15.8,5.0,22.8,18.2,-11.5,-33.4,-44.3,-41.1,-61.8,80.7,-121.2,2.6,0.0,-0.0010419872442810668,84.9,304.0,328.0,96.42,350.52,60,40.78420186325023,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,304.0,328.0,96.42,102.0,0.0,0.0,25.0,0.0,350.52,,,,,,
280,CPRT,Specialty Business Services,-41.5,4.5,4.2,-4.4,-12.3,-17.3,-33.5,-52.0,-66.7,-74.4,-84.3,-41.5,215.5,-53.2,2.3,0.0,5000.0,105.2,269.0,288.0,86.58,351.48,-84,4826.716969632309,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,269.0,288.0,86.58,435.0,58.0,0.0,-2.0,0.0,351.48,,,,,,
281,HST,Hotel & Resort REITs,-71.9,31.2,5.3,3.5,6.7,14.8,20.5,15.6,4.6,-8.7,-22.7,-71.9,13.8,-111.1,2.5,0.0,-5000.0,74.8,333.0,357.0,90.31,353.16,38,-4999.999953153154,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,333.0,357.0,90.31,84.0,0.0,0.0,-6.0,0.0,353.16,,,,,,
282,CVS,Healthcare,-89.7,34.9,-3.7,13.0,13.1,11.9,14.2,24.1,8.9,-22.1,-37.6,-89.7,8.4,-141.5,1.3,0.0,-0.00397682011695042,57.0,380.0,400.0,93.85,353.35,153,4999.996023179883,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,380.0,400.0,93.85,78.0,0.0,0.0,0.0,0.0,353.35,,,,,,
283,ELV,Healthcare,-89.2,11.1,-1.1,9.4,9.4,9.4,2.1,-21.4,-41.8,-64.5,-77.1,-89.2,105.9,-113.2,2.4,0.0,-7.1696125259759445,57.5,377.0,397.0,85.81,353.81,146,4992.830387474024,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,377.0,397.0,85.81,109.0,0.0,0.0,0.0,0.0,353.81,,,,,,
284,TDY,Aerospace & Defense,-5.3,18.4,-3.6,-11.7,-13.0,-3.1,-3.9,-1.1,-8.4,-23.9,-38.5,-5.3,109.5,-31.1,1.7,0.0,-0.41825645968007347,141.4,205.0,212.0,113.93,354.23,-10,4.340763590715565,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,205.0,212.0,113.93,287.0,4.0,0.0,25.0,0.0,354.23,,,,,,
285,MCO,Credit Rating & Analytics,-18.8,7.1,6.2,-8.6,-13.2,-15.4,-21.6,-27.8,-31.5,-37.1,-45.4,-18.8,88.4,-27.0,1.4,0.0,4179.734058011433,127.9,222.0,236.0,85.75,355.4,-59,4179.635288023842,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,222.0,236.0,85.75,405.0,58.0,0.0,25.0,0.0,355.4,,,,,,
286,ONDO-USD,Decentralized Finance,-50.0,6.9,3.1,51.2,51.4,20.2,-22.4,-54.3,,,,-50.0,250.6,-121.4,2.2,0.0,5000.0,-21.5,537.0,305.0,77.14,355.69,-8,4984.029655343422,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,537.0,305.0,77.14,50.0,10.0,47.0,0.0,0.0,355.69,,,,,,
287,MET,Financials,-51.6,13.6,8.4,4.3,4.8,2.9,-3.7,-12.8,-16.9,-28.2,-28.2,-51.6,42.0,-65.9,2.4,0.0,-5000.0,95.1,287.0,310.0,98.95,357.25,145,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,287.0,310.0,98.95,153.0,0.0,0.0,0.0,0.0,357.25,,,,,,
288,SBUX,Restaurants,-78.3,18.4,-3.6,-1.5,1.0,9.1,8.0,1.8,-13.3,-33.1,-55.0,-78.3,47.2,-105.9,1.9,0.0,-11.11662624976881,68.4,351.0,371.0,94.37,357.27,78,111.37138957262695,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,351.0,371.0,94.37,141.0,0.0,0.0,0.0,0.0,357.27,,,,,,
289,CBRE,Real Estate Services,-18.4,11.3,0.7,-13.3,-19.1,-22.0,-25.4,-23.3,-19.5,-27.6,-23.8,-18.4,80.4,-30.4,1.3,0.0,618.4916836508655,128.3,221.0,235.0,71.78,358.03,-70,618.4916836508654,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,221.0,235.0,71.78,472.0,58.0,0.0,25.0,0.0,358.03,,,,,,
290,BEN,Asset Management,-97.7,20.8,-4.5,8.9,8.6,16.2,18.2,22.0,4.9,-18.1,-36.9,-97.7,9.6,-125.3,1.6,0.0,-2.5512479537704185e-05,49.0,402.0,422.0,90.89,358.19,149,4999.99997448752,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,402.0,422.0,90.89,80.0,0.0,0.0,0.0,0.0,358.19,,,,,,
291,DLR,Real Estate,-38.1,29.8,4.6,-6.0,0.9,7.0,2.9,2.4,5.6,1.0,-16.9,-38.1,38.9,-70.1,1.6,0.0,-5000.0,108.6,263.0,281.0,86.87,358.67,-16,-4999.999994500457,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,263.0,281.0,86.87,155.0,0.0,0.0,25.0,0.0,358.67,,,,,,
292,FITB,Banks - Regional,-29.1,22.8,6.6,-7.0,-8.0,-2.9,-0.8,-3.9,4.7,-11.2,-9.0,-29.1,50.1,-51.9,1.5,0.0,-5000.0,117.6,241.0,258.0,110.07,360.02,-1,-4999.999999976553,EARLY_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,241.0,258.0,110.07,230.0,4.0,0.0,-2.0,0.0,360.02,,,,,,
293,SLB,Oil & Gas Equipment & Services,-85.2,32.9,2.7,-0.7,3.2,21.7,33.6,18.9,-5.2,-12.8,-5.9,-85.2,19.0,-135.4,2.4,0.0,-1326.3273143531703,61.5,373.0,393.0,91.23,360.93,133,153.8011103145061,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,373.0,393.0,91.23,75.0,0.0,0.0,-6.0,0.0,360.93,,,,,,
294,CRCL,,11.2,21.3,8.0,21.2,41.0,35.7,,,,,,11.2,213.2,-73.3,2.1,0.0,0.0,20.2,466.0,191.0,69.34,361.24,-31,0.0,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,466.0,191.0,69.34,48.0,0.0,68.0,-6.0,0.0,361.24,27312098989.64,27.312,332.0,other,equity,data_raw
295,L,Financials,-39.6,27.5,6.7,-8.1,-7.3,-5.8,-4.5,-2.6,-2.8,-2.0,-2.7,-39.6,9.9,-65.1,1.4,0.0,-5000.0,107.1,264.0,282.0,98.75,361.3,17,-4999.7546712585,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,264.0,282.0,98.75,257.0,4.0,0.0,-4.0,0.0,361.3,,,,,,
296,PNC,Financials,-29.0,27.5,5.1,-6.2,-6.4,-1.5,-0.9,-3.2,4.2,-8.6,-11.0,-29.0,32.0,-51.9,1.5,0.0,-5000.0,117.7,240.0,257.0,114.43,361.83,12,-4999.98107714234,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,240.0,257.0,114.43,216.0,4.0,0.0,-2.0,0.0,361.83,,,,,,
297,MRK,Pharmaceuticals,-56.2,25.4,3.9,-8.6,-8.5,-0.1,10.0,-5.5,-23.4,-30.7,-44.0,-56.2,61.4,-95.8,2.4,0.0,-5000.0,90.4,292.0,316.0,97.0,363.9,58,-4881.5,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,292.0,316.0,97.0,194.0,4.0,0.0,-4.0,0.0,363.9,,,,,,
298,DTE,Electric Power Generation,-35.2,7.2,5.4,-11.0,-8.4,-4.8,-9.3,-10.6,-13.8,-23.8,-30.6,-35.2,45.4,-41.1,2.0,0.0,-5000.0,111.5,260.0,277.0,97.49,365.74,76,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,260.0,277.0,97.49,295.0,4.0,0.0,-2.0,0.0,365.74,,,,,,
299,ZS,Technology,-36.2,6.7,1.7,15.5,4.3,-16.0,-36.1,-39.5,-47.9,-67.8,-64.2,-36.2,408.1,-84.4,1.9,0.0,554.2676441573162,71.3,336.0,278.0,116.02,368.32,-68,-698.3294870656373,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,336.0,278.0,116.02,306.0,36.0,0.0,0.0,0.0,368.32,,,,,,
300,HOLX,Healthcare,-80.8,18.9,-0.3,2.4,4.1,5.9,7.3,-6.0,-21.6,-39.3,-55.6,-80.8,38.3,-108.0,1.8,0.0,-1.4382348918743122e-06,39.2,431.0,380.0,95.65,368.5,52,0.16613914237771793,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,431.0,380.0,95.65,130.0,0.0,0.0,0.0,0.0,368.5,16968845705.95,16.969,430.0,other,equity,data_raw
301,AMGN,Biotechnology,-36.3,24.9,6.1,-9.3,-11.5,-6.7,-2.4,-4.8,-8.3,-10.6,-21.3,-36.3,33.9,-59.1,1.8,0.0,-5000.0,110.4,261.0,279.0,101.89,368.54,14,-4996.486102647627,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,261.0,279.0,101.89,280.0,4.0,0.0,-2.0,0.0,368.54,,,,,,
302,JNJ,Pharmaceuticals,-44.2,39.4,3.0,-9.7,-9.9,-2.7,8.0,13.9,5.5,-8.1,-21.5,-44.2,20.1,-85.4,2.0,0.0,-5000.0,102.5,276.0,297.0,107.27,369.07,94,0.0,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,276.0,297.0,107.27,212.0,4.0,0.0,-4.0,0.0,369.07,,,,,,
303,BRK-B,Diversified Financial Services,-49.6,1.3,-2.6,-7.3,-8.8,-10.3,-17.3,-22.9,-27.7,-28.8,-30.9,-49.6,42.5,-50.6,2.6,0.0,-0.0002653578947278166,97.1,282.0,304.0,94.6,371.65,11,1.9347704874485405,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,282.0,304.0,94.6,349.0,22.0,0.0,0.0,0.0,371.65,,,,,,
304,RF,Regional Banks,-32.1,17.5,6.9,-6.5,-7.4,-3.8,-2.7,-2.6,-1.6,-16.6,-13.9,-32.1,47.5,-51.4,1.4,0.0,-5000.0,114.6,248.0,265.0,117.83,371.68,17,-4999.945642526309,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,248.0,265.0,117.83,235.0,4.0,0.0,-2.0,0.0,371.68,,,,,,
305,CTVA,Agricultural Inputs,-6.8,16.8,-6.3,-12.2,-8.0,1.0,-2.1,0.3,-5.5,-17.3,-6.8,-6.8,72.0,-65.1,1.6,0.0,-1.1939727040079596e-06,83.2,308.0,215.0,118.84,372.14,21,4887.7046016878785,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,308.0,215.0,118.84,234.0,4.0,0.0,25.0,0.0,372.14,,,,,,
306,CINF,Insurance - Property & Casualty,-36.6,16.6,1.3,-2.9,-3.5,-3.8,-5.7,-5.9,-4.1,-12.6,-19.5,-36.6,38.9,-51.3,1.4,0.0,-5000.0,110.1,262.0,280.0,117.39,373.34,103,0.0,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,262.0,280.0,117.39,219.0,0.0,0.0,0.0,0.0,373.34,,,,,,
307,KIM,Real Estate,-68.3,16.3,6.6,-3.2,-1.4,4.0,2.3,-1.9,-7.2,-23.7,-27.3,-68.3,15.2,-83.9,2.0,0.0,-5000.0,78.4,326.0,350.0,96.14,373.54,21,-4999.997498577325,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,326.0,350.0,96.14,162.0,0.0,0.0,0.0,0.0,373.54,,,,,,
308,OXY,Oil & Gas E&P,-85.5,18.5,-1.6,-10.8,0.8,14.6,14.7,-3.2,-25.2,-33.2,-12.1,-85.5,85.7,-124.0,1.8,0.0,-30.947920616222625,61.2,375.0,395.0,100.28,373.78,153,4969.052079383778,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,375.0,395.0,100.28,125.0,0.0,0.0,0.0,0.0,373.78,,,,,,
309,VRTX,Biotechnology,-29.6,19.5,-1.8,-8.6,-13.3,-11.6,-16.8,-28.4,-36.7,-28.6,-38.9,-29.6,96.1,-59.6,1.8,0.0,85.37675925227641,117.1,244.0,261.0,94.79,373.89,-120,-31.025519576361688,EARLY_UP,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,244.0,261.0,94.79,374.0,40.0,0.0,25.0,0.0,373.89,,,,,,
310,VZ,Integrated Telecommunication Services,-79.3,20.4,4.5,-7.0,-4.0,4.4,2.8,2.7,2.0,-10.1,-38.7,-79.3,16.2,-103.2,2.1,0.0,-700.0678751400984,67.4,355.0,374.0,100.54,376.89,112,-535.7084498395691,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,355.0,374.0,100.54,176.0,0.0,0.0,-4.0,0.0,376.89,,,,,,
311,IDXX,Veterinary Diagnostics,-29.5,3.8,3.3,-10.5,-17.4,-21.7,-21.3,-16.8,-30.7,-49.3,-60.8,-29.5,217.2,-38.9,1.7,0.0,266.0043025729968,117.2,243.0,260.0,105.98,378.28,-40,266.0031624583076,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,243.0,260.0,105.98,449.0,58.0,0.0,-2.0,0.0,378.28,,,,,,
312,NDSN,Industrials,-49.4,19.0,5.8,-3.9,-5.1,2.7,8.0,-0.3,-15.6,-32.3,-43.7,-49.4,48.0,-72.0,2.6,0.0,-5000.0,97.3,281.0,303.0,92.28,378.48,-1,-4999.912141231554,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,281.0,303.0,92.28,165.0,4.0,0.0,25.0,0.0,378.48,,,,,,
313,APD,Specialty Chemicals,-61.2,14.7,-2.9,-9.9,-5.9,0.6,-6.6,-17.4,-29.2,-41.5,-59.4,-61.2,72.8,-84.0,2.0,0.0,-0.0005947693379531015,85.5,301.0,324.0,104.47,381.17,28,8.910925357015127,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,301.0,324.0,104.47,239.0,4.0,0.0,25.0,0.0,381.17,,,,,,
314,GEN,Technology,-66.5,21.5,5.4,22.3,11.3,0.6,-14.2,-23.7,-26.5,-42.4,-50.7,-66.5,53.5,-105.8,2.0,0.0,-5000.0,80.2,318.0,341.0,101.77,381.62,67,-4906.1,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,318.0,341.0,101.77,137.0,10.0,0.0,0.0,0.0,381.62,,,,,,
315,LNT,Utilities,-51.1,16.3,5.5,-7.8,-4.7,-0.9,-0.6,1.7,-1.0,-14.1,-30.6,-51.1,29.7,-66.2,1.8,0.0,-5000.0,95.6,285.0,308.0,119.26,383.36,45,-4992.302109864263,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,285.0,308.0,119.26,211.0,0.0,0.0,-2.0,0.0,383.36,,,,,,
316,CNP,Utilities,-61.2,21.1,3.7,-9.6,-7.2,-3.4,-5.3,1.0,-3.3,-11.8,-20.7,-61.2,21.8,-82.7,1.6,0.0,-5000.0,85.5,301.0,324.0,103.17,384.77,61,-4669.464845922572,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,301.0,324.0,103.17,253.0,4.0,0.0,-2.0,0.0,384.77,,,,,,
317,NVO,Biotechnology,-84.6,2.2,-0.5,3.2,-4.0,-10.7,-27.8,-58.6,-79.1,-86.9,-84.5,-84.6,389.4,-94.8,2.4,0.0,309.79611790763266,62.1,371.0,391.0,85.18,385.23,-110,-263.33277741858257,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,371.0,391.0,85.18,338.0,18.0,0.0,25.0,0.0,385.23,,,,,,
318,D,Utilities,-98.6,11.5,9.8,0.2,2.5,6.7,6.9,10.3,13.2,-15.0,-47.6,-98.6,18.5,-113.3,1.8,0.0,-5000.0,48.1,404.0,424.0,77.14,385.99,146,-4864.92955249142,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,404.0,424.0,77.14,143.0,0.0,0.0,0.0,0.0,385.99,,,,,,
319,XEL,Utilities,-62.4,18.6,3.2,-9.3,-7.0,-5.6,-5.7,0.5,-3.6,-21.1,-42.3,-62.4,41.3,-85.6,1.4,0.0,-289.7101341092923,84.3,306.0,330.0,115.13,386.18,69,-65.40759404446632,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,306.0,330.0,115.13,265.0,4.0,0.0,-2.0,0.0,386.18,,,,,,
320,LII,HVAC Equipment,-40.5,6.7,-6.3,-10.9,-14.0,-12.9,-23.8,-35.7,-37.0,-24.0,-33.5,-40.5,101.7,-50.5,1.6,0.0,0.004233760592353008,106.2,266.0,285.0,73.67,388.07,-103,-0.028927359897249892,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,266.0,285.0,73.67,414.0,40.0,0.0,25.0,0.0,388.07,,,,,,
321,COIN,Financial Data & Stock Exchanges,-6.6,11.9,-0.9,-1.7,-2.3,-17.2,-33.6,-38.5,-14.1,-4.4,,-6.6,213.9,-58.5,1.6,0.0,17.708990946334445,54.4,385.0,214.0,67.83,390.88,-170,-342.2672121735497,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,385.0,214.0,67.83,392.0,36.0,11.0,25.0,0.0,390.88,,,,,,
