Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
461,CCI,Real Estate,-126.0,5.6,-1.7,-2.6,2.3,1.3,1.3,-7.5,-26.9,-59.8,-88.9,-126.0,51.9,-136.0,2.5,0.0,-1504.2170547064043,17.9,489.0,489.0,510.0,510.0,96.63,96.63,487.73,487.73,-5,3495.7829452935957,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,489.0,489.0,510.0,510.0,96.63,96.63,255.0,0.0,0.0,0.0,0.0,487.73,487.73,,,,,,,011100000,111100000,100.5,-8.42,False
462,VEEV,Healthcare,-89.3,2.1,-2.5,-6.4,-9.9,-14.4,-23.2,-39.9,-60.2,-81.8,-108.6,-89.3,331.9,-98.0,2.0,0.0,924.12578080594,54.5,403.0,403.0,429.0,429.0,110.71,110.71,487.91,487.91,-130,623.9038870832708,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,403.0,403.0,429.0,429.0,110.71,110.71,535.0,58.0,0.0,25.0,0.0,487.91,487.91,,,,,,,000000000,111100000,310.5,-47.97,False
463,BR,Industrials,-107.9,3.2,-3.6,-4.3,-7.9,-16.8,-26.8,-39.9,-62.0,-72.7,-89.3,-107.9,60.8,-113.1,2.2,0.0,367.2844711643473,35.9,455.0,455.0,479.0,479.0,83.25,83.25,490.15,490.15,-70,84.93983403591085,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,455.0,455.0,479.0,479.0,83.25,83.25,541.0,58.0,0.0,25.0,0.0,490.15,490.15,,,,,,,000000000,111101100,238.73,-39.32,False
464,PEP,Soft Drinks & Non-alcoholic Beverages,-99.0,10.1,2.4,1.2,-0.4,-9.4,-8.5,-6.9,-31.2,-49.7,-67.1,-99.0,21.3,-111.9,2.4,0.0,-571.6587327249837,44.8,432.0,432.0,459.0,459.0,115.64,115.64,491.54,491.54,67,4428.341267275016,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,432.0,432.0,459.0,459.0,115.64,115.64,386.0,4.0,0.0,-2.0,0.0,491.54,491.54,,,,,,,100000000,01-010000,171.48,-16.18,False
465,XYZ,Financials,-80.5,3.4,0.2,1.3,-6.3,-2.0,-0.5,-9.6,-31.8,-66.6,-100.1,-80.5,807.1,-111.5,1.7,0.0,-847.0614617120981,63.4,376.0,376.0,402.0,402.0,121.91,121.91,492.51,492.51,-144,-159.83542820766638,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,376.0,376.0,402.0,402.0,121.91,121.91,332.0,0.0,0.0,25.0,0.0,492.51,492.51,,,,,,,100000000,111100000,81.7,-15.43,False
466,JOBY,Airports & Air Services,-26.1,11.2,-1.2,-2.0,-10.1,-8.5,-18.4,-29.3,-7.6,-14.2,,-26.1,149.0,-87.6,1.7,0.0,-192.5146879285933,37.4,451.0,451.0,274.0,274.0,76.0,76.0,492.75,492.75,-279,-115.6709630874241,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,451.0,451.0,274.0,274.0,76.0,76.0,500.0,40.0,11.0,25.0,0.0,492.75,492.75,,,,,,,0000000-0,-----0110,19.98,-53.15,False
467,CL,Household & Personal Products,-92.9,12.0,1.1,0.9,2.0,-5.3,-2.8,-5.1,-23.9,-34.5,-52.7,-92.9,8.1,-106.1,2.2,0.0,-395.31253579136353,51.0,418.0,418.0,443.0,443.0,113.65,113.65,493.4,493.4,-45,1290.505568376544,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,418.0,418.0,443.0,443.0,113.65,113.65,315.0,4.0,0.0,25.0,0.0,493.4,493.4,,,,,,,110000000,00-010000,99.33,-10.01,False
468,0072R0.KS,Gold,-6.4,0.3,-15.3,-8.5,-7.8,-16.7,-17.1,-6.4,,,,-6.4,34.7,-28.7,1.8,0.0,0.0,4.2,519.0,519.0,234.0,234.0,85.16,85.16,493.56,493.56,0,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,519.0,519.0,234.0,234.0,85.16,85.16,463.0,20.0,47.0,25.0,0.0,493.56,493.56,,,,,,,00000---0,--------0,18095.0,-27.11,False
469,BXP,Real Estate,-149.6,9.8,3.2,6.2,12.0,12.2,2.8,-7.2,-24.8,-52.7,-86.1,-149.6,7.4,-166.1,2.4,0.0,-1037.3048396906854,-5.8,534.0,534.0,542.0,542.0,106.34,106.34,495.64,495.64,26,3962.695160309315,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,534.0,534.0,542.0,542.0,106.34,106.34,152.0,0.0,0.0,0.0,0.0,495.64,495.64,,,,,,,111100000,000000000,76.36,-13.27,False
470,VRSK,Industrials,-111.1,12.3,0.0,0.1,-0.1,-8.2,-15.4,-30.4,-59.9,-72.0,-91.7,-111.1,50.5,-133.4,2.7,0.0,-14.8,32.8,461.0,461.0,486.0,486.0,95.19,95.19,496.19,496.19,-4,1.2103422841848968,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,461.0,461.0,486.0,486.0,95.19,95.19,481.0,40.0,0.0,0.0,0.0,496.19,496.19,,,,,,,100000000,111100100,250.2,-27.26,False
471,AES,Utilities,-105.0,11.6,-0.1,-0.0,1.5,-7.2,-5.4,2.3,-22.2,-55.9,-78.4,-105.0,86.7,-129.6,1.5,0.0,-643.7941584630483,38.8,446.0,446.0,472.0,472.0,98.36,98.36,497.31,497.31,-62,290.81514761406163,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,446.0,446.0,472.0,472.0,98.36,98.36,307.0,4.0,0.0,25.0,0.0,497.31,497.31,,,,,,,010010000,111010000,17.65,-16.88,False
472,SBAC,Real Estate,-127.5,4.9,-1.1,-2.1,-2.2,0.8,2.7,-5.8,-33.7,-67.3,-97.2,-127.5,94.6,-138.4,2.1,0.0,-1682.3726370635725,16.4,492.0,492.0,512.0,512.0,103.03,103.03,498.03,498.03,34,3317.6273629364277,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,492.0,492.0,512.0,512.0,103.03,103.03,260.0,0.0,0.0,0.0,0.0,498.03,498.03,,,,,,,001100000,111100000,224.27,-9.19,False
473,TMO,Life Sciences Tools & Services,-84.8,6.7,0.4,0.6,-1.0,-8.6,-15.9,-15.7,-44.3,-67.8,-82.8,-84.8,112.5,-98.5,2.2,0.0,-297.84539862761216,59.0,392.0,392.0,417.0,417.0,104.65,104.65,498.75,498.75,-27,151.35880976786513,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,392.0,392.0,417.0,417.0,104.65,104.65,446.0,40.0,0.0,0.0,0.0,498.75,498.75,,,,,,,100000000,111110000,643.99,-26.14,False
474,OMC,Advertising Agencies,-114.0,9.1,0.3,0.3,-0.9,-8.2,-8.1,-9.8,-38.5,-51.2,-65.6,-114.0,7.3,-125.6,2.3,0.0,-620.9702338266402,29.8,464.0,464.0,488.0,488.0,108.25,108.25,500.0,500.0,11,1303.9769862454498,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,464.0,464.0,488.0,488.0,108.25,108.25,393.0,4.0,0.0,-2.0,0.0,500.0,500.0,,,,,,,100000000,000011000,87.17,-13.28,False
475,SWK,Industrials,-150.5,7.2,3.2,5.9,7.3,2.4,3.6,5.0,-28.0,-56.7,-92.6,-150.5,21.3,-163.3,2.4,0.0,-1575.1090582047868,-6.6,535.0,535.0,543.0,543.0,106.11,106.11,502.41,502.41,12,3424.890941795213,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,535.0,535.0,543.0,543.0,106.11,106.11,165.0,0.0,0.0,0.0,0.0,502.41,502.41,,,,,,,111110000,000000000,93.37,-10.97,False
476,PTC,Technology,-108.6,0.0,-2.9,-13.6,-15.6,-23.2,-29.2,-41.2,-65.4,-76.3,-88.2,-108.6,82.2,-108.1,2.6,0.0,1163.439954253244,35.3,457.0,457.0,481.0,481.0,99.83,99.83,503.18,503.18,-107,579.2996529333502,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,457.0,457.0,481.0,481.0,99.83,99.83,562.0,58.0,0.0,25.0,0.0,503.18,503.18,,,,,,,000000000,101010100,206.82,-42.76,False
477,IP,Packaging & Containers,-120.5,14.4,2.7,4.0,10.1,-3.0,-8.0,-19.4,-36.2,-53.3,-71.7,-120.5,26.9,-144.8,2.2,0.0,-315.51698543846186,23.3,479.0,479.0,499.0,499.0,111.19,111.19,503.24,503.24,-7,294.8153200732568,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,479.0,479.0,499.0,499.0,111.19,111.19,366.0,10.0,0.0,0.0,0.0,503.24,503.24,,,,,,,110000000,000000-00,50.25,-30.45,False
478,SPCE,Aerospace & Defense,-174.7,4.2,1.5,30.8,46.4,84.0,77.6,66.1,-33.6,-94.0,-140.1,-174.7,360.7,-212.4,2.5,0.0,-4011.481726909696,-62.4,582.0,582.0,570.0,570.0,107.16,107.16,503.46,503.46,-35,988.5182730903039,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,582.0,582.0,570.0,570.0,107.16,107.16,12.0,0.0,0.0,0.0,0.0,503.46,503.46,,,,,,,111110000,--1000000,8.9,-35.62,False
479,DHR,Life Sciences Tools & Services,-95.5,6.9,-1.1,-1.9,2.1,-8.8,-16.6,-21.4,-52.6,-76.9,-93.1,-95.5,142.7,-112.6,2.1,0.0,-171.67003806982243,48.4,424.0,424.0,450.0,450.0,102.91,102.91,503.71,503.71,12,277.8330456570354,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,424.0,424.0,450.0,450.0,102.91,102.91,452.0,40.0,0.0,0.0,0.0,503.71,503.71,,,,,,,010000000,111110000,242.8,-25.54,False
480,EW,Healthcare,-100.4,8.0,-0.2,-0.3,-0.1,-3.9,-4.6,-6.3,-25.6,-55.6,-80.7,-100.4,81.2,-115.6,1.7,0.0,-824.8150201220373,43.5,434.0,434.0,461.0,461.0,108.56,108.56,503.81,503.81,-97,333.75870569135884,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,434.0,434.0,461.0,461.0,108.56,108.56,325.0,0.0,0.0,25.0,0.0,503.81,503.81,,,,,,,000000000,111100000,89.445,-4.12,False
481,WTW,Financials,-95.1,10.2,-1.3,-1.1,1.8,-10.0,-17.0,-25.0,-39.7,-50.9,-69.3,-95.1,22.9,-108.1,2.6,0.0,-213.65857232493588,48.7,422.0,422.0,448.0,448.0,101.62,101.62,506.72,506.72,11,704.6247058445147,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,422.0,422.0,448.0,448.0,101.62,101.62,472.0,40.0,0.0,0.0,0.0,506.72,506.72,,,,,,,010000000,110000100,352.79,-26.08,False
482,IQV,Healthcare,-114.5,9.4,-0.9,-1.3,6.0,-0.4,-12.4,-13.8,-46.0,-71.7,-91.6,-114.5,66.3,-132.9,2.2,0.0,-532.7165060706966,29.3,466.0,466.0,490.0,490.0,106.47,106.47,507.57,507.57,-19,379.9363870066918,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,466.0,466.0,490.0,490.0,106.47,106.47,360.0,18.0,0.0,0.0,0.0,507.57,507.57,,,,,,,010000000,1111-0000,247.05,-26.71,False
483,BIIB,Healthcare,-160.3,7.7,1.0,2.3,5.6,1.1,2.6,14.4,-27.0,-60.5,-95.4,-160.3,14.3,-174.2,2.0,0.0,-1667.1833574052487,-16.4,553.0,553.0,558.0,558.0,105.97,105.97,507.82,507.82,6,3332.816642594751,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,553.0,553.0,558.0,558.0,105.97,105.97,144.0,0.0,0.0,0.0,0.0,507.82,507.82,,,,,,,111110000,0000-0000,205.97,-2.92,False
484,ZS,Technology,-79.1,0.9,-1.0,-3.6,-14.2,-17.6,-31.8,-51.2,-70.2,-89.2,-94.9,-79.1,408.1,-98.5,2.0,0.0,3109.8279150254243,25.9,475.0,475.0,398.0,398.0,120.44,120.44,509.34,509.34,-71,1313.0564709055204,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,475.0,475.0,398.0,398.0,120.44,120.44,565.0,58.0,0.0,25.0,0.0,509.34,509.34,,,,,,,000000000,---110000,336.99,-62.58,False
485,INTU,Application Software,-127.6,0.0,-1.3,-6.7,-25.9,-34.8,-45.8,-60.5,-86.8,-103.2,-118.9,-127.6,209.6,-127.2,2.1,0.0,4230.009699641217,16.3,494.0,494.0,514.0,514.0,91.27,91.27,509.57,509.57,-47,-142.79003921016465,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,494.0,494.0,514.0,514.0,91.27,91.27,580.0,58.0,0.0,25.0,0.0,509.57,509.57,,,,,,,000000000,111111000,689.17,-59.82,False
486,AVB,Real Estate,-120.7,6.1,-2.7,-2.9,0.8,-0.6,-2.3,-9.5,-34.1,-54.1,-74.7,-120.7,8.8,-128.7,3.0,0.0,-1057.1560533395716,23.2,480.0,480.0,501.0,501.0,117.83,117.83,509.83,509.83,10,3942.8439466604286,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,480.0,480.0,501.0,501.0,117.83,117.83,312.0,0.0,0.0,0.0,0.0,509.83,509.83,,,,,,,010000000,010000000,192.63,-4.29,False
487,PPL,Utilities,-96.2,9.2,-1.1,-0.8,-1.3,-9.8,-9.1,-12.2,-17.3,-29.2,-49.3,-96.2,10.3,-106.4,2.0,0.0,-616.0158953526092,47.7,427.0,427.0,454.0,454.0,119.36,119.36,509.96,509.96,38,4383.984104647391,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,427.0,427.0,454.0,454.0,119.36,119.36,415.0,14.0,0.0,0.0,0.0,509.96,509.96,,,,,,,000000000,010000000,40.105,-11.58,False
488,SUI-USD,Cryptocurrency,-94.8,5.9,0.3,-1.1,-23.5,16.9,-0.9,-54.1,,,,-94.8,287.9,-111.3,3.7,0.0,116.81849325009419,-68.9,583.0,583.0,447.0,447.0,81.67,81.67,511.87,511.87,-43,-1.4210854715202004e-14,NO_TREND,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,583.0,583.0,447.0,447.0,81.67,81.67,475.0,10.0,47.0,25.0,0.0,511.87,511.87,,,,,,,00100---0,--------0,0.0172,-98.25,False
489,T,Telecom Services,-64.0,22.7,1.5,1.1,-8.9,-17.3,-16.4,-21.7,-10.4,-8.2,-24.5,-64.0,30.9,-91.2,1.4,0.0,-76.58549574535851,79.9,329.0,329.0,357.0,357.0,111.71,111.71,512.56,512.56,-85,-17.8749408620734,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,329.0,329.0,357.0,357.0,111.71,111.71,500.0,58.0,0.0,25.0,0.0,512.56,512.56,,,,,,,100000000,000000100,29.435,-21.86,False
490,IFF,Specialty Chemicals,-156.5,6.7,2.8,6.1,7.1,-1.2,1.7,0.7,-30.9,-64.2,-97.2,-156.5,12.2,-168.0,2.3,0.0,-1688.0661662726352,-12.7,544.0,544.0,551.0,551.0,106.94,106.94,513.74,513.74,13,3311.933833727365,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,544.0,544.0,551.0,551.0,106.94,106.94,212.0,0.0,0.0,-2.0,0.0,513.74,513.74,,,,,,,110110000,000000000,84.45,-8.22,False
491,FDS,Financial Data & Stock Exchanges,-143.3,9.4,-3.6,-7.5,-3.5,-2.5,-9.4,-26.8,-68.8,-91.3,-112.5,-143.3,60.9,-164.1,2.4,0.0,-314.7524820938569,0.5,524.0,524.0,537.0,537.0,92.6,92.6,514.8,514.8,-81,-12.262241877112217,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,524.0,524.0,537.0,537.0,92.6,92.6,444.0,10.0,0.0,0.0,0.0,514.8,514.8,,,,,,,000000000,111111000,306.1,-22.69,False
492,PCG,Utilities,-144.7,6.3,-1.1,-1.9,3.2,-7.7,-4.9,-5.3,-36.2,-41.8,-58.7,-144.7,11.7,-156.3,2.4,0.0,-1529.0477153414608,-0.9,526.0,526.0,538.0,538.0,94.43,94.43,515.83,515.83,-34,3470.952284658539,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,526.0,526.0,538.0,538.0,94.43,94.43,330.0,4.0,0.0,0.0,0.0,515.83,515.83,,,,,,,010000000,000011100,19.16,-12.37,False
493,WY,Real Estate,-131.9,7.9,0.0,-0.6,4.8,-1.4,-2.0,-7.0,-39.0,-62.4,-81.0,-131.9,12.6,-143.8,2.6,0.0,-999.1,12.0,505.0,505.0,523.0,523.0,118.44,118.44,515.94,515.94,-10,4000.9,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,505.0,505.0,523.0,523.0,118.44,118.44,283.0,0.0,0.0,0.0,0.0,515.94,515.94,,,,,,,010000000,000010000,27.75,-12.32,False
494,TTD,Advertising Agencies,-103.8,0.0,-0.1,-5.3,-20.1,-23.7,-36.9,-59.6,-103.2,-125.7,-147.2,-103.8,1126.9,-111.2,2.4,0.0,4995.000260400392,26.6,471.0,471.0,467.0,467.0,114.53,114.53,516.43,516.43,-74,-0.0025004950803122483,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,471.0,471.0,467.0,467.0,114.53,114.53,577.0,58.0,0.0,25.0,0.0,516.43,516.43,,,,,,,000000000,-11100100,56.39,-66.48,False
495,HRL,Packaged Foods,-153.1,9.8,1.4,3.4,9.8,1.5,-1.1,-10.7,-48.2,-77.4,-106.3,-153.1,42.7,-173.8,2.1,0.0,-917.3170780027313,-9.3,539.0,539.0,546.0,546.0,102.13,102.13,516.73,516.73,-5,1140.5966714194055,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,539.0,539.0,546.0,546.0,102.13,102.13,251.0,10.0,0.0,0.0,0.0,516.73,516.73,,,,,,,111000000,111000000,26.18,-6.65,False
496,GDDY,Technology,-132.2,0.0,-2.4,-10.9,-16.1,-18.2,-28.9,-46.6,-71.8,-80.4,-101.4,-132.2,129.1,-131.7,2.4,0.0,1014.0413657223835,11.7,506.0,506.0,524.0,524.0,91.44,91.44,516.74,516.74,-78,315.6261494009444,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,506.0,506.0,524.0,524.0,91.44,91.44,560.0,58.0,0.0,25.0,0.0,516.74,516.74,,,,,,,000000000,110001100,139.44,-46.09,False
497,ALGN,Medical Devices,-154.9,3.7,1.1,5.2,1.5,-5.5,-0.6,0.4,-49.9,-85.2,-116.7,-154.9,236.6,-169.2,2.6,0.0,-2760.295612266211,-11.1,542.0,542.0,549.0,549.0,100.9,100.9,522.7,522.7,5,2239.704387733789,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,542.0,542.0,549.0,549.0,100.9,100.9,274.0,4.0,0.0,-2.0,0.0,522.7,522.7,,,,,,,110010000,111100000,200.25,-11.86,False
498,IT,Technology,-158.1,3.0,-3.0,-9.3,-7.5,-11.1,-24.7,-44.5,-90.2,-110.0,-122.2,-158.1,136.5,-166.8,3.0,0.0,1414.986596460831,-14.3,546.0,546.0,553.0,553.0,88.73,88.73,524.43,524.43,-102,456.34140955057967,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,546.0,546.0,553.0,553.0,88.73,88.73,536.0,58.0,0.0,25.0,0.0,524.43,524.43,,,,,,,000000000,100111100,261.84,-43.17,False
499,AWK,Utilities,-115.9,5.4,-0.1,-0.0,0.8,-8.7,-9.6,-16.9,-38.6,-64.0,-88.5,-115.9,64.8,-125.7,2.4,0.0,-1144.2860129857413,28.0,468.0,468.0,492.0,492.0,107.01,107.01,525.81,525.81,14,3855.7139870142587,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,468.0,468.0,492.0,492.0,107.01,107.01,424.0,14.0,0.0,0.0,0.0,525.81,525.81,,,,,,,010000000,-11100000,145.64,-14.55,False
500,ARE,Real Estate,-186.0,5.4,0.7,2.9,18.2,9.0,2.7,-17.6,-67.6,-100.8,-133.1,-186.0,27.8,-197.6,2.4,0.0,-2050.5313410975027,-42.1,575.0,575.0,578.0,578.0,96.16,96.16,526.01,526.01,-23,2949.4686589024973,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,575.0,575.0,578.0,578.0,96.16,96.16,194.0,10.0,0.0,0.0,0.0,526.01,526.01,,,,,,,111100000,111000000,85.37,-38.19,False
501,SWKS,Technology,-153.1,6.1,-0.5,-1.2,0.8,10.0,10.3,-1.9,-44.1,-74.7,-104.5,-153.1,67.4,-166.8,2.0,0.0,-1642.414041616212,-9.3,539.0,539.0,546.0,546.0,106.14,106.14,527.29,527.29,-95,-113.59107584060644,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,539.0,539.0,546.0,546.0,106.14,106.14,148.0,0.0,0.0,25.0,0.0,527.29,527.29,,,,,,,011100000,001100000,90.9,-19.99,False
502,KHC,Packaged Foods,-152.6,7.4,3.5,7.2,5.3,-0.6,-4.1,-10.7,-41.1,-63.9,-83.1,-152.6,10.3,-165.0,2.8,0.0,-1391.7416417235195,-8.7,538.0,538.0,545.0,545.0,102.59,102.59,528.39,528.39,9,3608.2583582764805,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,538.0,538.0,545.0,545.0,102.59,102.59,310.0,10.0,0.0,-2.0,0.0,528.39,528.39,,,,,,,110000000,000011000,26.24,-7.7,False
503,BALL,Packaging Materials,-129.6,6.2,3.1,6.4,-1.2,-11.1,-6.5,-7.4,-34.7,-62.5,-94.9,-129.6,78.1,-143.0,2.1,0.0,-1386.4579824682007,14.2,498.0,498.0,518.0,518.0,113.54,113.54,529.74,529.74,40,3613.5420175317995,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,498.0,498.0,518.0,518.0,113.54,113.54,390.0,4.0,0.0,-2.0,0.0,529.74,529.74,,,,,,,100000000,111000000,68.29,-17.5,False
504,BAX,Healthcare,-193.2,4.8,1.0,5.7,15.5,8.5,4.0,-11.9,-60.9,-96.7,-133.9,-193.2,45.4,-205.0,3.0,0.0,-2814.5569980569876,-49.4,578.0,578.0,580.0,580.0,100.05,100.05,529.8,529.8,15,2185.4430019430124,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,578.0,578.0,580.0,580.0,100.05,100.05,171.0,10.0,0.0,0.0,0.0,529.8,529.8,,,,,,,111100000,110000000,24.27,-15.57,False
505,AVY,Packaging & Containers,-104.5,5.9,1.6,2.3,-0.1,-11.8,-14.8,-18.6,-48.9,-69.5,-83.8,-104.5,74.5,-115.3,2.1,0.0,-536.0874492582439,39.3,443.0,443.0,470.0,470.0,104.79,104.79,530.29,530.29,12,2737.839155570976,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,443.0,443.0,470.0,470.0,104.79,104.79,453.0,40.0,0.0,-2.0,0.0,530.29,530.29,,,,,,,100000000,01011-000,199.54,-20.44,False
506,BKNG,Travel Services,-234.6,2.5,-0.1,-1.4,-3.3,-54.7,-76.0,-93.3,-126.8,-149.0,-177.5,-234.6,73.4,-240.0,1.6,0.0,1060.252104794278,-90.7,584.0,584.0,584.0,584.0,71.15,71.15,531.2,531.2,-56,-1718.944228248303,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,584.0,584.0,584.0,584.0,71.15,71.15,583.0,58.0,0.0,25.0,0.0,531.2,531.2,,,,,,,000000000,000001110,5624.8901,-97.09,False
507,TECH,Healthcare,-128.5,7.1,1.2,3.9,2.5,-5.6,-12.0,-14.6,-51.5,-83.1,-106.3,-128.5,167.5,-157.7,2.3,0.0,-931.0675103090086,15.4,496.0,496.0,516.0,516.0,99.25,99.25,532.6,532.6,34,2045.2888548329126,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,496.0,496.0,516.0,516.0,99.25,99.25,405.0,22.0,0.0,0.0,0.0,532.6,532.6,,,,,,,110000000,111110000,72.16,-25.14,False
508,WYNN,Resorts & Casinos,-127.5,8.4,1.6,3.1,1.6,-3.1,-9.2,-13.9,-23.3,-35.1,-65.1,-127.5,68.0,-144.8,1.5,0.0,-1100.6862670826272,16.4,492.0,492.0,512.0,512.0,118.13,118.13,533.78,533.78,15,1817.1077002060156,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,492.0,492.0,512.0,512.0,118.13,118.13,379.0,10.0,0.0,-2.0,0.0,533.78,533.78,,,,,,,110000000,000000000,134.72,-20.02,False
509,HAS,Leisure,-106.7,11.3,-0.5,-0.5,-6.2,-13.3,-11.0,-7.1,-1.0,-24.2,-53.4,-106.7,23.8,-122.8,1.7,0.0,-735.4250184103172,37.1,452.0,452.0,476.0,476.0,124.17,124.17,535.57,535.57,17,615.8227756296486,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,452.0,452.0,476.0,476.0,124.17,124.17,436.0,20.0,0.0,-2.0,0.0,535.57,535.57,,,,,,,000000000,000000000,106.98,-21.7,False
510,ICE,Financial Data & Stock Exchanges,-79.2,5.4,-2.8,-1.8,-7.0,-15.3,-18.6,-26.1,-37.9,-46.4,-62.5,-79.2,26.5,-84.8,2.0,0.0,-115.49583600118082,64.7,373.0,373.0,399.0,399.0,110.67,110.67,535.92,535.92,-17,563.0041639988192,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,373.0,373.0,399.0,399.0,110.67,110.67,508.0,58.0,0.0,25.0,0.0,535.92,535.92,,,,,,,000000000,111000000,176.05,-21.06,False
511,TEAM,Unknown,-155.2,0.5,0.5,9.8,-13.1,-33.7,-46.0,-64.7,-96.8,-120.0,-146.3,-155.2,620.0,-158.3,2.5,0.0,1720.207134899571,-18.2,556.0,556.0,550.0,550.0,119.51,119.51,536.36,536.36,-17,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,556.0,556.0,550.0,550.0,119.51,119.51,579.0,58.0,0.0,-2.0,0.0,536.36,536.36,11740436040.58,11.74,488.0,other,equity,data_raw,100000000,111100000,184.0,-62.38,False
